t,true_x,true_y,true_z,est_x,est_y,est_z,pos_err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_used,nis_skipped,usv1_enabled,usv2_enabled,usv3_enabled,usv4_enabled
21.490000000000002,220.00323486328125,-211.80435180664062,-5.017882823944092,219.6206851646444,-211.867398764608,-5.0401528798818624,0.3883492580494335,0.67759681319967,0.1615249128977836,0.0004388234481045509,6.6638849966913165,10.360152540677237,nan,nan,False,True,True,True
21.5,220.00323486328125,-211.79562377929688,-5.017882823944092,219.599553681413,-211.8528657185032,-5.027954581758426,0.4078438138603063,0.677513971271016,0.16159589371026745,0.00033761786279301527,5.970277617172669,9.273471005372382,nan,nan,False,True,True,True
21.51,220.00323486328125,-211.78689575195312,-5.017882823944092,219.5993897166742,-211.84371729862005,-5.0282391237101605,0.40795446259175505,0.6777679939239225,0.16174914716952918,0.0004388098995710901,5.825254289746823,9.122147210672871,nan,nan,False,True,True,True
21.52,220.00323486328125,-211.77818298339844,-5.017882823944092,219.59922583768045,-211.8345690453176,-5.027130400139158,0.40802965383798256,0.6780224395614557,0.16190276557983274,0.0003376231744677969,5.746689721868613,9.161968565164896,nan,nan,False,True,True,True
21.53,220.00323486328125,-211.7694549560547,-5.017882823944092,219.59906202443878,-211.825421083132,-5.027414641335938,0.4081405965850575,0.6782773091516171,0.1620567499091795,0.0004388189201908368,5.6157822331084635,8.893434029869095,nan,nan,False,True,True,True
21.54,220.00323486328125,-211.76072692871094,-5.017882823944092,219.59889830811497,-211.81627328602914,-5.014156600663937,0.4081511146560683,0.6785326036624056,0.16221110112556852,0.0003376285259724611,5.367241064761266,8.637921812131184,nan,nan,False,True,True,True
21.55,220.00323486328125,-211.7519989013672,-5.017882823944092,219.60828896837833,-211.81227769223094,-5.0143261350878605,0.39953528325328436,0.6784492102438086,0.16228243867272368,0.00043880542035862064,5.294489278816686,8.376719722435187,nan,nan,False,True,True,True
21.56,220.00323486328125,-211.7432861328125,-5.017882823944092,219.60814615977716,-211.80314784717942,-5.0125149225682355,0.3996339861031182,0.6787036772097182,0.16243697500542983,0.00033762051130645243,5.2715805161918645,8.47046258945438,nan,nan,False,True,True,True
21.57,220.00323486328125,-211.73455810546875,-5.017882823944092,219.60800333103865,-211.79401811532884,-5.01275663109942,0.39971206474721227,0.6789585675164739,0.16259187776889247,0.00043881440187757857,5.169155073364184,8.238025773320343,nan,nan,False,True,True,True
21.580000000000002,220.00323486328125,-211.725830078125,-5.017882823944092,219.60786050413572,-211.7848885328779,-5.020019252688216,0.3997666185105004,0.6792138821320747,0.16274714793111067,0.0003376258471215396,5.047604086104806,8.108105140562595,nan,nan,False,True,True,True
