combo,distance_true_m,distance_est_m,pos_rmse,vel_rmse,final_err,pos95_x,pos95_y,pos95_z,nees_avg,nees_ok,nees_percent_inside,nis_dvl,nis_dvl_percent_inside,nis_depth,nis_depth_percent_inside,nis_acoustic,nis_acoustic_percent_inside,runtime_seconds
imu_only,869.0762939453125,4423.71486794833,1909.891747332156,5.363948557753194,4223.909477951685,1782.8767234714458,1782.8767234714458,1782.8767234714458,467.29624324246436,False,1.8944444444444444,,,,,,,126.53504684499967
imu_dvl,869.0762939453125,1236.7988235115206,2.8478493466864463,0.07734348140342964,3.981136363568908,3.7144168304376346,3.7144168304376346,3.7144168304376346,15.870448298676962,False,44.80444444444445,7.128349761248595,72.38888888888889,,,,,130.6384319839999
imu_dvl_depth,869.0762939453125,1219.2024227983097,3.8675284724139822,0.04247187611599356,6.258577858871577,3.7144168304376346,3.7144168304376346,0.011820925243995048,11.749889622519188,False,69.31111111111112,7.081810053528416,72.20555555555556,1.0259905573629724,94.93172090495278,,,131.26781323499927
imu_dvl_depth_usv1,869.0762939453125,1127.0964473565386,1.1458373639683272,0.03492841067349703,0.9806744767307738,2.553616425461423,0.9064400240085441,0.011605684736398282,31.585631325433372,False,26.797777777777775,7.048276764723474,72.35000000000001,1.036660682021834,94.80057947394631,0.20414833841966062,94.9944382647386,130.5866739969988
imu_dvl_depth_usv1_usv2,869.0762939453125,1083.157145715364,0.6389423887915562,0.035990301982193405,0.864649007521905,1.1701796990460467,0.411780919211924,0.011593950225944451,31.363076181176808,False,24.404444444444444,7.062878749362792,72.56666666666666,1.0253095981242677,94.71730569010003,0.2349922929521187,93.32591768631812,133.1163845939991
imu_dvl_depth_usv1_usv2_usv3,869.0762939453125,1087.5133205824768,1.2805460917591422,0.037404042537613875,0.320461278900447,1.2789693875835697,0.4445172702120787,0.011628850242765365,33.548731100693125,False,20.645555555555557,7.1788191505084376,71.55555555555554,1.0195571859981867,94.98527079084523,0.224047620330731,95.43937708565072,132.31103054300002
imu_dvl_depth_usv1_usv2_usv3_usv4,869.0762939453125,1088.2257917896936,1.029121322934475,0.035592460951022004,0.8937169884753559,1.1891066240144808,0.41767521841680666,0.011668737114694636,32.98545160138304,False,23.807777777777776,7.184421257400584,71.58888888888889,1.0273811233909766,94.89347234814143,0.2918438172067379,95.32814238042269,133.0505121949991
