algorithm,n_runs,pos_rmse_mean,pos_rmse_std,pos_rmse_mae,pos_rmse_max,final_error_mean,final_error_std,final_error_mae,final_error_max,energy_mean,energy_std,energy_mae,energy_max,switch_count_mean,switch_count_std,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
imu_dvl_depth,3,1.5676439808658265,0.8548598085187071,1.5676439808658265,2.7585987712595976,1.8099344141045695,0.783607832026019,1.8099344141045695,2.917971897744159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
imu_dvl_depth_all4,3,0.6049454565005045,0.07922681017010393,0.6049454565005045,0.7136999983086432,0.4681047610322535,0.4253171557271137,0.4681047610322535,1.0506302423235967,6.66666666666534,8.881784197001252e-16,6.66666666666534,6.666666666665341,0.0,0.0,0.0,0.0,0.0,0.0,1.0
adaptive,3,0.70186956871459,0.2700372749819234,0.70186956871459,1.0770073978378525,0.6837652142297407,0.20381139909240525,0.6837652142297407,0.9704166558443583,3.3334444444437814,0.0,3.3334444444437814,3.3334444444437814,21.666666666666668,1.8856180831641267,0.016666666666666666,0.0,0.9666333333333333,0.0,0.0167
