policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,1.5676439808658265,1.0469851662420824,0.38286873243370034,2.752419229297953,0.8941893888013738,88.25111111111111,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,0.6049454565005045,0.09703262943254978,0.4951426996433072,0.7147482133577017,0.7585820438076641,18.534444444444446,94.87179487179488,4.0,6.66666666666534,0.0,0.0
adaptive,0.70186956871459,0.3307267676186709,0.3276169996213953,1.0761221378077848,0.8597057191353268,31.34,96.17570590724954,2.0000666666666667,3.3334444444437814,49.998333333333335,21.666666666666668
