combo,pos_rmse,vel_rmse,final_err,nees_avg,nees_ok,nees_percent_inside,nis_dvl,nis_dvl_percent_inside,nis_depth,nis_depth_percent_inside,nis_acoustic,nis_acoustic_percent_inside,runtime_seconds
imu_only,237.67390100665685,1.9176938452747327,513.131418491818,152.0971345702736,False,5.680000000000001,,,,,,,36.89007478900021
imu_dvl,2.971076074467609,0.08084956235118826,4.005442661676854,18.681987204515323,False,32.39333333333334,7.25459807336399,71.55,,,,,37.404072932004055
imu_dvl_depth,2.89870709394557,0.043003443671414406,4.366726143830962,10.944144263894406,False,74.97666666666667,7.109267100188503,71.28333333333333,1.0140167346902536,94.91030171242186,,,39.33903635399474
imu_dvl_depth_usv1,2.107486428214467,0.04279872472538962,4.301480515195952,54.40027177675742,False,12.606666666666666,7.038842468933199,72.03333333333333,1.0122570001828328,95.20673501256024,0.4185648862474501,93.64548494983278,39.09602928299864
imu_dvl_depth_usv1_usv2,0.593127742499559,0.04193812853840397,0.16200557531920207,49.48401958831371,False,17.533333333333335,7.131257377605024,72.43333333333334,1.0309365951794347,95.00679347826086,0.5236221303780183,95.9866220735786,39.6985893020028
imu_dvl_depth_usv1_usv2_usv3,1.2089483700719201,0.04038021386778636,0.7757743037941991,50.1328220647725,False,19.41,7.087027571040861,71.85000000000001,1.0502201458681888,94.75329618050836,0.2845967696272869,92.64214046822742,38.42593462899822
imu_dvl_depth_usv1_usv2_usv3_usv4,0.9783574192159481,0.037911206198753156,0.8974741514913791,50.37993377880541,False,19.966666666666665,7.300102656592399,71.38333333333333,1.0138818773978358,94.82758620689656,0.4323707786768935,95.9866220735786,38.23823848200118
