policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,2.020944706447583,1.1438848999041962,1.6116107520410994,2.430278660854067,1.140638859562879,83.61955555555554,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,0.806147262622953,0.25851053893724274,0.713640454317506,0.8986540709284,1.0079646012436323,20.10211111111111,94.11371237458197,4.0,33.33333333332669,0.0,0.0
adaptive,0.8958342362560711,0.3504583222047661,0.7704243362785879,1.0212441362335543,1.0487312343120156,26.69933333333334,94.69056976439524,2.000066666666667,30.00011111110515,9.999666666666618,24.866666666666667
