t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
0.93,0.1426581622407057,2.005591858473591,2.0,usv2|usv4,2.0,3.9471234155453216,2.0,3.4253843645655446,xy
0.9400000000000001,0.14413009013233022,2.005707595791614,2.0,usv2|usv4,2.0,3.947134558949856,2.0,3.4255891657990105,xy
0.9500000000000001,0.12112025115424395,2.0055281785768115,2.0,usv2|usv4,2.0,3.9471735942422126,2.0,3.42578973959882,xy
0.96,0.12240644288672263,2.0056401877131136,2.0,usv2|usv4,2.0,3.947185252640902,2.0,3.4259523183936227,xy
0.97,0.12370669484572362,2.00575904678624,2.0,usv2|usv4,2.0,3.9471970220875585,2.0,3.426091487235659,xy
0.98,0.12502340909992504,2.0058736003800712,2.0,usv2|usv4,2.0,3.9472089003826523,2.0,3.4262079659165985,xy
0.99,0.12631590444055318,2.0059948220136175,2.0,usv2|usv4,2.0,3.9472208866832887,2.0,3.42630124699421,xy
1.0,0.10158186549788296,2.0058104122834446,2.0,usv2|usv4,2.0,3.947278776224346,2.0,3.426401175075197,xy
1.01,0.10261050926392913,2.005927887550894,2.0,usv2|usv4,2.0,3.947291429423961,2.0,3.4264473924661965,xy
1.02,0.10370279091153041,2.0060413731632485,2.0,usv2|usv4,2.0,3.947304188789366,2.0,3.4264709884530737,xy
1.03,0.10473062741580964,2.0061610988153475,2.0,usv2|usv4,2.0,3.947317048955607,2.0,3.4264712775459625,xy
1.04,0.10562128236986763,2.006276995706677,2.0,usv2|usv4,2.0,3.947330006599516,2.0,3.426446894442217,xy
1.05,0.10015426599270577,2.006098157122827,2.0,usv2|usv4,2.0,3.947169704596631,2.0,3.426256423927908,xy
1.06,0.10113765712884265,2.0062106735413723,2.0,usv2|usv4,2.0,3.94718119871229,2.0,3.4261923953249713,xy
1.07,0.10211226243987685,2.0063290457274663,2.0,usv2|usv4,2.0,3.9471927903337307,2.0,3.426111529475636,xy
1.08,0.10309706676173651,2.006443856006424,2.0,usv2|usv4,2.0,3.9472044751774273,2.0,3.4260143981943405,xy
1.09,0.10408516602611345,2.006564380884588,2.0,usv2|usv4,2.0,3.947216251715657,2.0,3.425901557333178,xy
1.1,0.09849293228690512,2.0063813038748943,2.0,usv2|usv4,2.0,3.9473755360512808,2.0,3.4258944403909712,xy
1.11,0.0994105528788293,2.00649844571327,2.0,usv2|usv4,2.0,3.9473888371751156,2.0,3.425755903860564,xy
1.12,0.10028795572578823,2.0066122652272873,2.0,usv2|usv4,2.0,3.947402227671065,2.0,3.4256098902438077,xy
1.1300000000000001,0.1012058543071698,2.0067314666892018,2.0,usv2|usv4,2.0,3.9474156987449507,2.0,3.4254536513520635,xy
1.1400000000000001,0.10216825372507073,2.0068474715423834,2.0,usv2|usv4,2.0,3.947429254819267,2.0,3.4252936353131687,xy
1.1500000000000001,0.116444830731845,2.0066691188370456,2.0,usv2|usv4,2.0,3.9475613785366006,2.0,3.4252333487249955,xy
1.16,0.1174172351460764,2.0067820306824875,2.0,usv2|usv4,2.0,3.9475761316434044,2.0,3.425069406162773,xy
1.17,0.1184514039623345,2.0069000237020327,2.0,usv2|usv4,2.0,3.947590960317486,2.0,3.4249077382478146,xy
1.18,0.1196346957103115,2.0070150240631226,2.0,usv2|usv4,2.0,3.947605865694748,2.0,3.424752312964561,xy
1.19,0.12067513872118284,2.0071349948618704,2.0,usv2|usv4,2.0,3.9476208377272464,2.0,3.4246014486761114,xy
1.2,0.13653273217980397,2.00695299134251,2.0,usv2|usv4,2.0,3.9477863305123746,2.0,3.424588976624336,xy
1.21,0.13767878242432532,2.0070698765112183,2.0,usv2|usv4,2.0,3.947802708237499,2.0,3.4244553830254865,xy
1.22,0.13877894448950368,2.0071839531219084,2.0,usv2|usv4,2.0,3.9478191512938667,2.0,3.424330839865406,xy
1.23,0.13992761701077996,2.007302737620769,2.0,usv2|usv4,2.0,3.9478356592030197,2.0,3.4242176054786326,xy
1.24,0.14130821910493666,2.007418812860326,2.0,usv2|usv4,2.0,3.9478522346692557,2.0,3.424116962982962,xy
1.25,0.1415192253770648,2.007240877397996,2.0,usv2|usv4,2.0,3.9478240796846076,2.0,3.4239889207197414,xy
1.26,0.14258106369055135,2.007354101147682,2.0,usv2|usv4,2.0,3.947840408504226,2.0,3.4239092704622207,xy
1.27,0.14371878140766958,2.007471793991683,2.0,usv2|usv4,2.0,3.9478567984580137,2.0,3.423843997763679,xy
1.28,0.1449570434123065,2.007586935246945,2.0,usv2|usv4,2.0,3.947873248295125,2.0,3.423794089528829,xy
1.29,0.14610816125091725,2.0077064579062553,2.0,usv2|usv4,2.0,3.9478897543755505,2.0,3.4237582203123176,xy
1.3,0.13038693199717044,2.0075253345471338,2.0,usv2|usv4,2.0,3.948075598195382,2.0,3.42386480283471,xy
1.31,0.13138973138146248,2.00764201942747,2.0,usv2|usv4,2.0,3.9480935230644443,2.0,3.4238580469980096,xy
1.32,0.13248620035102304,2.0077562956494717,2.0,usv2|usv4,2.0,3.948111503791164,2.0,3.4238653034632827,xy
1.33,0.13349813902857496,2.0078747433379185,2.0,usv2|usv4,2.0,3.948129536848433,2.0,3.423885022819067,xy
1.34,0.13441875468859454,2.0079908615382718,2.0,usv2|usv4,2.0,3.948147622283848,2.0,3.4239168893087184,xy
1.35,0.14210132086080843,2.0078132905821393,2.0,usv2|usv4,2.0,3.9482832874899194,2.0,3.4240556508637794,xy
1.36,0.14315091071846145,2.0079267629422812,2.0,usv2|usv4,2.0,3.948302360276792,2.0,3.4241128035983572,xy
1.37,0.14420427359809376,2.0080442148887525,2.0,usv2|usv4,2.0,3.9483214855803745,2.0,3.4241815718110598,xy
1.3800000000000001,0.14524994351144077,2.008162554867255,2.0,usv2|usv4,2.0,3.9483406627801316,2.0,3.42426153684262,xy
1.3900000000000001,0.14629472089699164,2.008281783311288,2.0,usv2|usv4,2.0,3.9483598913688307,2.0,3.4243518885122985,xy
1.4000000000000001,0.17756657967865128,2.008101095139728,2.0,usv2|usv4,2.0,3.948651784360241,2.0,3.424681326087981,xy
1.41,0.17883081037885093,2.008217688457316,2.0,usv2|usv4,2.0,3.9486730856664054,2.0,3.424789416939579,xy
1.42,0.18006587859266215,2.0083318543685076,2.0,usv2|usv4,2.0,3.9486944371319734,2.0,3.4249030567990615,xy
1.43,0.1813285109312997,2.0084500867593764,2.0,usv2|usv4,2.0,3.948715841448366,2.0,3.4250211529625534,xy
1.44,0.18255030608779899,2.0085659824473927,2.0,usv2|usv4,2.0,3.9487372955711626,2.0,3.425142465016642,xy
1.45,0.1963953645516532,2.0083887833557577,2.0,usv2|usv4,2.0,3.948847284699334,2.0,3.4253479991938702,xy
1.46,0.19778104573163838,2.0085022302208233,2.0,usv2|usv4,2.0,3.9488694648299933,2.0,3.4254764453194477,xy
1.47,0.1991296774104591,2.008619536197375,2.0,usv2|usv4,2.0,3.9488916946781734,2.0,3.425605611348405,xy
1.48,0.20032352776744358,2.0087346500429843,2.0,usv2|usv4,2.0,3.948913971168168,2.0,3.425733177757006,xy
1.49,0.2016863942644153,2.00885354481962,2.0,usv2|usv4,2.0,3.9489363009159777,2.0,3.4258618058280526,xy
1.5,0.2024128107075578,2.008673575800211,2.0,usv2|usv4,2.0,3.948914994652002,2.0,3.425958389770668,xy
1.51,0.20377591766196101,2.0087900177600537,2.0,usv2|usv4,2.0,3.948937131624911,2.0,3.4260844547981875,xy
1.52,0.205163362217273,2.008904395430479,2.0,usv2|usv4,2.0,3.9489593176052793,2.0,3.4262077070965495,xy
1.53,0.20651403084628053,2.0090223764981836,2.0,usv2|usv4,2.0,3.948981551531257,2.0,3.4263254738299715,xy
1.54,0.20772196700074116,2.00913836179674,2.0,usv2|usv4,2.0,3.949003832049744,2.0,3.4264351743670303,xy
1.55,0.20906513121702158,2.008961432961529,2.0,usv2|usv4,2.0,3.94901414665111,2.0,3.426530753739792,xy
1.56,0.21030817561737897,2.0090751162074127,2.0,usv2|usv4,2.0,3.949036444957935,2.0,3.4266252767676337,xy
1.57,0.21166329891391863,2.009192242762799,2.0,usv2|usv4,2.0,3.949058794803745,2.0,3.426712272668003,xy
1.58,0.21299123874199888,2.0093074800688075,2.0,usv2|usv4,2.0,3.949081192955221,2.0,3.4267889803075207,xy
1.59,0.214345265295762,2.0094261012994568,2.0,usv2|usv4,2.0,3.9491036418577616,2.0,3.426856473123582,xy
1.6,0.2448940294683121,2.009246723205016,2.0,usv2|usv4,2.0,3.9493422990971956,2.0,3.427106260975468,xy
1.61,0.24641985036393527,2.0093630487160925,2.0,usv2|usv4,2.0,3.949366221921097,2.0,3.4271561864591726,xy
1.62,0.24794399995026126,2.009477579919573,2.0,usv2|usv4,2.0,3.9493901910927276,2.0,3.4271967856368555,xy
1.6300000000000001,0.2494882661865797,2.0095953561699282,2.0,usv2|usv4,2.0,3.949414207403474,2.0,3.4272280738110013,xy
1.6400000000000001,0.251028853467987,2.0097113909453217,2.0,usv2|usv4,2.0,3.949438269555149,2.0,3.4272501368552275,xy
1.6500000000000001,0.2508120613901306,2.0095347113259643,2.0,usv2|usv4,2.0,3.9494977393207003,2.0,3.4272863316422324,xy
1.6600000000000001,0.25233857512427627,2.009648574759208,2.0,usv2|usv4,2.0,3.9495221039154047,2.0,3.427290267057453,xy
1.67,0.25385775659217313,2.009765557060207,2.0,usv2|usv4,2.0,3.949546510821071,2.0,3.4272868327410033,xy
1.68,0.2553296253383346,2.0098808776589236,2.0,usv2|usv4,2.0,3.9495709567571544,2.0,3.4272743036609015,xy
1.69,0.2568517414789471,2.0099992712719925,2.0,usv2|usv4,2.0,3.9495954481952786,2.0,3.4272563329587538,xy
1.7,0.2514151777223077,2.009820388426222,2.0,usv2|usv4,2.0,3.9496010124363408,2.0,3.427207828640581,xy
1.71,0.25290461528927044,2.0099366231775706,2.0,usv2|usv4,2.0,3.949625463780616,2.0,3.4271765286344356,xy
1.72,0.2543858468011812,2.010051267674284,2.0,usv2|usv4,2.0,3.9496499527714835,2.0,3.4271396365269973,xy
1.73,0.2558630720242096,2.0101688746653568,2.0,usv2|usv4,2.0,3.949674478743856,2.0,3.427099217313997,xy
1.74,0.25730896803190906,2.010284932713512,2.0,usv2|usv4,2.0,3.9496990403063315,2.0,3.4270554042868318,xy
1.75,0.24295766157052906,2.0101084831695566,2.0,usv2|usv4,2.0,3.9496116625970634,2.0,3.4269021187083406,xy
1.76,0.24434853028287626,2.010222486497053,2.0,usv2|usv4,2.0,3.949635634449938,2.0,3.426854989975156,xy
1.77,0.2457341961597637,2.0103393513526497,2.0,usv2|usv4,2.0,3.949659639956099,2.0,3.426806815673726,xy
1.78,0.2471127491867028,2.0104547275498015,2.0,usv2|usv4,2.0,3.949683678273913,2.0,3.4267589817201216,xy
1.79,0.24850272703404602,2.0105729294987746,2.0,usv2|usv4,2.0,3.9497077492537205,2.0,3.426713383020541,xy
1.8,0.25650072135038154,2.0103944680548964,2.0,usv2|usv4,2.0,3.9497540974408065,2.0,3.4266765037509144,xy
1.81,0.25792452095924856,2.0105106314530117,2.0,usv2|usv4,2.0,3.9497783457073785,2.0,3.4266375494952066,xy
1.82,0.25933857754956735,2.010625360308213,2.0,usv2|usv4,2.0,3.9498026237370465,2.0,3.426601745574211,xy
1.83,0.2607636227034112,2.0107428258556257,2.0,usv2|usv4,2.0,3.949826932836854,2.0,3.426570415398886,xy
1.84,0.2621898422461492,2.0108609641695594,2.0,usv2|usv4,2.0,3.949851271050023,2.0,3.426543436613755,xy
1.85,0.25585951720242434,2.010684766367298,2.0,usv2|usv4,2.0,3.9498202457743967,2.0,3.4264749862647688,xy
1.86,0.2572397732239914,2.0107987218102803,2.0,usv2|usv4,2.0,3.949844334412834,2.0,3.4264558827561005,xy
1.87,0.2586247102126347,2.010915528986502,2.0,usv2|usv4,2.0,3.9498684501450114,2.0,3.4264418896520055,xy
1.8800000000000001,0.25998211016031697,2.0110307928076665,2.0,usv2|usv4,2.0,3.949892589784667,2.0,3.4264317707733745,xy
1.8900000000000001,0.2613677696940117,2.0111488677048617,2.0,usv2|usv4,2.0,3.949916758628827,2.0,3.42642810458596,xy
1.9000000000000001,0.29508391639513887,2.010970627519029,2.0,usv2|usv4,2.0,3.9501949067596662,2.0,3.4266460619032673,xy
1.9100000000000001,0.29664550461522454,2.011086767632684,2.0,usv2|usv4,2.0,3.950220500919096,2.0,3.426654234396165,xy
1.92,0.29819024088409923,2.0112014288270554,2.0,usv2|usv4,2.0,3.9502461192085128,2.0,3.4266664183328155,xy
1.93,0.29975279220721973,2.011318805646029,2.0,usv2|usv4,2.0,3.9502717655050357,2.0,3.426685094823509,xy
1.94,0.3013010032986636,2.0114347397774086,2.0,usv2|usv4,2.0,3.9502974367823724,2.0,3.4267090624863643,xy
1.95,0.2881929022892072,2.011258726626102,2.0,usv2|usv4,2.0,3.9502298591927136,2.0,3.4266658865138275,xy
1.96,0.289680923568029,2.0113728118096033,2.0,usv2|usv4,2.0,3.950255089671531,2.0,3.426698114321042,xy
1.97,0.29115418425735534,2.0114895259865504,2.0,usv2|usv4,2.0,3.950280348521071,2.0,3.4267360270039444,xy
1.98,0.2926438018272691,2.0116048510068065,2.0,usv2|usv4,2.0,3.950305632500217,2.0,3.4267780821243896,xy
1.99,0.29411739563960154,2.0117227740673727,2.0,usv2|usv4,2.0,3.9503309415317767,2.0,3.426824260186956,xy
2.0,0.22705222827445196,2.011544887630726,2.0,usv2|usv4,2.0,3.94979817065133,2.0,3.426394094689985,xy
2.0100000000000002,0.2281885923628648,2.011660971818833,2.0,usv2|usv4,2.0,3.949820648012983,2.0,3.426444637884278,xy
2.02,0.22931332021165857,2.0117757143512365,2.0,usv2|usv4,2.0,3.949843147467325,2.0,3.426498330718336,xy
2.0300000000000002,0.23043435792028794,2.0118929793077647,2.0,usv2|usv4,2.0,3.9498656700931387,2.0,3.426554836457809,xy
2.04,0.23155717270186682,2.012008930562861,2.0,usv2|usv4,2.0,3.9498882166326785,2.0,3.4266130046305663,xy
2.05,0.25405358102941605,2.0118330920016025,2.0,usv2|usv4,2.0,3.950095405375973,2.0,3.4268381090774604,xy
2.06,0.2552700391114858,2.0119472768438085,2.0,usv2|usv4,2.0,3.9501189342610616,2.0,3.4269017669429944,xy
2.07,0.2565003830934251,2.012063915177387,2.0,usv2|usv4,2.0,3.950142481762526,2.0,3.426965505465946,xy
2.08,0.2577406350933835,2.0121792792332225,2.0,usv2|usv4,2.0,3.9501660497118967,2.0,3.4270297254706286,xy
2.09,0.25897279043096316,2.0122970730924883,2.0,usv2|usv4,2.0,3.950189641343839,2.0,3.427095435972879,xy
2.1,0.2753171884847174,2.01211949071599,2.0,usv2|usv4,2.0,3.950335144101192,2.0,3.4272646890697644,xy
2.11,0.2766257438277203,2.0122355315569656,2.0,usv2|usv4,2.0,3.95035938258812,2.0,3.4273318374360984,xy
2.12,0.2779217695316707,2.0123503330549695,2.0,usv2|usv4,2.0,3.9503836436155626,2.0,3.427399998943901,xy
2.13,0.27922887465021645,2.0124675038406536,2.0,usv2|usv4,2.0,3.9504079256481286,2.0,3.4274666076433737,xy
2.14,0.28053675044532705,2.012583456954112,2.0,usv2|usv4,2.0,3.950432230698667,2.0,3.4275318652935995,xy
2.15,0.28551459498466286,2.0124077831234843,2.0,usv2|usv4,2.0,3.9504872545753367,2.0,3.4276221384293555,xy
2.16,0.2868573415814854,2.012522045048368,2.0,usv2|usv4,2.0,3.950511752182428,2.0,3.427681190589258,xy
2.17,0.28818547850185033,2.012638620925782,2.0,usv2|usv4,2.0,3.9505362742351964,2.0,3.4277373619348115,xy
2.18,0.2895110671593486,2.0127540079492836,2.0,usv2|usv4,2.0,3.9505608186044245,2.0,3.427789066997608,xy
2.19,0.2908374072433328,2.012871690802503,2.0,usv2|usv4,2.0,3.950585384294179,2.0,3.4278374326282264,xy
2.2,0.3326102580884569,2.012694372605806,2.0,usv2|usv4,2.0,3.950927496163036,2.0,3.428147008432213,xy
2.21,0.33412789364237216,2.0128103797321377,2.0,usv2|usv4,2.0,3.9509535980696966,2.0,3.4281878797730263,xy
2.22,0.3356262450232196,2.012925223419023,2.0,usv2|usv4,2.0,3.9509797221539458,2.0,3.428225734614376,xy
