t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
5.68,0.2623273198067493,0.9583768771920793,2.0,usv2|usv4,2.0,3.952358320230576,2.0,3.429401810667544,xy
5.69,0.2627109484580784,0.9584541387144727,2.0,usv2|usv4,2.0,3.952374086494378,2.0,3.429418133002459,xy
5.7,0.227990315218302,0.9583252825886114,2.0,usv2|usv4,2.0,3.9525252342307455,2.0,3.4295398904276246,xy
5.71,0.22832219338424806,0.9584022028920539,2.0,usv2|usv4,2.0,3.9525415370620927,2.0,3.4295562604128462,xy
5.72,0.22865373583943188,0.9584778432927442,2.0,usv2|usv4,2.0,3.9525578415832476,2.0,3.4295730698417506,xy
5.73,0.22898677102327822,0.9585552505208026,2.0,usv2|usv4,2.0,3.9525741465146798,2.0,3.429590021975864,xy
5.74,0.22930606900254322,0.9586313841633309,2.0,usv2|usv4,2.0,3.9525904586231757,2.0,3.4296071048959487,xy
5.75,0.19643408112778116,0.9585047114085004,2.0,usv2|usv4,2.0,3.952648067465065,2.0,3.4296478988041295,xy
5.76,0.19665858356903815,0.9585805092775465,2.0,usv2|usv4,2.0,3.9526644352595532,2.0,3.4296648379724344,xy
5.7700000000000005,0.1968905674112877,0.9586580596359526,2.0,usv2|usv4,2.0,3.9526807990078248,2.0,3.429681729551978,xy
5.78,0.19712023360458975,0.9587343475746245,2.0,usv2|usv4,2.0,3.952697158325126,2.0,3.429698497997671,xy
5.79,0.19735310160443958,0.9588123834433774,2.0,usv2|usv4,2.0,3.9527135258938495,2.0,3.4297155319456847,xy
5.8,0.19143705824641094,0.9586848338911848,2.0,usv2|usv4,2.0,3.9527167977158166,2.0,3.429717003442079,xy
5.8100000000000005,0.19164256743852723,0.9587625248174426,2.0,usv2|usv4,2.0,3.952733070042901,2.0,3.429733699216709,xy
5.82,0.19190592180159188,0.9588389634973378,2.0,usv2|usv4,2.0,3.9527493296492473,2.0,3.429748804592225,xy
5.83,0.19211241115773015,0.9589171373019649,2.0,usv2|usv4,2.0,3.952765609429016,2.0,3.429765098328427,xy
5.84,0.19230806814661974,0.9589940639412238,2.0,usv2|usv4,2.0,3.9527818934848136,2.0,3.4297819734870885,xy
5.8500000000000005,0.20835101678324047,0.9588686060764778,2.0,usv2|usv4,2.0,3.952690647936902,2.0,3.429709198449748,xy
5.86,0.20862407877058387,0.9589451920126949,2.0,usv2|usv4,2.0,3.95270646735976,2.0,3.4297247595640212,xy
5.87,0.20884835339588023,0.9590235012356128,2.0,usv2|usv4,2.0,3.952722301131669,2.0,3.429741053765797,xy
5.88,0.20902884663372137,0.959100572081918,2.0,usv2|usv4,2.0,3.9527381452327917,2.0,3.4297576077143184,xy
5.89,0.20925283223585553,0.9591793628057739,2.0,usv2|usv4,2.0,3.95275398581789,2.0,3.4297740055528414,xy
5.9,0.1508468420713576,0.9590529944138809,2.0,usv2|usv4,2.0,3.9530832853647957,2.0,3.4300490048635033,xy
5.91,0.15097560385133738,0.959131436551329,2.0,usv2|usv4,2.0,3.9531003865609726,2.0,3.4300666569803915,xy
5.92,0.15108666701994922,0.9592086482479255,2.0,usv2|usv4,2.0,3.953117494051563,2.0,3.4300843529326777,xy
5.93,0.15121658790659448,0.959287569310263,2.0,usv2|usv4,2.0,3.9531346012729185,2.0,3.4301017782243175,xy
5.94,0.15135314219426682,0.9593652639430771,2.0,usv2|usv4,2.0,3.953151708940038,2.0,3.4301187560613964,xy
5.95,0.13705350929948687,0.9592409057283834,2.0,usv2|usv4,2.0,3.9531680783073684,2.0,3.4301289883325365,xy
5.96,0.13711356441983844,0.9593182549873249,2.0,usv2|usv4,2.0,3.9531851174727657,2.0,3.4301465612813438,xy
5.97,0.1371743527294013,0.9593973039301184,2.0,usv2|usv4,2.0,3.9532021566523645,2.0,3.4301640938646036,xy
