t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,rank_xy,rank_3d,n_active,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
0.01,2.0,usv2|usv4,xy:init,5.504729755344498,nan,2.0,2.0,2.0,0.00010331770754692461,,,,,,
0.02,2.0,usv2|usv4,xy:dwell_hold,5.504745897332579,nan,2.0,2.0,2.0,0.030149591017931174,,,,,,
0.03,2.0,usv2|usv4,xy:dwell_hold,5.504752791816996,nan,2.0,2.0,2.0,0.028734131751745103,,,,,,
0.04,2.0,usv2|usv4,xy:dwell_hold,5.504751902012999,nan,2.0,2.0,2.0,0.009129976531658028,,,,,,
0.05,2.0,usv2|usv4,xy:dwell_hold,5.505188492408359,nan,2.0,2.0,2.0,0.01725062288996614,,,,,,
0.06,2.0,usv2|usv4,xy:dwell_hold,5.5052665504040785,nan,2.0,2.0,2.0,0.021406105369068895,,,,,,
0.07,2.0,usv2|usv4,xy:dwell_hold,5.505343051927647,nan,2.0,2.0,2.0,0.0243411708386787,,,,,,
0.08,2.0,usv2|usv4,xy:dwell_hold,5.505414964113772,nan,2.0,2.0,2.0,0.028207932634365676,,,,,,
0.09,2.0,usv2|usv4,xy:dwell_hold,5.505482762062094,nan,2.0,2.0,2.0,0.03126069394417079,,,,,,
0.1,2.0,usv2|usv4,xy:dwell_hold,5.502895645102464,nan,2.0,2.0,2.0,0.02366674069147903,,,,,,
0.11,2.0,usv2|usv4,xy:dwell_hold,5.502689995704636,nan,2.0,2.0,2.0,0.024698674647435394,,,,,,
0.12,2.0,usv2|usv4,xy:dwell_hold,5.502481591517675,nan,2.0,2.0,2.0,0.021388872349102146,,,,,,
0.13,2.0,usv2|usv4,xy:dwell_hold,5.502267840918243,nan,2.0,2.0,2.0,0.022819269338874546,,,,,,
0.14,2.0,usv2|usv4,xy:dwell_hold,5.502051707655182,nan,2.0,2.0,2.0,0.025728927628919353,,,,,,
0.15,2.0,usv2|usv4,xy:dwell_hold,5.50300556197893,nan,2.0,2.0,2.0,0.0210113294429006,,,,,,
0.16,2.0,usv2|usv4,xy:dwell_hold,5.502858815151222,nan,2.0,2.0,2.0,0.023030405784046692,,,,,,
0.17,2.0,usv2|usv4,xy:dwell_hold,5.502707923421009,nan,2.0,2.0,2.0,0.02447169333951073,,,,,,
0.18,2.0,usv2|usv4,xy:dwell_hold,5.502551943049692,nan,2.0,2.0,2.0,0.024230974598509064,,,,,,
0.19,2.0,usv2|usv4,xy:dwell_hold,5.50239351639783,nan,2.0,2.0,2.0,0.025474105818786973,,,,,,
0.2,2.0,usv2|usv4,xy:dwell_hold,5.501009275144209,nan,2.0,2.0,2.0,0.03320258290227747,,,,,,
0.21,2.0,usv2|usv4,xy:dwell_hold,5.500782765635867,nan,2.0,2.0,2.0,0.03476247160904638,,,,,,
0.22,2.0,usv2|usv4,xy:dwell_hold,5.500552923071135,nan,2.0,2.0,2.0,0.036315630979318114,,,,,,
0.23,2.0,usv2|usv4,xy:dwell_hold,5.5003199804507785,nan,2.0,2.0,2.0,0.03788505076921135,,,,,,
0.24,2.0,usv2|usv4,xy:dwell_hold,5.500083685791519,nan,2.0,2.0,2.0,0.03929168122515295,,,,,,
0.25,2.0,usv2|usv4,xy:dwell_hold,5.50165181503765,nan,2.0,2.0,2.0,0.044644771136590794,,,,,,
