t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,rank_xy,rank_3d,n_active,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
0.01,2.0,usv2|usv4,xy:init,5.504725919257038,nan,2.0,2.0,2.0,0.00010306712138713034,,,,,,
0.02,2.0,usv2|usv4,xy:dwell_hold,5.504734172496213,nan,2.0,2.0,2.0,0.024264259009143835,,,,,,
0.03,2.0,usv2|usv4,xy:dwell_hold,5.504740638697739,nan,2.0,2.0,2.0,0.026505987090691855,,,,,,
0.04,2.0,usv2|usv4,xy:dwell_hold,5.504745986388388,nan,2.0,2.0,2.0,0.008237049866778198,,,,,,
0.05,2.0,usv2|usv4,xy:dwell_hold,5.5056163868962615,nan,2.0,2.0,2.0,0.02260676074068853,,,,,,
0.06,2.0,usv2|usv4,xy:dwell_hold,5.505783196894687,nan,2.0,2.0,2.0,0.028088549671017118,,,,,,
0.07,2.0,usv2|usv4,xy:dwell_hold,5.505946514740294,nan,2.0,2.0,2.0,0.03251330192370475,,,,,,
0.08,2.0,usv2|usv4,xy:dwell_hold,5.506105988183042,nan,2.0,2.0,2.0,0.03671950682999403,,,,,,
0.09,2.0,usv2|usv4,xy:dwell_hold,5.506260698266921,nan,2.0,2.0,2.0,0.04141278361994447,,,,,,
0.1,2.0,usv2|usv4,xy:dwell_hold,5.504689250364214,nan,2.0,2.0,2.0,0.037415572532071895,,,,,,
0.11,2.0,usv2|usv4,xy:dwell_hold,5.50466344389874,nan,2.0,2.0,2.0,0.041090421676466114,,,,,,
0.12,2.0,usv2|usv4,xy:dwell_hold,5.504632748406906,nan,2.0,2.0,2.0,0.044490487799691794,,,,,,
0.13,2.0,usv2|usv4,xy:dwell_hold,5.504598812789971,nan,2.0,2.0,2.0,0.0480772007902257,,,,,,
0.14,2.0,usv2|usv4,xy:dwell_hold,5.504561655731087,nan,2.0,2.0,2.0,0.05220700110189959,,,,,,
0.15,2.0,usv2|usv4,xy:dwell_hold,5.503696269759719,nan,2.0,2.0,2.0,0.02991975135028924,,,,,,
0.16,2.0,usv2|usv4,xy:dwell_hold,5.503596475868947,nan,2.0,2.0,2.0,0.03372110370267524,,,,,,
0.17,2.0,usv2|usv4,xy:dwell_hold,5.503492061796908,nan,2.0,2.0,2.0,0.03596125166380071,,,,,,
0.18,2.0,usv2|usv4,xy:dwell_hold,5.503382168055825,nan,2.0,2.0,2.0,0.035103719031312076,,,,,,
0.19,2.0,usv2|usv4,xy:dwell_hold,5.503270343309945,nan,2.0,2.0,2.0,0.03704366531795312,,,,,,
0.2,2.0,usv2|usv4,xy:dwell_hold,5.501381811516549,nan,2.0,2.0,2.0,0.022946596984671778,,,,,,
0.21,2.0,usv2|usv4,xy:dwell_hold,5.501174392126319,nan,2.0,2.0,2.0,0.024139181543131535,,,,,,
0.22,2.0,usv2|usv4,xy:dwell_hold,5.500963981680369,nan,2.0,2.0,2.0,0.02587493582765627,,,,,,
0.23,2.0,usv2|usv4,xy:dwell_hold,5.500750337931551,nan,2.0,2.0,2.0,0.02712582649206947,,,,,,
0.24,2.0,usv2|usv4,xy:dwell_hold,5.5005342520187925,nan,2.0,2.0,2.0,0.029840864184777886,,,,,,
0.25,2.0,usv2|usv4,xy:dwell_hold,5.500665545574745,nan,2.0,2.0,2.0,0.02551588705258272,,,,,,
0.26,2.0,usv2|usv4,xy:dwell_hold,5.500457791326399,nan,2.0,2.0,2.0,0.02722498680984425,,,,,,
0.27,2.0,usv2|usv4,xy:dwell_hold,5.500247371885194,nan,2.0,2.0,2.0,0.02832964989282618,,,,,,
0.28,2.0,usv2|usv4,xy:dwell_hold,5.500034060002944,nan,2.0,2.0,2.0,0.027677040586095467,,,,,,
