seed,runtime_seconds,pos_rmse_total,pos_rmse_x,pos_rmse_y,pos_rmse_z,vel_rmse_total,vel_rmse_x,vel_rmse_y,vel_rmse_z,final_position_error,nees_full_avg,nees_full_lower,nees_full_upper,nees_full_percent_inside,nees_full_is_consistent,nees_pos_avg,nees_pos_lower,nees_pos_upper,nees_pos_percent_inside,nis_dvl_avg,nis_dvl_lower,nis_dvl_upper,nis_dvl_percent_inside,nis_depth_avg,nis_depth_lower,nis_depth_upper,nis_depth_percent_inside,nis_acoustic_avg,nis_acoustic_lower,nis_acoustic_upper,nis_acoustic_percent_inside
0,11.102282600000763,1.1190959013262025,1.1082027377427142,0.15562433395752232,0.00658749610533711,0.0645167811103912,0.056594252459035585,0.028838865971886545,0.011305991460488236,1.2647217418173222,12.176806637570909,5.91266388956588,6.087967543205353,77.21666666666667,False,6.5012398807706075,2.9383368160929217,3.0622946141559546,76.0,4.7726878826194135,2.8629948972790666,3.1401621530530086,83.41666666666666,0.6505134504587253,0.9496625326712833,1.051619073355232,95.6021650879567,0.43076451358209994,0.6722349042629772,1.391820439665056,91.52542372881356
1,11.063404376000108,0.8090327692223297,0.7866025041692317,0.18907356817858242,0.006458167423289705,0.06173973094613041,0.041461602389963194,0.04428627352173014,0.01146542114863977,0.4115482968366726,13.086218829221739,5.91266388956588,6.087967543205353,69.19999999999999,False,7.603731232748036,2.9383368160929217,3.0622946141559546,69.36666666666666,4.595406876352771,2.8629948972790666,3.1401621530530086,85.91666666666666,0.6282599872655423,0.9494935812610029,1.0517967546239788,96.18528610354224,0.38761129777240216,0.6722349042629772,1.391820439665056,93.22033898305084
2,11.191930833003426,0.5863329934022748,0.5599614449830805,0.17374685101677964,0.006449112054058776,0.05761656346736857,0.03668562122482895,0.04256023174788174,0.012745989749889284,0.19767397624330996,11.004070277718153,5.91266388956588,6.087967543205353,72.03333333333333,False,5.700954578062733,2.9383368160929217,3.0622946141559546,75.1,4.467992617491685,2.8629948972790666,3.1401621530530086,85.75,0.6445717878973993,0.9495359792254247,1.0517521630642477,96.02176130567834,0.4744952330409676,0.6722349042629772,1.391820439665056,96.61016949152543
3,11.174368242998753,0.39664530157668054,0.35058922999774095,0.18538268329787416,0.00692443540854345,0.04836355072163814,0.037360704498297405,0.027846197376517917,0.012953767384949048,0.4352870327519545,11.795129344648556,5.91266388956588,6.087967543205353,63.81666666666666,False,6.781868303769529,2.9383368160929217,3.0622946141559546,71.18333333333334,4.562527665136544,2.8629948972790666,3.1401621530530086,85.33333333333334,0.6419376987985459,0.9496793343269799,1.0516014052061682,96.41649763353617,0.26403087848828155,0.6722349042629772,1.391820439665056,96.61016949152543
4,11.122650281999086,0.3454979226260917,0.27628666818605,0.20733624269133547,0.006795144460279133,0.05997457148428271,0.0337291728871512,0.04828739396905735,0.011296889162465932,0.8044286254574002,13.000997782867906,5.91266388956588,6.087967543205353,60.46666666666667,False,7.790666513048492,2.9383368160929217,3.0622946141559546,68.48333333333333,4.467998802228596,2.8629948972790666,3.1401621530530086,86.16666666666667,0.65967427261722,0.9496120261206724,1.0516721864350382,96.20338983050848,0.568908976434272,0.6722349042629772,1.391820439665056,93.22033898305084
5,11.21587312399788,0.6805676409473518,0.6390441295643977,0.23400532385173983,0.006035129076304832,0.0761213151954024,0.03898491791925617,0.06443737603108102,0.011065955545534438,0.8932245015174531,15.150655806423941,5.91266388956588,6.087967543205353,63.55,False,9.297049989645672,2.9383368160929217,3.0622946141559546,69.01666666666667,4.631865420897858,2.8629948972790666,3.1401621530530086,84.75,0.6141954165870285,0.9495105533206353,1.051778904230312,96.97072838665758,0.6118129080229583,0.6722349042629772,1.391820439665056,98.30508474576271
6,11.135056862000056,0.39779364029364483,0.3389654702477787,0.20809448515868664,0.00623502079488422,0.054185771421732504,0.043496463219185176,0.029551215366173375,0.013072152935624679,0.41929990234588815,13.357335398023022,5.91266388956588,6.087967543205353,67.56666666666666,False,7.878624466340715,2.9383368160929217,3.0622946141559546,69.96666666666667,4.589615386876628,2.8629948972790666,3.1401621530530086,83.58333333333333,0.6433458548396878,0.9495020694388808,1.051787827129562,96.5270684371808,0.4067608235781121,0.6722349042629772,1.391820439665056,96.61016949152543
7,11.171069414998783,0.2804078150469287,0.2171269297463548,0.17735198115676215,0.005542012097211764,0.058845199920126996,0.030814775216782223,0.04863988824272587,0.012139540918586012,0.6343188887725222,10.304362000634454,5.91266388956588,6.087967543205353,63.7,False,5.518527383955256,2.9383368160929217,3.0622946141559546,64.23333333333333,4.568524576994141,2.8629948972790666,3.1401621530530086,86.16666666666667,0.6490148856269081,0.9494595855155287,1.0518325106321642,96.1800818553888,0.6071103624153793,0.6722349042629772,1.391820439665056,89.83050847457628
8,11.041485428002488,0.4120732118898805,0.3773926674676294,0.1653253629858687,0.006828678678961832,0.061771606615589544,0.05353952986806112,0.028068395957094195,0.012704931081037384,0.25223266766175023,11.572985663658066,5.91266388956588,6.087967543205353,70.76666666666667,False,5.634394453269323,2.9383368160929217,3.0622946141559546,68.76666666666667,4.355150535933251,2.8629948972790666,3.1401621530530086,87.0,0.6491157003920243,0.9495951566476143,1.0516899271088294,96.33649932157394,0.39188892684552085,0.6722349042629772,1.391820439665056,91.52542372881356
9,11.1810771499986,0.31726767871894285,0.26587913083462467,0.17292721290367258,0.007952784650613463,0.05663165079623926,0.04948458313011481,0.02343804370434286,0.01445953013272755,0.07196011880167441,10.91366407622658,5.91266388956588,6.087967543205353,66.35,False,6.190569637070403,2.9383368160929217,3.0622946141559546,72.31666666666666,4.48100038013243,2.8629948972790666,3.1401621530530086,85.08333333333333,0.6680453719379088,0.9495698205057418,1.0517165722703705,96.5025466893039,0.47071849813932326,0.6722349042629772,1.391820439665056,98.30508474576271
10,11.29655995199937,0.42534158634803615,0.3906679842752836,0.16805947801576893,0.007071279121807237,0.0508889070254702,0.03902336879754947,0.02998081042818105,0.012961811293444196,0.3356127580786542,10.843079497731212,5.91266388956588,6.087967543205353,62.76666666666667,False,5.943429716574706,2.9383368160929217,3.0622946141559546,71.75,4.816353899384532,2.8629948972790666,3.1401621530530086,84.16666666666667,0.6275600504214209,0.9495529084144148,1.0517343585240406,96.05844376486579,0.44045366887801884,0.6722349042629772,1.391820439665056,98.30508474576271
11,11.284432486998412,0.4758027279044924,0.4499766734332584,0.1544640939277161,0.007076223172324933,0.04841474472986387,0.03566460163488996,0.02984639967058576,0.013461653842902842,0.24281976557121712,10.090437888424745,5.91266388956588,6.087967543205353,65.98333333333333,False,5.154212828414077,2.9383368160929217,3.0622946141559546,72.01666666666667,4.423502000651438,2.8629948972790666,3.1401621530530086,86.33333333333333,0.6277524455690555,0.9495359792254247,1.0517521630642477,96.15776946616798,0.42010769437939127,0.6722349042629772,1.391820439665056,93.22033898305084
