seed,runtime_seconds,pos_rmse_total,pos_rmse_x,pos_rmse_y,pos_rmse_z,vel_rmse_total,vel_rmse_x,vel_rmse_y,vel_rmse_z,final_position_error,nees_full_avg,nees_full_lower,nees_full_upper,nees_full_percent_inside,nees_full_is_consistent,nees_pos_avg,nees_pos_lower,nees_pos_upper,nees_pos_percent_inside,nis_dvl_avg,nis_dvl_lower,nis_dvl_upper,nis_dvl_percent_inside,nis_depth_avg,nis_depth_lower,nis_depth_upper,nis_depth_percent_inside,nis_acoustic_avg,nis_acoustic_lower,nis_acoustic_upper,nis_acoustic_percent_inside
0,10.693426755999099,0.2952567940474158,0.2384202838807674,0.1740272746563401,0.0068447308974887745,0.05183132318583796,0.043561817696146955,0.025297799119693855,0.01220145327008448,0.3298772545237819,7.9613517128036655,5.91266388956588,6.087967543205353,59.416666666666664,False,4.337065576224239,2.9383368160929217,3.0622946141559546,64.93333333333334,3.3203708319281553,2.8629948972790666,3.1401621530530086,90.0,0.4654801352356549,0.9496204544814902,1.0516633229166654,96.57743137919348,0.24802581835597004,0.6722349042629772,1.391820439665056,86.4406779661017
1,10.573022504999244,0.7070353511055036,0.6741655129125986,0.21296436942521646,0.006784266172208535,0.053598537894917336,0.04189187945593292,0.030780926045806983,0.013054052699642296,1.0434463241598297,10.831773186793063,5.91266388956588,6.087967543205353,67.26666666666667,False,6.794964946964181,2.9383368160929217,3.0622946141559546,72.95,2.9635966892242727,2.8629948972790666,3.1401621530530086,91.66666666666666,0.44800882569468214,0.9495698205057418,1.0517165722703705,96.60441426146011,0.429203173276894,0.6722349042629772,1.391820439665056,91.52542372881356
2,10.740100828999857,0.2915799615781462,0.22517990513113237,0.18510997000623478,0.006869011816725249,0.06227550461772927,0.03320994898065305,0.050980910665861905,0.01327721777235889,0.11748142421768931,8.879940212790682,5.91266388956588,6.087967543205353,65.55,False,4.7434021248187745,2.9383368160929217,3.0622946141559546,64.43333333333334,3.0463551621902045,2.8629948972790666,3.1401621530530086,91.41666666666667,0.4516258830910007,0.9494765920023396,1.0518146234140737,95.94410361281527,0.269156293986027,0.6722349042629772,1.391820439665056,93.22033898305084
3,10.652150597998116,0.5979092746042043,0.5538851717169019,0.22507130560354577,0.007044473279082741,0.058174673388246036,0.039474550159498724,0.04096295059530391,0.01216919027959619,0.6241247756238565,10.552827616511536,5.91266388956588,6.087967543205353,65.08333333333334,False,6.903870734271927,2.9383368160929217,3.0622946141559546,76.6,3.1739590942927527,2.8629948972790666,3.1401621530530086,90.66666666666666,0.4552390554167884,0.9496288785966001,1.0516544639388088,96.2059620596206,0.4648852189374416,0.6722349042629772,1.391820439665056,94.91525423728814
4,10.620780086002924,0.2730283315928302,0.1901424266715859,0.1957963474907513,0.007356476132368934,0.04652990474758779,0.030383045228670687,0.032211212601545657,0.014294767615815579,0.10574819647631317,9.114266963074138,5.91266388956588,6.087967543205353,45.233333333333334,False,5.447472011337787,2.9383368160929217,3.0622946141559546,64.18333333333334,3.202676597332224,2.8629948972790666,3.1401621530530086,90.75,0.4628663812651505,0.9496120261206724,1.0516721864350382,96.13559322033899,0.187626386809157,0.6722349042629772,1.391820439665056,96.61016949152543
5,10.747523807000107,0.6079623782783121,0.5796040840938506,0.18335610963119156,0.007608952915156494,0.07531532814357998,0.06161627240838288,0.041512696559694036,0.012350289559918693,1.0013278122603502,9.461780677101531,5.91266388956588,6.087967543205353,61.03333333333333,False,5.406282150770202,2.9383368160929217,3.0622946141559546,68.75,3.223074192370295,2.8629948972790666,3.1401621530530086,90.5,0.4506721500431792,0.9495613665954841,1.0517254631133421,96.39945652173914,0.2012454077397437,0.6722349042629772,1.391820439665056,98.30508474576271
6,10.651984891999746,0.2455238559916394,0.15239493570517731,0.1923939801990228,0.006504138343866979,0.054861649395053086,0.02579481094519904,0.046917766655989596,0.011964592540545315,0.24661880626459076,8.631278604898402,5.91266388956588,6.087967543205353,51.74999999999999,False,5.089830759788076,2.9383368160929217,3.0622946141559546,63.4,2.9999952739272535,2.8629948972790666,3.1401621530530086,91.25,0.44336160355142906,0.9495698205057418,1.0517165722703705,96.19694397283531,0.22268336780061315,0.6722349042629772,1.391820439665056,91.52542372881356
7,10.646218731999397,0.9976962519853273,0.9835772642742294,0.16710864774887538,0.006948113120223365,0.048927284442479346,0.03760926269868946,0.02766537979515178,0.014630423198467458,1.1402557541750507,9.241599108734045,5.91266388956588,6.087967543205353,75.88333333333334,False,5.240911212182503,2.9383368160929217,3.0622946141559546,75.03333333333333,3.1290052560505424,2.8629948972790666,3.1401621530530086,92.08333333333333,0.4359113243008684,0.9494935812610029,1.0517967546239788,96.21934604904632,0.19944767540602715,0.6722349042629772,1.391820439665056,88.13559322033898
8,10.694954724996933,0.28353994941752836,0.22177948248308196,0.17650181731432849,0.00747479430956119,0.046199743103950384,0.029932990822261623,0.03280692600205691,0.012733339294975832,0.27945886792623986,8.134631806340046,5.91266388956588,6.087967543205353,65.93333333333334,False,4.5622375493196206,2.9383368160929217,3.0622946141559546,69.01666666666667,3.1098761098486647,2.8629948972790666,3.1401621530530086,91.0,0.4639982120857597,0.9496035935105729,1.0516810544978001,95.52390640895219,0.2679063330925458,0.6722349042629772,1.391820439665056,94.91525423728814
9,10.642095243998483,0.7549153552261845,0.7326307397091489,0.18196818326857175,0.006080548284211909,0.05314054488510871,0.04158578625626328,0.029253106362775422,0.015453014601131396,0.6911767967766135,9.082283789597529,5.91266388956588,6.087967543205353,72.21666666666667,False,5.255572393509551,2.9383368160929217,3.0622946141559546,74.98333333333333,3.2290693912085175,2.8629948972790666,3.1401621530530086,90.58333333333334,0.44790302310459507,0.9495444459589308,1.0517432585063724,95.78518014955813,0.40993834678011337,0.6722349042629772,1.391820439665056,94.91525423728814
10,10.73502596599792,0.5530345405626759,0.5213571172252431,0.18433466585465288,0.0073952916242254274,0.04298527017856893,0.03167323795264229,0.026560400546170135,0.011793412260532142,0.7199269631092281,8.47404287298048,5.91266388956588,6.087967543205353,55.03333333333333,False,4.8847007474379325,2.9383368160929217,3.0622946141559546,64.18333333333334,3.0711420076075413,2.8629948972790666,3.1401621530530086,90.58333333333334,0.4699229483935815,0.9495698205057418,1.0517165722703705,96.43463497453311,0.232686567530169,0.6722349042629772,1.391820439665056,89.83050847457628
11,10.624269570998877,0.552090190914514,0.5157461736092245,0.19688717488371105,0.0067010206520374295,0.046853602562796234,0.032983924745770006,0.03052152711337641,0.013257343781665959,0.39945947892364403,9.348486653160867,5.91266388956588,6.087967543205353,61.8,False,5.791626867439378,2.9383368160929217,3.0622946141559546,69.88333333333333,2.987863171587631,2.8629948972790666,3.1401621530530086,92.0,0.4659960442158139,0.9495613665954841,1.0517254631133421,96.33152173913044,0.2817461650993221,0.6722349042629772,1.391820439665056,96.61016949152543
12,10.6973744120005,0.29951956880794756,0.22166426236075287,0.20129511208572154,0.007563381608702509,0.06272456327284688,0.04940886172890767,0.036648700423119726,0.012247774398620343,0.46436074979935527,9.38652061938782,5.91266388956588,6.087967543205353,56.48333333333333,False,5.8118058797719145,2.9383368160929217,3.0622946141559546,64.55,3.111514261015224,2.8629948972790666,3.1401621530530086,90.66666666666666,0.4453288121767941,0.9495867155282144,1.0516988042720083,95.69053274516457,0.3894646325320364,0.6722349042629772,1.391820439665056,98.30508474576271
13,10.703703185001359,0.4720234591503122,0.4403952900592162,0.16971089940329223,0.007506337696295315,0.06212008671634818,0.03921524518944959,0.04619837159805014,0.013666754554993414,0.6229814494326877,7.961054821328783,5.91266388956588,6.087967543205353,57.56666666666666,False,4.037765738632852,2.9383368160929217,3.0622946141559546,75.53333333333333,3.142096145347917,2.8629948972790666,3.1401621530530086,90.75,0.47070866838970354,0.9495359792254247,1.0517521630642477,96.32777966678002,0.2982060835821855,0.6722349042629772,1.391820439665056,88.13559322033898
14,10.555099566001445,0.4548414947742697,0.41011245337797936,0.19658112924551624,0.006664876393742803,0.07054262168253382,0.04959113479679911,0.04837162344865734,0.013310404514968373,0.7480837336484925,8.959884221750508,5.91266388956588,6.087967543205353,50.7,False,5.274459310755207,2.9383368160929217,3.0622946141559546,62.7,3.024379171015863,2.8629948972790666,3.1401621530530086,92.33333333333333,0.4676805069044168,0.9495698205057418,1.0517165722703705,96.29881154499151,0.31654826689687554,0.6722349042629772,1.391820439665056,79.66101694915254
