t,gt_x,gt_y,gt_z,est_x,est_y,est_z,err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_dvl,nis_depth,nis_acoustic
0.01,199.97694396972656,-199.97694396972656,-4.976943492889404,199.9770033325255,-199.97700330979228,-4.9770034642009735,0.0001031588266135035,1.0001000000190625,1.0001000000190625,1.0001000000190625,1.0640679440128027e-08,0.00042568007447844577,nan,nan,nan
0.02,199.9752960205078,-199.9752960205078,-4.975301265716553,199.97718075512054,-199.9771806388259,-5.009930713119525,0.034731867761473946,1.0004000001826252,1.0004000001826252,0.0008991910516330248,1.3336487396823244,1.4400088265624345,nan,0.0010729689835584021,nan
0.03,199.97377014160156,-199.97377014160156,-4.973775386810303,199.9774748441935,-199.97747472212316,-5.010234394596393,0.03683351716686725,1.0009000006351882,1.0009000006351882,0.0009995107999378019,1.3299372647794878,1.4350806990277487,nan,nan,nan
0.04,199.9723663330078,-199.9723663330078,-4.9723639488220215,199.97788436006905,-199.97788446857336,-4.97477566724943,0.008167914577266155,1.0016000015212516,1.0016000015212516,0.0005317765199244777,0.010998451762481735,0.31293964310988565,nan,1.6762282690761277,nan
0.05,199.9710693359375,-199.9710693359375,-4.971066474914551,199.9761307396961,-199.96734459805373,-4.976453399883161,0.00827710341409929,1.000136159857599,1.000136159857599,0.00047135043475060633,0.06160506126408903,0.4889283291028414,0.19923337448662953,nan,nan
0.06,199.96987915039062,-199.96987915039062,-4.969881534576416,199.97631217555534,-199.965768843658,-4.969867899217246,0.007634043497983492,1.0001960690185168,1.0001960690185168,0.0003207125249314022,5.884672846228978e-05,0.4387393775134345,nan,0.14316610902414964,nan
0.07,199.9687957763672,-199.9687957763672,-4.968807697296143,199.97660533691777,-199.96430499312046,-4.968273672009374,0.009024497391499988,1.000266870913067,1.000266870913067,0.0003466969814233004,0.0009037060759085778,0.43988623722128445,nan,nan,nan
0.08,199.96783447265625,-199.96783447265625,-4.967844009399414,199.9770088712527,-199.96295174052722,-4.9494700123428705,0.021109581485297974,1.0003485656857503,1.0003485656857503,0.00026870186355409443,1.2565330806477861,1.6879296893529854,nan,2.623256918977765,nan
0.09,199.96697998046875,-199.96697998046875,-4.966989040374756,199.97752160133265,-199.9617078418518,-4.947158063077455,0.023069219245583257,1.0004411534810664,1.0004411534810664,0.00030271740266169536,1.2992635786164675,1.6953694884017254,nan,nan,nan
0.1,199.9662322998047,-199.9662322998047,-4.966241836547852,199.99785424774814,-199.98638888340489,-4.965009148574675,0.03752006095156554,1.0002799430390896,1.0002799430390896,0.0002198198410369,0.008318410081841292,5.933147736759132,4.219111499251709,3.810725477728367,nan
0.11,199.96559143066406,-199.96559143066406,-4.965601444244385,200.00055369741509,-199.98794238519906,-4.964380294644317,0.041514051492730464,1.0003387291688073,1.0003387291688073,0.00024222993303413308,0.007877502696525991,5.933619591046657,nan,nan,nan
0.12,199.96505737304688,-199.96505737304688,-4.965066432952881,200.00335923514814,-199.98960212602003,-4.97110143224155,0.04589007251412597,1.0004031143902965,1.0004031143902965,0.00020746689984599585,0.17762058200245465,6.099758640966444,nan,0.8440372903719288,nan
0.13,199.96463012695312,-199.96463012695312,-4.964635848999023,200.00626969031802,-199.9913669526371,-4.971087091874913,0.04990320249761374,1.0004730988480575,1.0004730988480575,0.000232756991578682,0.18125436089185923,6.087440532031996,nan,nan,nan
0.14,199.9643096923828,-199.9643096923828,-4.964308738708496,200.00928386882916,-199.9932356695361,-4.968657311450756,0.05364977899482642,1.0005486826865908,1.0005486826865908,0.00020331264016074373,0.09586770376764925,5.983683169641367,nan,0.10705741471217076,nan
0.15,199.96408081054688,-199.96408081054688,-4.964083671569824,200.00738936973644,-199.97451067819355,-4.969850804093905,0.044918517960346176,1.000423869832177,1.000423869832177,0.0002033478705987416,0.16554475209456798,5.5781668510520985,2.2506718745049388,nan,nan
0.16,199.96395874023438,-199.96395874023438,-4.96396017074585,200.01027364981778,-199.9752041104045,-4.966894529419836,0.04775080795975243,1.0004822670248124,1.0004822670248124,0.000180793006185342,0.04989650678602172,5.430848417566881,nan,0.23439220341670883,nan
0.17,199.96392822265625,-199.96392822265625,-4.963936805725098,200.01325874117794,-199.97599824064542,-4.9671275884484585,0.050885818125142084,1.00054443243672,1.00054443243672,0.00020170039831695133,0.05305410463169863,5.4669731194930655,nan,nan,nan
