t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,rank_xy,rank_3d,n_active,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
0.01,4.0,usv1|usv2|usv3|usv4,3d:init,5.172519520182908,12.245771956830003,2.0,3.0,4.0,0.00010325168760748764,0.35,cruise,0.5353588741727672,0.9999999998342128,0.0,0.17679437127830377
0.02,4.0,usv1|usv2|usv3|usv4,3d:dwell_hold,5.1725324060905695,12.239815447771923,2.0,3.0,4.0,0.0033697147729718686,0.34999601851851847,cruise,0.5353635805216349,0.9999999998341886,0.0,0.17681790302270284
0.03,4.0,usv1|usv2|usv3|usv4,3d:dwell_hold,5.172540015577447,12.234707491620984,2.0,3.0,4.0,0.006628280849370235,0.34999203703703696,cruise,0.5353716658983761,0.9999999998341699,0.0,0.1768583299064559
0.04,4.0,usv1|usv2|usv3|usv4,3d:dwell_hold,5.172542418215757,12.230429290351106,2.0,3.0,4.0,0.009911191066746487,0.34998805555555546,cruise,0.5353831265886145,0.9999999998341552,0.0,0.1769156333576848
0.05,4.0,usv1|usv2|usv3|usv4,3d:dwell_hold,5.172373858531117,12.226404564179338,2.0,3.0,4.0,0.009598108678946152,0.34998407407407395,cruise,0.5353584843557285,0.9999999998342765,0.0,0.17679242219295155
0.06,4.0,usv1|usv2|usv3|usv4,3d:dwell_hold,5.172332895876438,12.223593368778172,2.0,3.0,4.0,0.011748930432197168,0.34998009259259244,cruise,0.5353593411325159,0.9999999998342959,0.0,0.17679670607683973
0.07,4.0,usv1|usv2|usv3|usv4,3d:dwell_hold,5.1722869509483935,12.22153168456584,2.0,3.0,4.0,0.01390785062619879,0.34997611111111093,cruise,0.5353604184445023,0.9999999998343189,0.0,0.17680209263671431
0.08,4.0,usv1|usv2|usv3|usv4,3d:dwell_hold,5.172236091975817,12.22019550467976,2.0,3.0,4.0,0.016111651575578798,0.3499721296296294,cruise,0.5353617151276319,0.9999999998343454,0.0,0.17680857605229583
0.09,4.0,usv1|usv2|usv3|usv4,3d:dwell_hold,5.172180392699319,12.219562083224305,2.0,3.0,4.0,0.01831286402019557,0.3499681481481479,cruise,0.5353632300456413,0.9999999998343753,0.0,0.17681615064226874
0.1,4.0,usv1|usv2|usv3|usv4,3d:dwell_hold,5.171916503098457,12.219113208481218,2.0,3.0,4.0,0.01212230240948968,0.3499641666666664,cruise,0.5353605111296287,0.9999999998343336,0.0,0.17680255606230932
