k,x,y,z,logdet_all_xy,gdop_all_xy,rank_all_xy,sigma_x_all,sigma_y_all,best3_cfg,logdet_best3_xy,gdop_best3_xy,rank_best3_xy,sigma_x_best3,sigma_y_best3,best2_cfg,logdet_best2_xy,gdop_best2_xy,rank_best2_xy,sigma_x_best2,sigma_y_best2
68,200.2669026871224,-178.76167702111096,-10.993333333333332,3.2811864623283653,3.8766358034434654,2,3.5898940079545367,1.4632040746908392,0-1-3,2.973824135057094,3.915052366824807,2,3.623854303898556,1.481659548984327,1-3,2.4679252513810086,4.116822115387807,2,3.8154937033541527,1.5460375575680392
70,199.1979529127838,-178.73512002220826,-11.186666666666667,3.2827299874240086,3.873619863758589,2,3.589936875629072,1.4550890274837778,0-1-3,2.9750724675108295,3.912586765992506,2,3.6244308288882165,1.4737151583750414,1-3,2.4685611031172696,4.115494563055368,2,3.817263798479664,1.5381133220133358
72,198.12701248953815,-178.76243145306756,-11.379999999999999,3.284458236682762,3.8702480333884535,2,3.589584258770094,1.446963955714566,0-1-3,2.9765083295463803,3.9097553694584595,2,3.624603045010418,1.465755714677743,1-3,2.4693932092950472,4.113763013507616,2,3.8185925797159603,1.5301623578697359
74,197.05679939097612,-178.84374394711952,-11.573333333333334,3.2863685593437033,3.8665263547213335,2,3.588835292156649,1.438849296321731,0-1-3,2.978129878639323,3.906562558159988,2,3.624368441107056,1.4578012292232172,1-3,2.4704212941541965,4.111628530982289,2,3.8194740408435863,1.5222047260830394
76,195.9900398678655,-178.97905283440605,-11.766666666666666,3.288457933051102,3.8624616636829954,2,3.5876900820768847,1.4307655218057114,0-1-3,2.9799349127161436,3.903013503599228,2,3.6237254686999805,1.4498717656306814,1-3,2.4716447278292986,4.109093024214529,2,3.819903186418591,1.514260587890208
78,194.92946150381135,-179.1682156463094,-11.96,3.2907229606513138,3.858061586849843,2,3.5861497126921797,1.4227330902471231,0-1-3,2.981920864628,3.899114171461728,2,3.6226735550681077,1.4419873908962844,1-3,2.4730625172284073,4.1061592617639695,2,3.81987605741345,1.5063501548343607
80,193.8777862421449,-179.41095197190677,-12.153333333333332,3.2931598669810485,3.8533345376750243,2,3.584216250296726,1.4147723952452802,0-1-3,2.9840847964274646,3.8948713246261324,2,3.6212131145483384,1.434168126273222,1-3,2.4746732964704568,4.102830887051999,2,3.819389755435076,1.4984936382332377
82,192.83772340186533,-179.70684366758556,-12.346666666666668,3.2957644957020995,3.8482897117650112,2,3.5818927454474743,1.406903715890745,0-1-3,2.986423393512041,3.890292525459857,2,3.6193455579908598,1.4264338980480888,1-3,2.4764753169448257,4.099112432955219,2,3.8184424653953375,1.490711198211657
84,191.81196270054997,-180.0553354206491,-12.54,3.298532306261598,3.8429370811051737,2,3.5791832329119497,1.3991471668752777,0-1-3,2.9889329587140576,3.885386137271675,2,3.617073300285175,1.4188044883164914,1-3,2.4784664370691467,4.095009335781222,2,3.817033476498551,1.4830228924142554
86,190.80316730219442,-180.45573566673397,-12.733333333333334,3.3014583710538092,3.837287387146602,2,3.576092729402826,1.391522648851481,0-1-3,2.9916094064162926,3.8801613248003424,2,3.6143997658887246,1.4112994858710473,1-3,2.4806441118360603,4.090527948429964,2,3.815163201396514,1.4754486245195222
88,189.8139669079422,-180.90721785994762,-12.926666666666666,3.304537372870324,3.831352132653764,2,3.5726272290646968,1.384049799153213,0-1-3,2.9944482567938393,3.8746280535855218,2,3.6113293922670398,1.4039382373096412,1-3,2.483005382245236,4.085675552540785,2,3.812833193365882,1.468008092687768
90,188.84695090761693,-181.40882209372162,-13.12,3.3077636027384933,3.8251435721964224,2,3.568793696671455,1.3767479429850977,0-1-3,2.997444630280863,3.868797088080154,2,3.6078676311737388,1.39673979848298,1-3,2.4855468647371084,4.080460369393682,2,3.810046161340461,1.4607207380766678
92,187.90466160987654,-181.95945706946696,-13.313333333333333,3.311130958241246,3.8186747011911257,2,3.564600058520725,1.3696360452000298,0-1-3,3.0005932423783834,3.862679988339442,2,3.6040209476833827,1.3897228863976308,1-3,2.488264740751635,4.07489156933049,2,3.806805982634949,1.453605693568743
94,186.98958756866838,-182.55790240920973,-13.506666666666666,3.314632942443751,3.811959243345192,2,3.5600551909701523,1.362732662766737,0-1-3,3.00388839892703,3.8562891051172,2,3.599796816892747,1.382905831694428,1-3,2.4911547465485335,4.068979279447312,2,3.803117713189827,1.4466817328608759
96,186.10415702347856,-183.2028113074878,-13.7,3.3182626635287766,3.805011636411019,2,3.5551689066181966,1.3560558980508275,0-1-3,3.007323991976708,3.849637573196318,2,3.5952037182084835,1.3763065318252072,1-3,2.4942121634434598,4.06273458928676,2,3.798987595151866,1.4399672200676292
98,185.25073147063682,-183.8927135168975,-13.893333333333333,3.322012835279547,3.7978470160978537,2,3.549951938081543,1.3496233530116721,0-1-3,3.0108934963931957,3.842739302776497,2,3.590251127141476,1.3699424050530604,1-3,2.4974318086197993,4.056169554263437,2,3.7944230616149044,1.433480060000356
100,184.43159938266083,-184.62601866080118,-14.086666666666666,3.325875778533342,3.7904811980278366,2,3.544415919363628,1.3434520844318298,0-1-3,3.0145899673536816,3.8356089687317936,2,3.5849495045232995,1.363830345400014,1-3,2.5008080266916775,4.049297196540322,2,3.7894327383358912,1.4272376492853118
102,183.64897009230194,-185.4010198658412,-14.28,3.3298434237409187,3.7829306576104424,2,3.538573364801576,1.3375585602902882,0-1-3,3.018406038889033,3.8282619975523486,2,3.579310283066249,1.3579866786679866,1-3,2.5043346822069603,4.0421315030650975,2,3.784026442237603,1.4212568284859468
104,182.90496785758816,-186.2158977060562,-14.473333333333333,3.3339073147825045,3.7752125076892042,2,3.532437645563642,1.3319586173818625,0-1-3,3.0223339236370106,3.8207145517854055,2,3.5733458511926104,1.352427119659064,1-3,2.508005153284584,4.034687420483154,2,3.7782151765203804,1.4155538354001516
106,182.20162612375117,-187.0687244495656,-14.666666666666666,3.338058614173959,3.767344473856441,2,3.5260229637111853,1.326667420297209,0-1-3,3.0263654139774996,3.812983511790632,2,3.5670695340614906,1.3471667307195356,1-3,2.5118123265956562,4.026980846633503,2,3.772011122198365,1.410144259700018
108,181.5408819974712,-187.9574685979767,-14.86,3.3422881098190715,3.7593448672975764,2,3.5193443238089963,1.3216994218618816,0-1-3,3.030491884725856,3.805086454627998,2,3.560495571726214,1.3422198817300732,1-3,2.515748593901743,4.01902861834637,2,3.765427625889542,1.4050429990840083
110,180.9245709483822,-188.8799997078824,-15.053333333333333,3.3465862234485044,3.7512325550635364,2,3.5124175021029322,1.317068325140919,0-1-3,3.0347042975613863,3.7970416299069374,2,3.553639094365778,1.3376002116632255,1-3,2.5198058503727063,4.010848495264079,2,3.758479183692585,1.400264217107486
112,180.3544217522444,-189.8340934830527,-15.246666666666666,3.350943020900387,3.7430269276485757,2,3.505259013263391,1.3127870471017358,0-1-3,3.038993207373489,3.788867932426537,2,3.5465160945343293,1.333320591822954,1-3,2.523975494911932,4.00245913941673,2,3.7511814209928507,1.3958213028531143
114,179.8320516896205,-190.81743712518883,-15.44,3.3553482243816815,3.7347478637857834,2,3.497886074723822,1.3088676840328985,0-1-3,3.0433487707022775,3.780584871457626,2,3.539143396390655,1.3293930908797031,1-3,2.5282484327134997,3.99388009031111,2,3.743551068063851,1.391726832600953
116,179.35896201328083,-191.82763493040017,-15.633333333333333,3.3597912268491132,3.726415692376109,2,3.4903165686434883,1.305321478808827,0-1-3,3.0477607564494384,3.7722125365283787,2,3.53153862187677,1.3258289418075742,1-3,2.532615080284091,3.9851317352940834,2,3.7356059313308907,1.3879925336447243
118,178.93653369691688,-192.86221411788767,-15.826666666666666,3.3642611086450547,3.7180511514742296,2,3.4825690015257966,1.3021587900830147,0-1-3,3.052218559030927,3.763771559589833,2,3.523720153824091,1.3226385108226688,1-3,2.53706537314965,3.976235274995321,2,3.7273648602006575,1.3846292503982598
120,178.566023477062,-193.918630876674,-16.02,3.3687466565125437,3.7096753442743755,2,3.474662461535664,1.2993890634879641,0-1-3,3.0567112141328767,3.755283073461565,2,3.515707095982257,1.3198312684153772,1-3,2.541588776466967,3.9672126836695143,2,3.7188477093698746,1.3816469129204858
122,178.24856019940358,-194.9942766156098,-16.21333333333333,3.373236385089781,3.701309692079736,2,3.466616573589299,1.2970208049215617,0-1-3,3.0612274172174487,3.7467686664873114,2,3.507519229985986,1.3174157625630643,1-3,2.5461742987459823,3.958086664300279,2,3.7100752965590984,1.3790545079777043
124,177.98514147992697,-196.08648440131284,-16.406666666666666,3.3777185609915614,3.6929758842191007,2,3.4584514522614835,1.2950615559788206,0-1-3,3.0657555449159624,3.73825033334677,2,3.4991769692820576,1.315399594196864,1-3,2.5508105088732442,3.948880598368162,2,3.7010693556475913,1.3768600527485784
126,177.7766306905557,-197.1925355681596,-16.6,3.3821812295427884,3.6846958249432107,2,3.450187652608627,1.2935178715970261,0-1-3,3.070283679424238,3.729750422007303,2,3.490701310063314,1.3137893949891348,1-3,2.555485556611428,3.939618490222061,2,3.691852485210484,1.37507057125979
128,177.6237542781518,-198.30966648395318,-16.793333333333333,3.3866122442241333,3.6764915773295064,2,3.4418461189895093,1.292395299965012,0-1-3,3.074799635990348,3.721291576837248,2,3.482113779280464,1.3125908075196069,1-3,2.560187196721082,3.9303249060518,2,3.682448092503576,1.3736920736278078
130,177.52709942491143,-199.4350754544338,-16.986666666666665,3.3909992988574627,3.6683853042674763,2,3.4334481319919603,1.2916983647456184,0-1-3,3.079290993566795,3.712896677924089,2,3.473436379809475,1.31180846786251,1-3,2.5649028168294046,3.921024907498201,2,3.6728803329652666,1.3727295381604603
132,177.48711205734008,-200.56592974938397,-17.18,3.3953299625337765,3.6603992066226083,2,3.4250152535820204,1.2914305496517842,0-1-3,3.0837451286573954,3.7045887767020296,2,3.464691532895272,1.3114459906341744,1-3,2.5696194691280665,3.9117439800123535,2,3.66317404536247,1.372186896361296
134,177.50409521012054,-201.69937273271017,-17.373333333333335,3.3995917172547765,3.6525554587117144,2,3.416569270607457,1.2915942854106992,0-1-3,3.088149252367758,3.696391028012211,2,3.455902017994235,1.3115059565219462,1-3,2.5743239059570335,3.9025079561100164,2,3.653354682724988,1.3720670208533479
136,177.5782077502928,-202.83253107855327,-17.566666666666666,3.4037719982221817,3.6448761412633415,2,3.408132136807356,1.2921909391462523,0-1-3,3.0924904506211925,3.688326618780869,2,3.447090910179244,1.3119899023114274,1-3,2.5790026192767876,3.8933429337530057,2,3.6434482392778507,1.372371716229824
138,177.7094634662588,-203.96252205520025,-17.759999999999998,3.4078582366847634,3.6373831720511625,2,3.3997259134733353,1.2932208061962471,0-1-3,3.096755727468693,3.680418693532471,2,3.4382815152829997,1.3128983134144478,1-3,2.583641883995482,3.884275190132037,2,3.6334811736047095,1.373101712814974
140,177.89773052520042,-205.08646085833198,-17.953333333333333,3.411837905194252,3.63009823446278,2,3.3913727089573324,1.29468310438856,0-1-3,3.1009320513707506,3.672690277015046,2,3.429497302993138,1.3142306188959552,1-3,2.588227805060156,3.8753310912036523,2,3.6234803283315538,1.3742566633070934
142,178.14273130156414,-206.20146797495363,-18.14666666666667,3.415698565106349,3.623042704257947,2,3.383094617192202,1.2965759707791464,0-1-3,3.1050064042926593,3.6651641942438835,2,3.42076183812081,1.3159851889834302,1-3,2.592746368173869,3.866536997385927,2,3.6134728466513177,1.3758351422564423
144,178.44404257831962,-207.30467655921208,-18.34,3.4194279160986576,3.616237574850058,2,3.37491365544491,1.2988964608654927,0-1-3,3.1089658333991426,3.6578629883316873,2,3.4120987103030425,1.3181593350407739,1-3,2.597183493939555,3.8579191658903493,2,3.6034860860603195,1.3778346483209696
146,178.80109612174786,-208.39323980121065,-18.53333333333333,3.4230138474554366,3.6097033814455615,2,3.366851701501775,1.3016405502726642,0-1-3,3.1127975050895675,3.6508088365113363,2,3.403531462415676,1.3207493119800842,1-3,2.6015250951803566,3.849503650215145,2,3.593547529704702,1.380251609226724
148,179.2131796295547,-209.4643382698866,-18.726666666666667,3.426444490812804,3.603460124438467,2,3.358930430523,1.3048031389158552,0-1-3,3.1164887610658036,3.6440234648021517,2,3.395083517996662,1.3237503230806351,1-3,2.605757137120939,3.8413161973959866,2,3.5836846957839024,1.3830813893553058
150,179.6794380511461,-210.51518721101965,-18.92,3.429708274029989,3.5975271924683936,2,3.3511712517944146,1.3083780576332584,0-1-3,3.120027176081148,3.637528061803779,2,3.3867781079925203,1.3271565271785246,1-3,2.6098657000664813,3.8333821436432434,2,3.5739250454727203,1.3863182998668384
152,180.1988752779402,-211.54304378149163,-19.113333333333333,3.4327939758057635,3.591923285596172,2,3.343595245628207,1.312358077287006,0-1-3,3.123400616961909,3.631343192158883,2,3.3786381971769894,1.3309610481961094,1-3,2.6138370441487564,3.825726309063148,2,3.564295889871734,1.3899556112701592
154,180.77035620063242,-212.5452142010188,-19.306666666666665,3.4356907806302464,3.586666339066889,2,3.3362231006621745,1.3167349203250986,0-1-3,3.1265973024641602,3.6254887102332702,2,3.370686410582288,1.3351559869711076,1-3,2.617657675665153,3.8183728921816287,2,3.5548242965015677,1.393985568343386
156,181.3926091293762,-213.5190608027269,-19.5,3.4383883336274,3.5817734481595895,2,3.3290750518193075,1.3214992747993897,0-1-3,3.1296058634794637,3.6199836746074228,2,3.3629449603118737,1.3397324353531308,1-3,2.621314414483469,3.811345365029432,2,3.5455369958811747,1.3983994073115278
158,182.0642285718958,-214.46200896413774,-19.693333333333335,3.440876794819207,3.5772607946372226,2,3.322170819190239,1.32664081083366,0-1-3,3.1324154030711764,3.6148462639918275,2,3.355435573109086,1.3446804925370834,1-3,2.62479446194269,3.8046663695689604,2,3.5364602887400385,1.4031873751904191
160,182.78367836360988,-215.37155390038254,-19.886666666666667,3.443146892323981,3.5731435753192,2,3.3155295480994225,1.332148199535064,0-1-3,3.1350155558001473,3.6100936951847564,2,3.348179419052678,1.3499892836036893,1-3,2.6280854686411286,3.7983576162613835,2,3.527619954422758,1.4083387512133712
162,183.54929514292132,-216.2452673017494,-20.08,3.4451899739790868,3.5694359333199683,2,3.3091697506287057,1.3380091343483957,0-1-3,3.137396545769699,3.6057421437138815,2,3.3411970417649797,1.3556469802479276,1-3,2.631175601479603,3.7924397855669856,2,3.5190411610335204,1.4138418702610334
164,184.35929216391708,-217.08080379801532,-20.273333333333333,3.4469980568857315,3.5661508924717453,2,3.303109248845248,1.3442103548440656,0-1-3,3.1395492428156535,3.601806667788134,2,3.3345082905011627,1.3616408236763737,1-3,2.6340536093020135,3.78693243317606,2,3.5107483778690285,1.41968414822831
166,185.2117634378304,-217.8759072323983,-20.46666666666667,3.4485638743594373,3.5633002954699142,2,3.297365120000085,1.3507376729412721,0-1-3,3.141465216260023,3.598301136184311,2,3.3281322544862704,1.3679571496627512,1-3,2.636708886469563,3.7818538997437865,2,3.502765290666308,1.4258521092703347
168,186.10468819374324,-218.62841672839917,-20.66,3.449880919791252,3.5608947462442138,2,3.2919536439351926,1.3575760015599314,0-1-3,3.143136785645897,3.595238160688681,2,3.322087199866152,1.3745814157617593,1-3,2.6391315337028223,3.777221225880351,2,3.4951147201744317,1.4323314148831134
170,187.03593564815498,-219.33627253327853,-20.85333333333333,3.4509434869324247,3.5589435570562498,2,3.2868902529429267,1.3647093857012105,0-1-3,3.144557067903965,3.5926290336576137,2,3.316390509593426,1.381498230675051,1-3,2.6413124155438785,3.7730500730983043,2,3.4878185445200427,1.4391068947820422
172,188.00327007221526,-219.99752162243595,-21.046666666666667,3.4517467061538483,3.5574547007742887,2,3.2821894842883848,1.3721210359468403,0-1-3,3.145720020407106,3.5904836712628994,2,3.3110586265819015,1.3886913857812615,1-3,2.643243213803145,3.769354651391823,2,3.480897625821078,1.4461625795609405
174,189.00435614461784,-220.6103230495205,-21.24,3.452286576252925,3.5564347687655258,2,3.2778649356119307,1.3797933643738445,0-1-3,3.146620479418992,3.588810562920413,2,3.3061070004153494,1.3961438888358713,1-3,2.6449164764039392,3.7661476540389613,2,3.4743717414389947,1.4534817351151483
176,190.03676457737728,-221.17295302770486,-21.433333333333334,3.4525599914333305,3.55588893478679,2,3.273929223394988,1.3877080228705982,0-1-3,3.1472541934783678,3.587616727367739,2,3.30155003788411,1.4038379998547688,1-3,2.6463256610720203,3.7634402001735947,2,3.4682595202352564,1.4610468988298009
178,191.097978000969,-221.6838097281997,-21.626666666666665,3.452564763132502,3.5558209252088173,2,3.270393944654349,1.3958459438351558,0-1-3,3.147617851323762,3.5869076757832805,2,3.2974010575771158,1.4117552691887976,1-3,2.6474651733811068,3.761241785585187,2,3.462578384135756,1.4688399175362392
180,192.1853970946003,-222.14141778276445,-21.82,3.452299636420139,3.5562329958710204,2,3.267269642022893,1.4041873832353613,0-1-3,3.147709104015081,3.5866873822943512,2,3.293672248740255,1.4198765778009785,1-3,2.64833039872636,3.759560242132391,2,3.457344495262944,1.4768419872476481
182,193.29634694670617,-222.54443247768867,-22.013333333333332,3.451764300763278,3.557125915788414,2,3.2645657723362285,1.4127119659945995,0-1-3,3.1475265809841804,3.586958262141086,2,3.2903746345654197,1.428182179748326,1-3,2.648917727875407,3.758401706063373,2,3.452572708834991,1.485033694684362
184,194.42808363012105,-222.8916436274697,-22.206666666666667,3.4509593950192756,3.558498957872483,2,3.2622906788233976,1.4213987336569298,0-1-3,3.147069899819152,3.587721157692995,2,3.2875180400405593,1.4366517468634643,1-3,2.6492245758243813,3.75777059545086,2,3.4482765319808815,1.49339506060018
186,195.5778009757769,-223.18197911719705,-22.4,3.4498865065781548,3.5603498967805245,2,3.260451566992056,1.4302261942798196,0-1-3,3.146339669664031,3.588975332441556,2,3.285111064456008,1.4452644156218237,1-3,2.6492493937711883,3.7576695968594107,2,3.4444680885668277,1.5019055849174912
188,196.74263752821517,-223.41450810346885,-22.593333333333334,3.4485481646565956,3.5626750139250696,2,3.2590544842596803,1.439172374482245,0-1-3,3.145337488194623,3.590718473017481,2,3.283161058627812,1.4539988361683418,1-3,2.648991674115238,3.758099661254295,2,3.4411580900613,1.5105442936654696
190,197.9196836656784,-223.58844386451034,-22.786666666666665,3.446947827821006,3.565469109601503,2,3.2581043033531483,1.448214873557868,0-1-3,3.1440659322215048,3.5929466991869936,2,3.2816741068474564,1.4628332234556545,1-3,2.648451948469605,3.7590600090947706,2,3.4383558124371687,1.5192897877150073
192,199.10598886706916,-223.70314629103478,-22.98,3.4450898658684066,3.5687255221592546,2,3.257604709507436,1.4573309195600759,0-1-3,3.142528542037166,3.595654581729794,2,3.280655013555699,1.4717454104383387,1-3,2.647631778777275,3.7605481444348454,2,3.436069079032453,1.5281202932784543
194,200.29856910762845,-223.75812401028267,-23.173333333333332,3.442979536285997,3.5724361540328737,2,3.257558191432214,1.466497427230635,0-1-3,3.1407297997168637,3.5988351679991615,2,3.280107294680148,1.480712903237368,1-3,2.6465337416976586,3.762559877792675,2,3.4343042492672193,1.5370137141354177
196,201.49441436479768,-223.75303613659287,-23.366666666666667,3.4406229555541237,3.5765915044215735,2,3.257966036026604,1.4756910576396645,0-1-3,3.1386751016445205,3.602480014913265,2,3.2800331735639556,1.4897129381761587,1-3,2.645161406522055,3.7650893574511395,2,3.43306621305603,1.545947685520103
198,202.6904962153838,-223.687693642797,-23.56,3.4380270656227543,3.5811807083337404,2,3.25882832679138,1.4848882793812628,0-1-3,3.1363707256122106,3.6065792290418006,2,3.2804335813687633,1.498722540560412,1-3,2.643519306953319,3.7681291087787114,2,3.4323583907191497,1.5548996295855546
200,203.88377550485382,-223.56206034768388,-23.753333333333334,3.435199595950836,3.5861915816447145,2,3.2601439458581916,1.4940654311453694,0-1-3,3.133823792896404,3.6111215134003247,2,3.281308161819117,1.5077185850555461,1-3,2.6416129071469765,3.771670081107052,2,3.4321827381767305,1.5638468123444054
202,205.07121006933554,-223.3762535157512,-23.946666666666665,3.4321490215181862,3.5916106718098497,2,3.2619105795790317,1.5031987854867321,0-1-3,3.131042225767956,3.6160942205063784,2,3.2826552801312134,1.5166778574919255,1-3,2.63944856248838,3.7757017016123213,2,3.4325397571554337,1.5727664019508734
204,206.24976249070593,-223.13054406644522,-24.14,3.428884517291743,3.5974233137675324,2,3.26412472754727,1.5122646135688802,0-1-3,3.128034700939176,3.6214834111974237,2,3.2844720359452326,1.5255771179038795,1-3,2.637033475617364,3.7802119356245054,2,3.433428510140323,1.5816355281775798
206,207.41640786499875,-222.8253563910837,-24.333333333333332,3.4254159096158547,3.603613690601631,2,3.2667817149751097,1.5212392506755112,0-1-3,3.124810599483461,3.6272739186727576,2,3.2867542800681657,1.5343931645889255,1-3,2.634375648264724,3.785187352726344,2,3.4348466397685447,1.5904313429099053
208,208.56814156426654,-222.46126777665694,-24.526666666666667,3.4217536250497433,3.6101648984416856,2,3.269875708286858,1.5300991622427564,0-1-3,3.1213799537894786,3.633449417184192,2,3.289496634818221,1.543102898952544,1-3,2.631483829490147,3.7906131979817865,2,3.4367903923588026,1.59913108146391
210,209.70198697198498,-222.0390074367117,-24.72,3.417908637162895,3.617059015097395,2,3.2733997338168774,1.5388210101714022,0-1-3,3.1177533921192455,3.639992494787906,2,3.292692517764486,1.5516833908919865,1-3,2.6283674609350403,3.7964734676044456,2,3.439254645257136,1.6077121245116406
212,210.8150031720916,-221.5594551505285,-24.913333333333334,3.413892411811147,3.624277171890532,2,3.2773456994787504,1.5473817191614267,0-1-3,3.113942081358398,3.6468847295273967,2,3.296334168626414,1.5601119444469749,1-3,2.625036619711941,3.802750988365647,2,3.4422329376787824,1.6161520603814505
214,211.9042925718067,-221.02363951281575,-25.106666666666666,3.4097168514076364,3.6317996281435923,2,3.2817044192719376,1.5557585428063598,0-1-3,3.109957668525732,3.6541067684389894,2,3.3004126791219988,1.5683661634460189,1-3,2.621501959549745,3.80942750004077,2,3.445717504729918,1.6244287474877737
216,212.96700843849172,-220.43273579714875,-25.3,3.405394238690679,3.6396058477803135,2,3.286465640486791,1.563929129179581,0-1-3,3.1058122216067554,3.661638408751162,2,3.304918025535355,1.576424016860069,1-3,2.617774650806823,3.816483740191145,2,3.449699314292349,1.6325203766306529
218,214.00036233095577,-219.78806343738455,-25.493333333333332,3.400937180465909,3.6476745775062427,2,3.2916180734742775,1.5718715856464973,0-1-3,3.1015181702525307,3.6694586806600915,2,3.30983910378011,1.584263903571554,1-3,2.613866319945192,3.8238995305908774,2,3.4541681064614145,1.6404055328966367
220,215.0016314058333,-219.0910831322771,-25.686666666666667,3.3963585517781905,3.65598392604055,2,3.297149423838696,1.5795645426341494,0-1-3,3.0970882468522345,3.6775459310866894,2,3.315163766746849,1.591864716268662,1-3,2.6097889890240467,3.8316538646430116,2,3.459112435251219,1.648063256894016
222,215.9681655799119,-218.34339357950205,-25.88,3.3916714409351973,3.6645114438911066,2,3.303046426915518,1.5869872160951741,0-1-3,3.0925354284595423,3.685877907830374,2,3.3208788637188453,1.5992059041716442,1-3,2.6055550157466723,3.8397249951381047,2,3.464519712277237,1.6554731050460378
224,216.89739452959992,-217.54672784626942,-26.073333333333334,3.386889095768405,3.6732342031878,2,3.3092948843984376,1.594119468409768,0-1-3,3.087872880010764,3.694431843567068,2,3.326970281652545,1.6062675343052757,1-3,2.6011770345472454,3.848090521756321,2,3.4703762521542703,1.662615208674128
226,217.78683450908244,-216.70294938466,-26.266666666666666,3.3820248714790067,3.68212887711435,2,3.3158797029803506,1.6009418674774938,0-1-3,3.083113899224052,3.7031845391810334,2,3.3334229881368627,1.6130303510443167,1-3,2.596667899162676,3.856727477746915,2,3.476667319358416,1.6694703316061799
228,218.6340949691198,-215.81404770075721,-26.46,3.377092180377243,3.691171818505252,2,3.3227849348716623,1.6074357437600082,0-1-3,3.078271863536365,3.7121124459320276,2,3.3402210758325808,1.619475833659551,1-3,2.5920406270854977,3.865612415264462,2,3.483377176320971,1.6760199260548447
230,219.43688495889901,-214.88213368756394,-26.653333333333332,3.372104443774025,3.7003391372208125,2,3.3299938200735295,1.6135832450543632,0-1-3,3.073360179372602,3.7211917460261925,2,3.347347808227379,1.625586251617805,1-3,2.587308346243916,3.8747214888872166,2,3.4904891325393783,1.6822461865223128
232,220.19301929384903,-213.90943463258807,-26.846666666666668,3.367075046253377,3.709606775925741,2,3.3374888302654164,1.619367388781111,0-1-3,3.068392234000095,3.7303984311885845,2,3.3547856665403577,1.631344717400225,1-3,2.582484244200658,3.8840305368982153,2,3.497985594513721,1.6881321015051909
