algorithm,n_runs,pos_rmse_mean,pos_rmse_std,pos_rmse_mae,pos_rmse_max,final_error_mean,final_error_std,final_error_mae,final_error_max,energy_mean,energy_std,energy_mae,energy_max,switch_count_mean,switch_count_std,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
imu_dvl_depth,5,1.0773092584102737,0.4301062179926352,1.0773092584102737,1.680879953788864,1.1369075277278693,0.5770874592198737,1.1369075277278693,1.7312572099427994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
imu_dvl_depth_all4,5,0.8718550025867968,0.31392555597040733,0.8718550025867968,1.4386779152562335,0.7273072001919247,0.210916069900192,0.7273072001919247,1.0851254486105264,0.444444444444435,0.0,0.444444444444435,0.444444444444435,0.0,0.0,0.0,0.0,0.0,0.0,1.0
adaptive,5,0.7961511214304355,0.28770591224655484,0.7961511214304355,1.2769564958514694,0.6975143854719195,0.3693893085497538,0.6975143854719195,1.2222547023604926,0.22233333333332855,2.7755575615628914e-17,0.22233333333332855,0.22233333333332858,3.0,0.0,0.25,0.0,0.4995,0.0,0.2505
