t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,score,f_obs,f_energy,f_mission,soc,phase,w_obs,w_energy,w_mission,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
33.08,0.24273441410846294,0.24273441410846294,3.601019965823313,1.2921359421762926,3,usv1|usv2|usv4,2.0,19.04123305011637,3.0,49.50842575809562,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.04123305011637,-3.4084100075474257,3,2,19.04123305011637,3,49.50842575809562,0.694728837154648,0.9815062290883303,0.14271770833331532,0.0,0.761161111111015,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.09,0.24293543918901792,0.24293543918901792,3.8538499681137504,1.5435306488168674,3,usv1|usv2|usv4,2.0,19.041544609606056,3.0,49.508926014695724,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.041544609606056,-3.4084427154662533,3,2,19.041544609606056,3,49.508926014695724,0.6947278241698427,0.9815061313101094,0.14270416666664865,0.0,0.7610888888887928,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.1,0.26298000888001816,0.26298000888001816,4.62818206746409,1.9742464735660334,3,usv1|usv2|usv4,2.0,19.04188199400458,3.0,49.50827045131707,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.04188199400458,-3.408478130919474,3,2,19.04188199400458,3,49.50827045131707,0.6947265572751548,0.9815056695943901,0.14269062499998197,0.0,0.7610166666665705,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.11,0.2632048850190066,0.2632048850190066,3.846207585983244,1.2931840179251908,3,usv1|usv2|usv4,2.0,19.042194158279813,3.0,49.50904867650991,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.042194158279813,-3.40851094483057,3,2,19.042194158279813,3,49.50904867650991,0.6947255440803095,0.981505571515112,0.1426770833333153,0.0,0.7609444444443483,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.12,0.26352326566811274,0.26352326566811274,4.495310491956123,1.9402816853203468,3,usv1|usv2|usv4,2.0,19.04250565996934,3.0,49.50945172045817,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.04250565996934,-3.4085436287150555,3,2,19.04250565996934,3,49.50945172045817,0.694724529952289,0.9815054720982824,0.14266354166664863,0.0,0.760872222222126,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.13,0.26379573397263417,0.26379573397263417,4.481084318309995,1.917232440254124,3,usv1|usv2|usv4,2.0,19.0428175026189,3.0,49.510083279082096,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.0428175026189,-3.4085763780184486,3,2,19.0428175026189,3,49.510083279082096,0.6947235161931419,0.9815053732101716,0.14264999999998196,0.0,0.7607999999999038,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.14,0.2640338628866154,0.2640338628866154,4.096694727285574,1.416624269588524,3,usv1|usv2|usv4,2.0,19.04312957591423,3.0,49.5108799782467,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.04312957591423,-3.4086091718266873,3,2,19.04312957591423,3,49.5108799782467,0.6947225029360875,0.981505275041727,0.14263645833331529,0.0,0.7607277777776815,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.15,0.24693940630512626,0.24693940630512626,4.018504754496848,1.1053386621063006,3,usv1|usv2|usv4,2.0,19.0440636055739,3.0,49.513658632646,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.0440636055739,-3.4087072642570124,3,2,19.0440636055739,3,49.513658632646,0.6947215409454753,0.981505250355183,0.1426229166666486,0.0,0.7606555555554593,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.160000000000004,0.24718439390617236,0.24718439390617236,4.28834540198173,1.3729901715772377,3,usv1|usv2|usv4,2.0,19.04437837751707,3.0,49.51418519978934,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.04437837751707,-3.408740303780643,3,2,19.04437837751707,3,49.51418519978934,0.6947205270931753,0.981505151333553,0.14260937499998194,0.0,0.760583333333237,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.17,0.24740285138751644,0.24740285138751644,4.189054282044075,1.2657063156276924,3,usv1|usv2|usv4,2.0,19.044693355243044,3.0,49.51481950341798,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.044693355243044,-3.40877338320905,3,2,19.044693355243044,3,49.51481950341798,0.6947195136520858,0.9815050529013246,0.14259583333331527,0.0,0.7605111111110148,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.18,0.24761032965412483,0.24761032965412483,4.060381683800937,1.0162915480084411,3,usv1|usv2|usv4,2.0,19.045008431447506,3.0,49.51549006708793,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.045008431447506,-3.408806480989615,3,2,19.045008431447506,3,49.51549006708793,0.6947185000666217,0.9815049542621596,0.1425822916666486,0.0,0.7604388888887925,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.19,0.24784241767252188,0.24784241767252188,3.9966312755223727,1.0641821498522914,3,usv1|usv2|usv4,2.0,19.045323332022452,3.0,49.516031188709384,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.045323332022452,-3.4088395430989493,3,2,19.045323332022452,3,49.516031188709384,0.6947174864459607,0.9815048555725453,0.14256874999998193,0.0,0.7603666666665703,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.2,0.22958964249994598,0.22958964249994598,3.8536189258620426,1.129930676031459,3,usv1|usv2|usv4,2.0,19.04561139606983,3.0,49.51756178289816,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.04561139606983,-3.408869786186763,3,2,19.04561139606983,3,49.51756178289816,0.6947167007109286,0.9815050835189992,0.14255520833331525,0.0,0.760294444444348,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.21,0.2297347445266606,0.2297347445266606,3.9644823196163377,1.1232220524683556,3,usv1|usv2|usv4,2.0,19.045926223966767,3.0,49.518150197281585,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.045926223966767,-3.4089028429151638,3,2,19.045926223966767,3,49.518150197281585,0.694715687849355,0.9815049859174104,0.14254166666664858,0.0,0.7602222222221258,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.22,0.22988473985795016,0.22988473985795016,3.8664754678773807,1.133987614434516,3,usv1|usv2|usv4,2.0,19.04624104284315,3.0,49.51875894061837,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.04624104284315,-3.408935897182194,3,2,19.04624104284315,3,49.51875894061837,0.6947146748363576,0.981504888098781,0.1425281249999819,0.0,0.7601499999999035,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.230000000000004,0.23004309466960396,0.23004309466960396,3.976830088639912,1.2350188847453096,3,usv1|usv2|usv4,2.0,19.046555816937666,3.0,49.519362449156375,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.046555816937666,-3.408968941532038,3,2,19.046555816937666,3,49.519362449156375,0.6947136618923614,0.9815047903790529,0.14251458333331524,0.0,0.7600777777776813,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.24,0.23014874631136284,0.23014874631136284,3.4107891788878844,0.6600837785156533,3,usv1|usv2|usv4,2.0,19.046871086254036,3.0,49.52026305889337,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.046871086254036,-3.4090020828883922,3,2,19.046871086254036,3,49.52026305889337,0.6947126495393224,0.9815046935063637,0.14250104166664856,0.0,0.760005555555459,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.25,0.24648080443338105,0.24648080443338105,3.824533999701874,0.8699957545901285,3,usv1|usv2|usv4,2.0,19.047186861293543,3.0,49.519858908793765,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.047186861293543,-3.4090352188129094,3,2,19.047186861293543,3,49.519858908793765,0.6947114435294122,0.9815043190588256,0.1424874999999819,0.0,0.7599333333332368,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.26,0.24671605549971481,0.24671605549971481,3.852848071001813,1.0128743827182691,3,usv1|usv2|usv4,2.0,19.047501609921355,3.0,49.520411058042725,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.047501609921355,-3.409068254821432,3,2,19.047501609921355,3,49.520411058042725,0.6947104299602346,0.9815042204430044,0.14247395833331522,0.0,0.7598611111110145,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.27,0.24692322697894384,0.24692322697894384,3.601673802526225,0.7600290474454624,3,usv1|usv2|usv4,2.0,19.047816646058823,3.0,49.52113801337378,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.047816646058823,-3.4091013478920758,3,2,19.047816646058823,3,49.52113801337378,0.6947094165862682,0.9815041221069861,0.14246041666664855,0.0,0.7597888888887923,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.28,0.24714790988644425,0.24714790988644425,3.572851191752398,0.7303489759722004,3,usv1|usv2|usv4,2.0,19.048131523636798,3.0,49.52175597931523,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.048131523636798,-3.40913440840951,3,2,19.048131523636798,3,49.52175597931523,0.6947084031258333,0.9815040236470293,0.14244687499998188,0.0,0.75971666666657,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.29,0.24737136255110176,0.24737136255110176,3.6396861076018783,0.6864540102835022,3,usv1|usv2|usv4,2.0,19.048446426063318,3.0,49.522378237667084,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.048446426063318,-3.4091674726189716,3,2,19.048446426063318,3,49.522378237667084,0.6947073897559571,0.9815039253168735,0.1424333333333152,0.0,0.7596444444443478,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.3,0.232763450945102,0.232763450945102,4.011404171150392,0.750406023471122,3,usv1|usv2|usv4,2.0,19.04961008571646,3.0,49.52528943247576,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.04961008571646,-3.4092896171562592,3,2,19.04961008571646,3,49.52528943247576,0.6947063560814692,0.9815037978834408,0.14241979166664853,0.0,0.7595722222221255,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.31,0.23297355808064726,0.23297355808064726,4.034159929035011,0.7737965769850472,3,usv1|usv2|usv4,2.0,19.04992904527861,3.0,49.525911587204035,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.04992904527861,-3.4093230988328274,3,2,19.04992904527861,3,49.525911587204035,0.6947053424115865,0.9815036991232757,0.14240624999998186,0.0,0.7594999999999033,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.32,0.23317045359185037,0.23317045359185037,3.8697170622557264,0.6076505148124487,3,usv1|usv2|usv4,2.0,19.050248147738383,3.0,49.526637048105314,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.050248147738383,-3.409356608364049,3,2,19.050248147738383,3,49.526637048105314,0.6947043287335071,0.9815036003513617,0.1423927083333152,0.0,0.759427777777681,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.33,0.233390827001211,0.233390827001211,4.104577018859429,0.7244278401608026,3,usv1|usv2|usv4,2.0,19.05056703900558,3.0,49.52720332037389,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.05056703900558,-3.4093900744229115,3,2,19.05056703900558,3,49.52720332037389,0.6947033150944613,0.981503501635396,0.14237916666664852,0.0,0.7593555555554587,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.34,0.2335987772151373,0.2335987772151373,3.9179799264156774,0.6616785010398059,3,usv1|usv2|usv4,2.0,19.050886072308884,3.0,49.52785107527621,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.050886072308884,-3.409423568053704,3,2,19.050886072308884,3,49.52785107527621,0.6947023015113587,0.9815034029996157,0.14236562499998184,0.0,0.7592833333332365,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.35,0.23208158200696496,0.23208158200696496,4.050177308744059,0.526516780381977,3,usv1|usv2|usv4,2.0,19.051539118277194,3.0,49.529273065550676,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.051539118277194,-3.4094921245470693,3,2,19.051539118277194,3,49.529273065550676,0.6947012397879438,0.9815032353627212,0.14235208333331517,0.0,0.7592111111110142,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.36,0.23230343377725987,0.23230343377725987,3.9685274856752057,0.45129761636015353,3,usv1|usv2|usv4,2.0,19.051859787386924,3.0,49.52992852328519,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.051859787386924,-3.4095257908340844,3,2,19.051859787386924,3,49.52992852328519,0.6947002260718618,0.9815031365363368,0.1423385416666485,0.0,0.759138888888792,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.37,0.23254114353898617,0.23254114353898617,4.18735033437893,0.5491707238993617,3,usv1|usv2|usv4,2.0,19.05218029256709,3.0,49.530470906259296,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.05218029256709,-3.4095594234714537,3,2,19.05218029256709,3,49.530470906259296,0.6946992120596036,0.9815030372854335,0.14232499999998183,0.0,0.7590666666665697,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.38,0.23276944982196562,0.23276944982196562,4.019004958194197,0.5123946572684205,3,usv1|usv2|usv4,2.0,19.052500923372673,3.0,49.531088285289115,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.052500923372673,-3.4095930807683774,3,2,19.052500923372673,3,49.531088285289115,0.6946981982212889,0.981502938283849,0.14231145833331516,0.0,0.7589944444443475,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
33.39,0.23299955867744737,0.23299955867744737,3.9766570851430108,0.4772248539261137,3,usv1|usv2|usv4,2.0,19.052821553480268,3.0,49.531732924545466,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,19.052821553480268,-3.409626737466211,3,2,19.052821553480268,3,49.531732924545466,0.6946971844542513,0.9815028393844284,0.14229791666664848,0.0,0.7589222222221252,survey,0.6976744186046513,0.06976744186046513,0.23255813953488377,"usv1,usv2,usv4",,,,
