t,gt_x,gt_y,gt_z,est_x,est_y,est_z,err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_dvl,nis_depth,nis_acoustic
0.01,219.97708129882812,-229.97702026367188,-4.976943492889404,221.42163638182248,-230.8749373384387,-4.244544289730788,1.8518647503935162,1.0002000001220002,1.0002000001220002,1.0002000001220002,3.428717309869762,3.608573749869866,nan,nan,nan
0.02,219.97544860839844,-229.97518920898438,-4.975301265716553,221.4226178549213,-230.87692704795884,-4.988313654564225,1.7051684024117428,1.0006000012120004,1.0006000012120004,0.0008991912131812085,3.0939916119622666,3.585549602182397,nan,0.5479028045937697,nan
0.03,219.97393798828125,-229.9732666015625,-4.973775386810303,221.42371540744594,-230.87883635016348,-4.992255031087239,1.7094597485620058,1.001200004238001,1.001200004238001,0.0010995118252531129,3.2289989176233664,3.56545806692239,nan,nan,nan
0.04,219.9725341796875,-229.9712677001953,-4.97236442565918,221.42492776731407,-230.8806659798706,-4.937891858294999,1.713954702539084,1.002000010168002,1.002000010168002,0.0005624656081106611,5.043356597104811,5.27899478334313,nan,3.6413805438375344,nan
0.05,219.9712371826172,-229.96920776367188,-4.971066951751709,221.4342802044246,-230.86955796064652,-4.936223949676291,1.7182372931714809,1.0009210094183945,1.0009210094183945,0.0006537127138570228,4.805547957202956,5.9207762681192095,0.12628158420991273,nan,nan
0.06,219.97006225585938,-229.96705627441406,-4.969882011413574,221.43732359228912,-230.86865879947453,-4.974886648149589,1.7221405253247681,1.0012062473429266,1.0012062473429266,0.00043231587918665605,3.0201052226137373,4.15536902773615,nan,4.235726917327589,nan
0.07,219.968994140625,-229.96482849121094,-4.968808650970459,221.44047823707493,-230.86768260641597,-4.974857055200534,1.7263972841271062,1.00152516620639,1.00152516620639,0.0005964306937173778,3.0372091726096038,4.150873552441542,nan,nan,nan
0.08,219.96803283691406,-229.9625244140625,-4.967845439910889,221.4437428812909,-230.86663004869118,-4.9821048507628936,1.7307023038176792,1.001877766976785,1.001877766976785,0.00042086504733437533,3.472639407414359,4.567319599346435,nan,0.13889067710243286,nan
0.09,219.96719360351562,-229.96014404296875,-4.966991424560547,221.44711628645982,-230.86550167624242,-4.982792171821481,1.73496203279312,1.0022640506221119,1.0022640506221119,0.0005921963012601953,3.424633829678458,4.4869166550146184,nan,nan,nan
0.1,219.96644592285156,-229.9576873779297,-4.966244697570801,221.4391565284952,-230.84667509497638,-4.979480309389901,1.7202763936226557,1.0019194355704708,1.0019194355704708,0.0003930998784535813,3.3991476164757297,4.42372956497995,0.7510519320797208,3.9857679553192284e-05,nan
0.11,219.9658203125,-229.95516967773438,-4.96560525894165,221.44159987462442,-230.84363497341027,-4.979426577196857,1.7226395230700204,1.0022125063897773,1.0022125063897773,0.000538219517512615,3.315672600753645,4.323987559648102,nan,nan,nan
0.12,219.9652862548828,-229.9525604248047,-4.965071678161621,221.44414869700785,-230.84052130684717,-4.969219499976511,1.7249712621349624,1.0025239678558553,1.0025239678558553,0.00039309787743350836,3.0117837349061185,4.018900278463413,nan,0.34535625318367863,nan
0.13,219.96485900878906,-229.94989013671875,-4.96464204788208,221.44680192945552,-230.83733494113363,-4.968886437424569,1.727348000791671,1.0028538209367048,1.0028538209367048,0.0005374463045156113,3.008741683909747,4.007839838184932,nan,nan,nan
0.14,219.96453857421875,-229.9471435546875,-4.964316368103027,221.44955848524955,-230.83407679602297,-4.956624580927642,1.7297380941442353,1.003202066600326,1.003202066600326,0.0003921609461373206,3.1332504990817656,4.1215446857700035,nan,0.4781991834895088,nan
0.15,219.9643096923828,-229.9443359375,-4.96409273147583,221.47082315699723,-230.85178738514864,-4.95771156204998,1.7587187575696634,1.00292275696796,1.00292275696796,0.0005122342993985896,3.163530608787284,6.0977020087265075,1.3510769116764758,nan,nan
0.16,219.9641876220703,-229.9414520263672,-4.96397066116333,221.47501098909282,-230.84979099221712,-4.950381857486268,1.7629099746748103,1.0032187661837235,1.0032187661837235,0.00037876786632366386,3.585212665863814,6.4989166971942405,nan,0.18784341912481936,nan
0.17,219.96417236328125,-229.93849182128906,-4.963948726654053,221.47929917245645,-230.8477250545918,-4.950089315731458,1.7670615166696033,1.0035274257281714,1.0035274257281714,0.0005098841848685144,3.488058715707942,6.380577954196098,nan,nan,nan
0.18,219.96424865722656,-229.9354705810547,-4.96402645111084,221.48368671798482,-230.8455903743902,-4.967500463154852,1.7711640600073184,1.003848736569304,1.003848736569304,0.0003772555677006615,3.156973761577123,6.043617496272163,nan,1.138109275244613,nan
0.19,219.9644317626953,-229.93238830566406,-4.964201927185059,221.48817267532363,-230.84338766846253,-4.96800351872814,1.7753086097731938,1.0041826996751215,1.0041826996751215,0.0005066933616032682,3.1671008520383896,6.025909886063422,nan,nan,nan
0.2,219.96470642089844,-229.92922973632812,-4.964474678039551,221.47637883305597,-230.83787938301774,-4.9534800741757445,1.7637796187226635,1.0039274790871762,1.0039274790871762,0.0003693467024991362,3.425911995765078,5.902558253670287,0.826679019811653,0.6171171654162134,nan
0.21,219.96507263183594,-229.92601013183594,-4.964843273162842,221.48023938357443,-230.83538090996922,-4.953348754329881,1.7671495753500033,1.0042250261906136,1.0042250261906136,0.0004928233181265843,3.377643583633826,5.846965044362906,nan,nan,nan
0.22,219.9655303955078,-229.9227294921875,-4.965307235717773,221.4841953378655,-230.83281673915533,-4.930176148736029,1.7708292400771586,1.0045322159295231,1.0045322159295231,0.0003679863042851313,6.474370296244195,8.935371117828241,nan,2.103328108813965,nan
0.23,219.96609497070312,-229.91937255859375,-4.965865612030029,221.48824574403997,-230.83018761101184,-4.929627299821882,1.774215390462223,1.004849049271905,1.004849049271905,0.000490309495759817,5.809682463227837,8.24341481619322,nan,nan,nan
0.24,219.96673583984375,-229.91595458984375,-4.966516971588135,221.4923870595137,-230.82749423967385,-4.927906348890437,1.7776408404055946,1.0051755271857599,1.0051755271857599,0.0003665783385598191,7.208997158382292,9.646110416584408,nan,0.006369653457264069,nan
0.25,219.96742248535156,-229.9124755859375,-4.967260360717773,221.48928475172065,-230.83905261889026,-4.928160980365358,1.782172415154475,1.0049327942064132,1.0049327942064132,0.0004815470569767363,6.333714678380364,9.157307833871036,0.513205245750726,nan,nan
0.26,219.96810913085938,-229.908935546875,-4.968094825744629,221.4932200996838,-230.83680593740337,-4.959272655747034,1.785212805110736,1.0052312862867367,1.0052312862867367,0.0003618262899390521,3.385427175303575,6.214434984888787,nan,4.017413940582418,nan
0.27,219.9687957763672,-229.90533447265625,-4.969000339508057,221.49716034323944,-230.834497215364,-4.95987606024948,1.7886656770282108,1.00553757017778,1.00553757017778,0.00047969231582258536,3.3551770895489232,6.168896200705751,nan,nan,nan
0.28,219.969482421875,-229.90167236328125,-4.969931602478027,221.50109587956894,-230.83212708757353,-4.958074601041022,1.792129003791319,1.0058516468475431,1.0058516468475431,0.0003607966517989783,3.5825633168029216,6.372018765661571,nan,0.024956661421528813,nan
