policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,2.9501861544480974,1.222543861221333,2.571315886638309,3.329056422257886,0.7651926269113911,96.56754166666667,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,0.5110608710741064,0.07857900896755979,0.4867089839017104,0.5354127582465023,0.5210465770387291,59.370333333333335,89.41066066066067,4.0,13.333333333321207,0.0,0.0
adaptive,0.6174511533813166,0.09376166721277077,0.5883941116718221,0.6465081950908111,0.5123424203853336,78.72608333333332,91.8731343283582,2.0000333333333336,6.666777777771715,49.99916666666666,119.0
