seed,algorithm,pos_rmse,final_error,energy_Wh,switch_count,avg_beacons,nees_pct,nis_acoustic_pct,crlb_eff,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
0,imu_dvl_depth,2.1974763260576595,3.064220529086701,0.0,0.0,4.0,95.58833333333332,nan,0.5681646949030343,0.0,0.0,0.0,0.0,1.0
0,imu_dvl_depth_all4,0.5647071078257386,0.3422061766711683,13.333333333321207,0.0,4.0,58.93666666666667,87.38738738738738,0.5587657663030501,0.0,0.0,0.0,0.0,1.0
0,adaptive,0.557419280991583,0.24788638622204656,6.666777777771715,119.0,2.0000333333333336,78.53999999999999,91.34328358208955,0.45554875491918323,0.008333333333333333,0.0,0.9833166666666666,0.0,0.00835
1,imu_dvl_depth,1.512616464216496,3.445980689435399,0.0,0.0,4.0,91.70333333333333,nan,0.37992956339223,0.0,0.0,0.0,0.0,1.0
1,imu_dvl_depth_all4,0.5152682168308492,0.5302870365631873,13.333333333321207,0.0,4.0,59.05166666666667,91.14114114114115,0.5195239908520942,0.0,0.0,0.0,0.0,1.0
1,adaptive,0.6108690684599378,0.6146033916530258,6.666777777771715,119.0,2.0000333333333336,79.35333333333332,92.23880597014926,0.5271999997227589,0.008333333333333333,0.0,0.9833166666666666,0.0,0.00835
2,imu_dvl_depth,2.668704646072196,3.9742338865426463,0.0,0.0,4.0,98.22666666666666,nan,0.684930091951525,0.0,0.0,0.0,0.0,1.0
2,imu_dvl_depth_all4,0.39805096964747655,0.3377833147098271,13.333333333321207,0.0,4.0,59.42666666666667,90.09009009009009,0.4256603358296363,0.0,0.0,0.0,0.0,1.0
3,imu_dvl_depth,1.9666270934522352,2.7511141498388003,0.0,0.0,4.0,91.43666666666667,nan,0.4726282922017581,0.0,0.0,0.0,0.0,1.0
3,imu_dvl_depth_all4,0.6047780563731427,0.48363429685798665,13.333333333321207,0.0,4.0,59.03333333333334,89.4894894894895,0.5968447250395136,0.0,0.0,0.0,0.0,1.0
2,adaptive,0.5925738979135392,0.3563081693600279,6.666777777771715,119.0,2.0000333333333336,79.36,94.32835820895522,0.49238024402442226,0.008333333333333333,0.0,0.9833166666666666,0.0,0.00835
4,imu_dvl_depth,3.580259671539592,2.9112873440306672,0.0,0.0,4.0,99.44333333333333,nan,0.9250317152136107,0.0,0.0,0.0,0.0,1.0
4,imu_dvl_depth_all4,0.4968965978362519,0.4202177067073759,13.333333333321207,0.0,4.0,59.31999999999999,90.09009009009009,0.5063722819521662,0.0,0.0,0.0,0.0,1.0
3,adaptive,0.45914678790939956,0.2112645586618569,6.666777777771715,119.0,2.0000333333333336,79.045,93.13432835820895,0.401899728977888,0.008333333333333333,0.0,0.9833166666666666,0.0,0.00835
5,imu_dvl_depth,1.418060428602694,2.796455338178942,0.0,0.0,4.0,88.75666666666666,nan,0.3685348289882613,0.0,0.0,0.0,0.0,1.0
5,imu_dvl_depth_all4,0.529246580360165,0.27904860737464066,13.333333333321207,0.0,4.0,59.205,89.33933933933935,0.554745465763689,0.0,0.0,0.0,0.0,1.0
4,adaptive,0.5324924751130484,0.1750102779598714,6.666777777771715,119.0,2.0000333333333336,78.57333333333332,90.74626865671642,0.44157140394256916,0.008333333333333333,0.0,0.9833166666666666,0.0,0.00835
6,imu_dvl_depth,2.763655872236268,2.5271287100128443,0.0,0.0,4.0,97.69166666666666,nan,0.7201086832126739,0.0,0.0,0.0,0.0,1.0
6,imu_dvl_depth_all4,0.5582235265727693,0.29758892110726654,13.333333333321207,0.0,4.0,59.27166666666667,89.33933933933935,0.5683936986067537,0.0,0.0,0.0,0.0,1.0
