algorithm,n_runs,pos_rmse_mean,pos_rmse_std,pos_rmse_mae,pos_rmse_max,final_error_mean,final_error_std,final_error_mae,final_error_max,energy_mean,energy_std,energy_mae,energy_max,switch_count_mean,switch_count_std,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
imu_dvl_depth,40,2.9501861544480974,1.2071653388391819,2.9501861544480974,7.3920689819078325,3.755436698538273,1.7384084497998602,3.755436698538273,10.010733382450997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
imu_dvl_depth_all4,40,0.5110608710741064,0.07759055441267156,0.5110608710741064,0.7333853079393075,0.38525180717385366,0.20860992244861026,0.38525180717385366,1.085995966768745,13.333333333321207,0.0,13.333333333321207,13.333333333321207,0.0,0.0,0.0,0.0,0.0,0.0,1.0
adaptive,40,0.6174511533813166,0.09258222822202658,0.6174511533813166,0.8117477694537706,0.5018271998527837,0.2830740816051171,0.5018271998527837,1.180653636390625,6.666777777771715,0.0,6.666777777771715,6.666777777771715,119.0,0.0,0.008333333333333333,0.0,0.9833166666666667,0.0,0.00835
