t,true_x,true_y,true_z,est_x,est_y,est_z,pos_err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_used,nis_skipped,usv1_enabled,usv2_enabled,usv3_enabled,usv4_enabled
0.01,219.97708129882812,-229.97702026367188,-4.976943492889404,219.97714031154513,-229.97707941162585,-4.9770032688407895,0.00010273337136323277,1.0002000001220002,1.0002000001220002,1.0002000001220002,1.0552035183331881e-08,0.0004221743334606161,nan,nan,True,True,True,True
0.02,219.97544860839844,-229.97518920898438,-4.975301265716553,219.97731671877503,-229.97715723921954,-5.010585780360987,0.035388698098106845,1.0006000012120004,1.0006000012120004,0.0008991912131812085,1.3845815797565173,1.4897204274741873,nan,nan,True,True,True,True
0.03,219.97393798828125,-229.9732666015625,-4.973775386810303,219.97760936892033,-229.97715446572602,-5.010889161359954,0.03749702368019782,1.001200004238001,1.001200004238001,0.0010995118252531129,1.2527956789724601,1.3472608543808158,nan,nan,True,True,True,True
0.04,219.9725341796875,-229.9712677001953,-4.97236442565918,219.97801703882814,-229.9770719421953,-4.9775681109728405,0.00953044124865618,1.002000010168002,1.002000010168002,0.0005624656081106611,0.04820583980213058,0.2675860107332101,nan,nan,True,True,True,True
0.05,219.9712371826172,-229.96920776367188,-4.971066951751709,219.95529652148787,-229.9834103303377,-4.982343270225276,0.024144832479321296,1.0009210094183945,1.0009210094183945,0.0006537127138570228,0.19496799615015864,1.3863151459456493,nan,nan,True,True,True,True
0.06,219.97006225585938,-229.96705627441406,-4.969882011413574,219.9512816838249,-229.98447079020465,-4.969754889508012,0.025612329182283303,1.0012062473429266,1.0012062473429266,0.00043231587918665605,0.0006925649572413426,1.1707284329144103,nan,nan,True,True,True,True
0.07,219.968994140625,-229.96482849121094,-4.968808650970459,219.94737808907615,-229.9854540073336,-4.969856117871925,0.029895865714147266,1.00152516620639,1.00152516620639,0.0005964306937173778,0.002730894482520562,1.1673809336675243,nan,nan,True,True,True,True
0.08,219.96803283691406,-229.9625244140625,-4.967845439910889,219.9435847988797,-229.98636054441326,-4.950963245280071,0.0380903684595059,1.001877766976785,1.001877766976785,0.00042086504733437533,0.6783605592153842,1.836219700945659,nan,nan,True,True,True,True
0.09,219.96719360351562,-229.96014404296875,-4.966991424560547,219.93990062333015,-229.98719121060648,-4.949968312054328,0.04202668680764541,1.0022640506221119,1.0022640506221119,0.0005921963012601953,0.4908148454903154,1.6745471214085657,nan,nan,True,True,True,True
0.1,219.96644592285156,-229.9576873779297,-4.966244697570801,219.98168477272793,-229.9952534071439,-4.951640055541624,0.043089728071530185,1.0019194355704708,1.0019194355704708,0.0003930998784535813,0.5442391989010228,2.658701842171329,nan,nan,True,True,True,True
0.11,219.9658203125,-229.95516967773438,-4.96560525894165,219.98275180476284,-229.99666590516347,-4.951118018871158,0.047100875214307246,1.0022125063897773,1.0022125063897773,0.000538219517512615,0.3919568238361417,2.4974935210137046,nan,nan,True,True,True,True
0.12,219.9652862548828,-229.9525604248047,-4.965071678161621,219.98392451468257,-229.99800499821524,-4.980017300596872,0.051341655707691475,1.0025239678558553,1.0025239678558553,0.00039309787743350836,0.570640648955647,2.6993775587906508,nan,nan,True,True,True,True
0.13,219.96485900878906,-229.94989013671875,-4.96464204788208,219.9852017202886,-229.99927145771747,-4.981116211099802,0.05589041803793884,1.0028538209367048,1.0028538209367048,0.0005374463045156113,0.5078212819377032,2.6138100173103163,nan,nan,True,True,True,True
0.14,219.96453857421875,-229.9471435546875,-4.964316368103027,219.9865825529982,-230.0004661911091,-4.977413662868421,0.059167387009650345,1.003202066600326,1.003202066600326,0.0003921609461373206,0.44073884136569896,2.5403600264975292,nan,nan,True,True,True,True
0.15,219.9643096923828,-229.9443359375,-4.96409273147583,219.99703350014266,-229.99806928703214,-4.979022403370721,0.06466077287765484,1.00292275696796,1.00292275696796,0.0005122342993985896,0.43908945502119373,3.663964266959677,nan,nan,True,True,True,True
0.16,219.9641876220703,-229.9414520263672,-4.96397066116333,219.99921683036538,-229.9988878322209,-4.9626731000516076,0.06728744974126849,1.0032187661837235,1.0032187661837235,0.00037876786632366386,0.008956506120767363,3.226485867931369,nan,nan,True,True,True,True
0.17,219.96417236328125,-229.93849182128906,-4.963948726654053,220.00150054764876,-229.99963686262245,-4.96346352039395,0.07164038562816105,1.0035274257281714,1.0035274257281714,0.0005098841848685144,0.0055757926501625215,3.219805916753453,nan,nan,True,True,True,True
0.18,219.96424865722656,-229.9354705810547,-4.96402645111084,220.00388360457822,-230.00031717088027,-4.945314209513111,0.07826977225715703,1.003848736569304,1.003848736569304,0.0003772555677006615,0.9338991735704558,4.1386331035725235,nan,nan,True,True,True,True
0.19,219.9644317626953,-229.93238830566406,-4.964201927185059,220.00636511450492,-230.00092956756978,-4.94566220781252,0.0824623051583525,1.0041826996751215,1.0041826996751215,0.0005066933616032682,0.6847907714082608,3.8719919426499345,nan,nan,True,True,True,True
