t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,score,f_obs,f_energy,f_mission,soc,phase,w_obs,w_energy,w_mission,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
0.01,0.00010311730438593399,0.00010311730438593399,0.0004253374642872486,1.0632115252093475e-08,4,usv1|usv2|usv3|usv4,2.0,5.172525459501023,3.0,12.248241140871702,xy:init,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,init,2,5.172525459501023,-0.516154019153185,4,2,5.172525459501023,3,12.248241140871702,0.7142857142477672,0.999999999946874,0.0,0.0,1.0,cruise,0.7142857142857143,0.0,0.28571428571428575,"usv1,usv2,usv3,usv4",,,,
0.02,0.02201417492454042,0.02201417492454042,0.6360901615866424,0.5302729272016087,4,usv1|usv2|usv3|usv4,2.0,5.172542827993823,3.0,12.242159591151111,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,5.172542827993823,-0.5161730151068373,4,2,5.172542827993823,3,12.242159591151111,0.7142857142477672,0.999999999946874,0.0,0.0,0.9999998888888889,cruise,0.7142857142857143,0.0,0.28571428571428575,"usv1,usv2,usv3,usv4",,,,
0.03,0.024292452397283806,0.024292452397283806,0.6327412671063548,0.5602203882849158,4,usv1|usv2|usv3|usv4,2.0,5.172550060518048,3.0,12.236595041245218,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,5.172550060518048,-0.5161798743404078,4,2,5.172550060518048,3,12.236595041245218,0.7142857142477672,0.999999999946874,0.0,0.0,0.9999997777777778,cruise,0.7142857142857143,0.0,0.28571428571428575,"usv1,usv2,usv3,usv4",,,,
0.04,0.01085238005252026,0.01085238005252026,0.22576404613951234,0.09433513939887736,4,usv1|usv2|usv3|usv4,2.0,5.172547514741246,3.0,12.231616407821832,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,5.172547514741246,-0.516175281744331,4,2,5.172547514741246,3,12.231616407821832,0.7142857142477672,0.999999999946874,0.0,0.0,0.9999996666666667,cruise,0.7142857142857143,0.0,0.28571428571428575,"usv1,usv2,usv3,usv4",,,,
0.05,0.020550999187068503,0.020550999187068503,2.476384994592324,0.19396057849168324,4,usv1|usv2|usv3|usv4,2.0,5.171409260237855,3.0,12.225396482607241,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,5.171409260237855,-0.5157390126463448,4,2,5.171409260237855,3,12.225396482607241,0.7142857142477681,0.9999999999468753,0.0,0.0,0.9999995555555556,cruise,0.7142857142857143,0.0,0.28571428571428575,"usv1,usv2,usv3,usv4",,,,
0.06,0.026477040623794145,0.026477040623794145,2.9877058116404505,0.7276034827707154,4,usv1|usv2|usv3|usv4,2.0,5.17117499887241,3.0,12.221870228776698,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,5.17117499887241,-0.5156523131257642,4,2,5.17117499887241,3,12.221870228776698,0.7142857142477682,0.9999999999468755,0.0,0.0,0.9999994444444446,cruise,0.7142857142857143,0.0,0.28571428571428575,"usv1,usv2,usv3,usv4",,,,
0.07,0.02982664944721398,0.02982664944721398,2.9725504535203755,0.754676483407745,4,usv1|usv2|usv3|usv4,2.0,5.170934575825764,3.0,12.219038709351286,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,5.170934575825764,-0.5155608139397043,4,2,5.170934575825764,3,12.219038709351286,0.7142857142477684,0.9999999999468758,0.0,0.0,0.9999993333333335,cruise,0.7142857142857143,0.0,0.28571428571428575,"usv1,usv2,usv3,usv4",,,,
0.08,0.029822622879132375,0.029822622879132375,2.5168389920710994,0.28340586479822866,4,usv1|usv2|usv3|usv4,2.0,5.17068296565305,3.0,12.216584371268649,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,5.17068296565305,-0.5154545840847349,4,2,5.17068296565305,3,12.216584371268649,0.7142857142477687,0.999999999946876,0.0,0.0,0.9999992222222224,cruise,0.7142857142857143,0.0,0.28571428571428575,"usv1,usv2,usv3,usv4",,,,
0.09,0.033274576945723035,0.033274576945723035,2.508986273115586,0.2813160497594047,4,usv1|usv2|usv3|usv4,2.0,5.170432484175645,3.0,12.215185436184596,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,5.170432484175645,-0.5153575691683465,4,2,5.170432484175645,3,12.215185436184596,0.7142857142477688,0.9999999999468763,0.0,0.0,0.9999991111111113,cruise,0.7142857142857143,0.0,0.28571428571428575,"usv1,usv2,usv3,usv4",,,,
0.1,0.03380806882794317,0.03380806882794317,4.522067112211113,0.3667695556399767,4,usv1|usv2|usv3|usv4,2.0,5.171783631369193,3.0,12.218326286674234,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,5.171783631369193,-0.5158784641770149,4,2,5.171783631369193,3,12.218326286674234,0.7142857142477678,0.9999999999468748,0.0,0.0,0.9999990000000002,cruise,0.7142857142857143,0.0,0.28571428571428575,"usv1,usv2,usv3,usv4",,,,
