t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,rank_xy,rank_3d,n_active,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
0.01,2.0,usv2|usv4,xy:init,5.504718321016423,nan,2.0,2.0,2.0,0.00010311891063784983,1.0,cruise,0.5382815866529725,0.752861024508309,0.5,0.3463672718913843
0.02,2.0,usv2|usv4,xy:dwell_hold,5.50473316663978,nan,2.0,2.0,2.0,0.023683215190825738,0.9999994444444444,cruise,0.5382845079136679,0.7528583229759186,0.4999997222222222,0.3464130414810509
0.03,2.0,usv2|usv4,xy:dwell_hold,5.504739714413488,nan,2.0,2.0,2.0,0.022385369142378122,0.9999988888888889,cruise,0.5382905111240199,0.7528588737680798,0.49999944444444444,0.34648920463005006
0.04,2.0,usv2|usv4,xy:dwell_hold,5.504742788409027,nan,2.0,2.0,2.0,0.029055709189490877,0.9999983333333333,cruise,0.5382987253944131,0.7528583175280675,0.49999916666666666,0.34659577360999483
0.05,2.0,usv2|usv4,xy:dwell_hold,5.504980196237034,nan,2.0,2.0,2.0,0.029843506851373502,0.9999977777777778,cruise,0.5382814468532111,0.7528618679354243,0.4999988888888889,0.346373415826579
0.06,2.0,usv2|usv4,xy:dwell_hold,5.505019625582963,nan,2.0,2.0,2.0,0.021153200916598298,0.9999972222222222,cruise,0.5382824415769751,0.7528641599650061,0.4999986111111111,0.34638261979967444
0.07,2.0,usv2|usv4,xy:dwell_hold,5.505056165534527,nan,2.0,2.0,2.0,0.022344649081845604,0.9999966666666666,cruise,0.5382832775869865,0.7528649960038182,0.4999983333333333,0.3463934798277861
0.08,2.0,usv2|usv4,xy:dwell_hold,5.505086833410789,nan,2.0,2.0,2.0,0.01881433123356572,0.9999961111111111,cruise,0.5382845157707287,0.7528671896814515,0.49999805555555554,0.34640597293047926
0.09,2.0,usv2|usv4,xy:dwell_hold,5.50511461840173,nan,2.0,2.0,2.0,0.0210656586743185,0.9999955555555555,cruise,0.5382856090933217,0.7528679969205703,0.49999777777777776,0.3464201213650956
0.1,2.0,usv2|usv4,xy:dwell_hold,5.506699722461716,nan,2.0,2.0,2.0,0.052701513843257816,0.999995,cruise,0.5382866099816076,0.7528826841805373,0.4999975,0.3463984143187524
0.11,2.0,usv2|usv4,xy:dwell_hold,5.506875379174285,nan,2.0,2.0,2.0,0.057771680730868025,0.9999944444444444,cruise,0.5382875763434906,0.7528848132750627,0.4999972222222222,0.3464076711059747
0.12,2.0,usv2|usv4,xy:dwell_hold,5.507048228966356,nan,2.0,2.0,2.0,0.06466820025855875,0.9999938888888888,cruise,0.5382883665266268,0.7528857216876343,0.4999969444444444,0.34641777736374857
0.13,2.0,usv2|usv4,xy:dwell_hold,5.507215860072583,nan,2.0,2.0,2.0,0.06970959963141744,0.9999933333333333,cruise,0.5382894361039674,0.7528876947057336,0.49999666666666664,0.3464287145352588
0.14,2.0,usv2|usv4,xy:dwell_hold,5.507378269022768,nan,2.0,2.0,2.0,0.0733532201414438,0.9999927777777777,cruise,0.5382907941104188,0.7528907776225956,0.49999638888888887,0.34644048232374713
0.15,2.0,usv2|usv4,xy:dwell_hold,5.5038331744513656,nan,2.0,2.0,2.0,0.01344178488842906,0.9999922222222222,cruise,0.5382837924951747,0.7528669146399365,0.4999961111111111,0.3464151195898414
0.16,2.0,usv2|usv4,xy:dwell_hold,5.5037425610198545,nan,2.0,2.0,2.0,0.01641431918622825,0.9999916666666666,cruise,0.5382841897286393,0.7528664204014466,0.4999958333333333,0.3464238206043754
0.17,2.0,usv2|usv4,xy:dwell_hold,5.50364742216176,nan,2.0,2.0,2.0,0.016697842276783056,0.999991111111111,cruise,0.5382847574201661,0.7528665557485618,0.4999955555555555,0.34643307838067317
0.18,2.0,usv2|usv4,xy:dwell_hold,5.503548853558809,nan,2.0,2.0,2.0,0.017864788000715916,0.9999905555555555,cruise,0.5382853195587094,0.7528664373911842,0.49999527777777775,0.3464429010059077
0.19,2.0,usv2|usv4,xy:dwell_hold,5.503446504253928,nan,2.0,2.0,2.0,0.018248773804217706,0.9999899999999999,cruise,0.5382859578497903,0.7528664750170037,0.49999499999999997,0.34645328557987054
0.2,2.0,usv2|usv4,xy:dwell_hold,5.5029983414260695,nan,2.0,2.0,2.0,0.011144887086142134,0.9999894444444444,cruise,0.5382838144620009,0.7528639322632722,0.4999947222222222,0.3464353501168308
0.21,2.0,usv2|usv4,xy:dwell_hold,5.502872101870083,nan,2.0,2.0,2.0,0.01115842453443688,0.9999888888888888,cruise,0.5382842738933042,0.7528637951213633,0.4999944444444444,0.34644393586289446
0.22,2.0,usv2|usv4,xy:dwell_hold,5.502743677545996,nan,2.0,2.0,2.0,0.014824863897161023,0.9999883333333333,cruise,0.5382845966086343,0.7528628015363177,0.49999416666666663,0.3464529537671347
0.23,2.0,usv2|usv4,xy:dwell_hold,5.502611300951405,nan,2.0,2.0,2.0,0.014804367986060187,0.9999877777777777,cruise,0.5382851120915967,0.7528626043711464,0.49999388888888885,0.3464623902170937
0.24,2.0,usv2|usv4,xy:dwell_hold,5.502476087282458,nan,2.0,2.0,2.0,0.014899387846949507,0.9999872222222221,cruise,0.5382856597305558,0.7528623972930665,0.49999361111111107,0.34647225339928067
0.25,2.0,usv2|usv4,xy:dwell_hold,5.500495494889762,nan,2.0,2.0,2.0,0.042639808759756016,0.9999866666666666,cruise,0.5382792901627439,0.7528394368986239,0.4999933333333333,0.3464525347877392
0.26,2.0,usv2|usv4,xy:dwell_hold,5.500279719316134,nan,2.0,2.0,2.0,0.04300795905166123,0.999986111111111,cruise,0.5382797748887664,0.7528395021402701,0.4999930555555555,0.34646093075890516
0.27,2.0,usv2|usv4,xy:dwell_hold,5.500062788112926,nan,2.0,2.0,2.0,0.04468665722567449,0.9999855555555555,cruise,0.5382800762333867,0.7528385090570349,0.49999277777777773,0.3464696802747471
0.28,2.0,usv2|usv4,xy:dwell_hold,5.499842381151241,nan,2.0,2.0,2.0,0.0468797906856104,0.9999849999999999,cruise,0.5382805940236707,0.7528384638972319,0.49999249999999995,0.34647876555280444
0.29,2.0,usv2|usv4,xy:dwell_hold,5.499620757550808,nan,2.0,2.0,2.0,0.048745233049754186,0.9999844444444443,cruise,0.5382809725136797,0.7528375811408203,0.49999222222222217,0.34648820356894483
0.3,2.0,usv2|usv4,xy:dwell_hold,5.500686548741531,nan,2.0,2.0,2.0,0.026964167563859765,0.9999838888888888,cruise,0.5382817973892291,0.7528481641376773,0.4999919444444444,0.346474557021171
0.31,2.0,usv2|usv4,xy:dwell_hold,5.500503716911194,nan,2.0,2.0,2.0,0.02803398537699089,0.9999833333333332,cruise,0.5382821857985189,0.7528477214943954,0.4999916666666666,0.34648301874550047
0.32,2.0,usv2|usv4,xy:dwell_hold,5.500318010365687,nan,2.0,2.0,2.0,0.030587045564613256,0.9999827777777777,cruise,0.5382827491456772,0.7528480405317225,0.49999138888888883,0.34649176299165974
0.33,2.0,usv2|usv4,xy:dwell_hold,5.500131218934902,nan,2.0,2.0,2.0,0.03180986416591039,0.9999822222222221,cruise,0.5382832083361735,0.7528477204509375,0.49999111111111105,0.3465008030748252
0.34,2.0,usv2|usv4,xy:dwell_hold,5.499942685884896,nan,2.0,2.0,2.0,0.032806360809067514,0.9999816666666665,cruise,0.538283681813154,0.7528473555209239,0.4999908333333333,0.34651013386211593
0.35000000000000003,2.0,usv2|usv4,xy:dwell_hold,5.500377107067927,nan,2.0,2.0,2.0,0.02830259444612732,0.999981111111111,cruise,0.5382833608496437,0.752852499429562,0.4999905555555555,0.34649576204664057
0.36,2.0,usv2|usv4,xy:dwell_hold,5.500202887298243,nan,2.0,2.0,2.0,0.029204413522138435,0.9999805555555554,cruise,0.5382838287997497,0.7528524442818608,0.4999902777777777,0.34650424929221846
