t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
0.01,2.0,usv2|usv4,xy:init,19.73262855784115,nan,0.0001030806383835471,1.0,cruise,0.576701571818537,0.7868146572883027,0.47058823529411764,0.21058886293075196
0.02,2.0,usv2|usv4,xy:dwell_hold,19.73262459592625,nan,0.021334187875258575,0.9999995,cruise,0.5767071421751955,0.7868144603866654,0.470588,0.21061755990931408
0.03,2.0,usv2|usv4,xy:dwell_hold,19.732616858259835,nan,0.020045851787091503,0.9999990000000001,cruise,0.5767165952497103,0.7868143805295339,0.47058776470588237,0.21066537786589346
0.04,2.0,usv2|usv4,xy:dwell_hold,19.732605239009015,nan,0.032201044460712015,0.9999985000000001,cruise,0.5767297981438664,0.7868141574838843,0.47058752941176474,0.2107323028919741
0.05,2.0,usv2|usv4,xy:dwell_hold,19.733351880820933,nan,0.0398621626260837,0.9999980000000002,cruise,0.5767013516845579,0.7868133892217768,0.4705872941176471,0.21059234419187722
0.06,2.0,usv2|usv4,xy:dwell_hold,19.733485226103834,nan,0.03169280030934938,0.9999975000000002,cruise,0.5767023061609164,0.7868131455096828,0.4705870588235295,0.2105980787950813
0.07,2.0,usv2|usv4,xy:dwell_hold,19.73361481475136,nan,0.03568655848460193,0.9999970000000002,cruise,0.5767033934259564,0.7868127508186962,0.4705868235294119,0.2106048547889241
0.08,2.0,usv2|usv4,xy:dwell_hold,19.733740739782522,nan,0.039921931973596204,0.9999965000000003,cruise,0.5767046660629535,0.7868123103293677,0.47058658823529426,0.2106126721384065
0.09,2.0,usv2|usv4,xy:dwell_hold,19.733863048909384,nan,0.04402854174228985,0.9999960000000003,cruise,0.5767061263663833,0.786811828670386,0.4705863529411766,0.21062153074418644
0.1,2.0,usv2|usv4,xy:dwell_hold,19.73316841036217,nan,0.03891946336331566,0.9999955000000004,cruise,0.5767017074170702,0.786809306425855,0.470586117647059,0.2106060945501248
0.11,2.0,usv2|usv4,xy:dwell_hold,19.733202256786367,nan,0.04285824433539227,0.9999950000000004,cruise,0.5767023747464701,0.7868085329229743,0.47058588235294135,0.21061171789550293
0.12,2.0,usv2|usv4,xy:dwell_hold,19.73323259716175,nan,0.0483753731099469,0.9999945000000005,cruise,0.5767031156712226,0.7868076925746991,0.4705856470588237,0.21061787633112938
0.13,2.0,usv2|usv4,xy:dwell_hold,19.733259496441452,nan,0.05238117550561894,0.9999940000000005,cruise,0.5767039549015367,0.7868068348030174,0.4705854117647061,0.21062456985308076
0.14,2.0,usv2|usv4,xy:dwell_hold,19.733282980348854,nan,0.05691161532963256,0.9999935000000005,cruise,0.5767048768389119,0.7868059284306144,0.4705851764705885,0.21063179841214108
0.15,2.0,usv2|usv4,xy:dwell_hold,19.73193884488966,nan,0.05459993936036553,0.9999930000000006,cruise,0.5767027655344265,0.7868066353085692,0.4705849411764709,0.2106198276360034
0.16,2.0,usv2|usv4,xy:dwell_hold,19.731864694180874,nan,0.05413809267503815,0.9999925000000006,cruise,0.5767034167225311,0.7868058459287978,0.47058470588235324,0.21062540996713097
0.17,2.0,usv2|usv4,xy:dwell_hold,19.731787220565693,nan,0.05755988640557214,0.9999920000000007,cruise,0.5767040836205916,0.7868049439826479,0.4705844705882356,0.21063135226398466
0.18,2.0,usv2|usv4,xy:dwell_hold,19.731706497195027,nan,0.06118685466987,0.9999915000000007,cruise,0.5767048003703302,0.786803997744815,0.47058423529411797,0.21063765454843697
0.19,2.0,usv2|usv4,xy:dwell_hold,19.731622585490072,nan,0.06460040632523784,0.9999910000000007,cruise,0.5767055728141223,0.7868030188950348,0.47058400000000034,0.21064431683302431
0.2,2.0,usv2|usv4,xy:dwell_hold,19.73055969239966,nan,0.06578796635086955,0.9999905000000008,cruise,0.5767062962818572,0.7868089113616138,0.4705837647058827,0.21063355594642796
0.21,2.0,usv2|usv4,xy:dwell_hold,19.730420714537498,nan,0.06910025520272117,0.9999900000000008,cruise,0.576706985413042,0.7868082064603414,0.47058352941176507,0.21063911679670866
0.22,2.0,usv2|usv4,xy:dwell_hold,19.73027873137853,nan,0.07239768751778652,0.9999895000000009,cruise,0.576707762844941,0.7868075696269863,0.47058329411764743,0.2106449489807677
0.23,2.0,usv2|usv4,xy:dwell_hold,19.730133714727607,nan,0.07586013137391427,0.9999890000000009,cruise,0.5767085279224103,0.7868067995784914,0.47058305882352985,0.21065105243052806
0.24,2.0,usv2|usv4,xy:dwell_hold,19.729986525863186,nan,0.07939830402347552,0.999988500000001,cruise,0.5767093330718144,0.7868060011394494,0.4705828235294122,0.2106574272163304
