policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,1.2879474366414247,0.3768525451253372,0.9576216165509528,1.6182732567318967,0.7901087809497331,95.41333333333333,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,0.7963931899748051,0.40779647006319786,0.43894382378086394,1.1538425561687462,0.9251591006639653,15.441333333333336,93.28859060402685,4.0,2.499999999999947,0.0,0.0
adaptive,1.0347762657411985,0.48360067689393244,0.6108815826412985,1.4586709488410985,1.1762035864254972,18.324,93.69565217391305,2.4668,1.8611666666666271,25.553333333333338,2.0
