seed,algorithm,pos_rmse,final_error,energy_Wh,switch_count,avg_beacons,nees_pct,nis_acoustic_pct,crlb_eff,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
0,imu_dvl_depth,1.7263011048852974,1.9294018817848722,0.0,0.0,4.0,93.76666666666667,nan,1.1019739135748035,0.0,0.0,0.0,0.0,1.0
0,imu_dvl_depth_all4,0.7576807817451511,0.18528621727487032,2.499999999999947,0.0,4.0,19.52,93.28859060402685,0.8059119423671603,0.0,0.0,0.0,0.0,1.0
0,adaptive,0.9717571773652639,0.5284198203035073,1.861166666666627,2.0,2.4668,23.813333333333333,91.30434782608695,1.1094424415062503,0.03333333333333333,0.0,0.6999333333333333,0.0,0.2667333333333333
1,imu_dvl_depth,1.3785867104314868,1.6255451397248613,0.0,0.0,4.0,95.76,nan,0.8652872075973761,0.0,0.0,0.0,0.0,1.0
1,imu_dvl_depth_all4,0.6105810946445669,1.0197765318617076,2.499999999999947,0.0,4.0,21.306666666666665,92.61744966442953,0.7242898330977977,0.0,0.0,0.0,0.0,1.0
1,adaptive,1.8741216224622768,1.611011568529916,1.861166666666627,2.0,2.4668,5.666666666666666,94.56521739130434,2.1899375606437395,0.03333333333333333,0.0,0.6999333333333333,0.0,0.2667333333333333
2,imu_dvl_depth,0.8622137348760823,1.0853519217043341,0.0,0.0,4.0,95.22,nan,0.4995196130219717,0.0,0.0,0.0,0.0,1.0
2,imu_dvl_depth_all4,0.6180817277345177,0.6052875488791716,2.499999999999947,0.0,4.0,13.173333333333334,91.94630872483222,0.7244604957742553,0.0,0.0,0.0,0.0,1.0
2,adaptive,0.6565916416424838,0.15588655543650856,1.861166666666627,2.0,2.4668,23.52,94.56521739130434,0.7488177034917536,0.03333333333333333,0.0,0.6999333333333333,0.0,0.2667333333333333
3,imu_dvl_depth,0.9353846623977121,1.4330952371101013,0.0,0.0,4.0,97.68666666666667,nan,0.5578172291945145,0.0,0.0,0.0,0.0,1.0
3,imu_dvl_depth_all4,0.4897591708983675,0.24763988795891256,2.499999999999947,0.0,4.0,16.92666666666667,97.31543624161074,0.5761650441944495,0.0,0.0,0.0,0.0,1.0
3,adaptive,0.7871028147086367,1.2691442506750115,1.861166666666627,2.0,2.4668,21.293333333333333,94.56521739130434,0.8136883630781122,0.03333333333333333,0.0,0.6999333333333333,0.0,0.2667333333333333
4,imu_dvl_depth,1.5372509706165447,1.8275954307554236,0.0,0.0,4.0,94.63333333333334,nan,0.9259459413600001,0.0,0.0,0.0,0.0,1.0
4,imu_dvl_depth_all4,1.505863174851422,1.3504661807729188,2.499999999999947,0.0,4.0,6.279999999999999,91.2751677852349,1.7949681878861645,0.0,0.0,0.0,0.0,1.0
4,adaptive,0.8843080725273313,0.6965161516764943,1.861166666666627,2.0,2.4668,17.326666666666668,93.47826086956522,1.0191318634076303,0.03333333333333333,0.0,0.6999333333333333,0.0,0.2667333333333333
