seed,algorithm,pos_rmse,final_error,energy_Wh,switch_count,avg_beacons,nees_pct,nis_acoustic_pct,crlb_eff,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
0,imu_dvl_depth,2.111932221695115,2.336250086694072,0.0,0.0,4.0,37.0,nan,1.4735099333889055,0.0,0.0,0.0,0.0,1.0
0,imu_dvl_depth_all4,1.8938778840314923,1.9256144272967635,0.011111111111110874,0.0,4.0,26.3,66.66666666666666,1.7807045973761118,0.0,0.0,0.0,0.0,1.0
0,adaptive,1.9397713948047004,2.098896015529292,0.0,0.0,0.0,94.8,nan,1.3584828689706259,1.0,0.0,0.0,0.0,0.0
1,imu_dvl_depth,0.8649515859710135,0.9588432414659576,0.0,0.0,4.0,71.6,nan,0.6017307414393308,0.0,0.0,0.0,0.0,1.0
1,imu_dvl_depth_all4,0.8292203592401561,0.7771172810179982,0.011111111111110874,0.0,4.0,75.6,100.0,0.7719641056366772,0.0,0.0,0.0,0.0,1.0
1,adaptive,0.8886058775572664,0.7722734044897797,0.0,0.0,0.0,81.0,nan,0.6193706383166454,1.0,0.0,0.0,0.0,0.0
2,imu_dvl_depth,1.221652917555258,1.2394730935220928,0.0,0.0,4.0,100.0,nan,0.8538532492273273,0.0,0.0,0.0,0.0,1.0
2,imu_dvl_depth_all4,0.8276392707667859,0.5778824581122878,0.011111111111110874,0.0,4.0,76.0,66.66666666666666,0.7628412216256584,0.0,0.0,0.0,0.0,1.0
2,adaptive,0.9817685920111278,0.7146970089914569,0.0,0.0,0.0,97.89999999999999,nan,0.6848956360804653,1.0,0.0,0.0,0.0,0.0
3,imu_dvl_depth,0.5317161183073692,0.6378912223094233,0.0,0.0,4.0,90.8,nan,0.36389921699926453,0.0,0.0,0.0,0.0,1.0
3,imu_dvl_depth_all4,0.4764294222114981,0.528057117105435,0.011111111111110874,0.0,4.0,82.8,77.77777777777779,0.4289961992212766,0.0,0.0,0.0,0.0,1.0
3,adaptive,0.5853285939991072,0.3623617364169803,0.0,0.0,0.0,93.60000000000001,nan,0.40545146013979183,1.0,0.0,0.0,0.0,0.0
4,imu_dvl_depth,1.1184711703092585,1.137047823982134,0.0,0.0,4.0,77.2,nan,0.7831438168735171,0.0,0.0,0.0,0.0,1.0
4,imu_dvl_depth_all4,0.8919538219356904,0.876650201429051,0.011111111111110874,0.0,4.0,70.19999999999999,77.77777777777779,0.823990454442824,0.0,0.0,0.0,0.0,1.0
4,adaptive,1.0096091259707871,1.0711608907881656,0.0,0.0,0.0,89.2,nan,0.7071538559041805,1.0,0.0,0.0,0.0,0.0
