policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,1.169744802767603,0.5901313576973432,0.6524718608331258,1.68701774470208,0.8152273915856691,75.32,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,0.9838241516371244,0.5344116892455855,0.5153916525086645,1.4522566507655843,0.9136993156605095,66.17999999999999,77.77777777777777,4.0,0.011111111111110874,0.0,0.0
adaptive,1.0810167168685978,0.5087085308506882,0.6351140294278521,1.5269194043093435,0.7550708918823418,91.3,nan,0.0,0.0,100.0,0.0
