t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,score,soc,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
0.01,0.00010309588936907565,0.00010309588936907565,0.00042516081791800725,1.062769963463463e-08,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4142842712970136,1.0,,,,,
0.02,0.02571762204956617,0.02571762204956617,0.8326843199159364,0.7268634331032595,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4144963769360637,1.0,,,,,
0.03,0.02437572896263271,0.02437572896263271,0.8355239704235401,0.5642752091581098,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4148498158003826,0.9999975,,,,,
0.04,0.008251450885450729,0.008251450885450729,0.4712946801462823,0.0008866558165224305,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4153444821111585,0.999995,,,,,
0.05,0.031190087672664357,0.031190087672664357,8.603748426369359,0.0195111442938361,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4143098386545991,0.9999925,,,,,
0.06,0.0389984633919251,0.0389984633919251,8.85876423371266,0.3036725660948903,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4143521973104978,0.9999899999999999,,,,,
0.07,0.045901890192912145,0.045901890192912145,8.822552368113195,0.3913989444253384,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4144022560170548,0.9999874999999999,,,,,
0.08,0.05141414060708596,0.05141414060708596,8.56795897024327,0.11442853853157867,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.414460014058899,0.9999849999999999,,,,,
0.09,0.058225155221890056,0.058225155221890056,8.53907556891668,0.15742111587647284,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4145254705950447,0.9999824999999999,,,,,
0.1,0.053538903899689974,0.053538903899689974,11.13275878714339,0.009655792252485095,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4144114981426654,0.9999799999999999,,,,,
0.11,0.05919321547685943,0.05919321547685943,11.285297845154066,0.015242466054851009,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4144530597858715,0.9999774999999999,,,,,
0.12,0.06883386708365824,0.06883386708365824,13.693283328808702,2.6254180169439127,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.414498578571429,0.9999749999999998,,,,,
0.13,0.07468117149712937,0.07468117149712937,13.799904643804021,2.681607469767141,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4145480542194793,0.9999724999999998,,,,,
0.14,0.07765795762350185,0.07765795762350185,12.331706025349122,1.2542187617024985,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4146014864169985,0.9999699999999998,,,,,
0.15,0.08665660785144629,0.08665660785144629,18.91627992244495,0.8379338478267989,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4145132518518,0.9999674999999998,,,,,
0.16,0.0918141093965752,0.0918141093965752,18.350045746519466,0.27653707068682515,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4145545355516078,0.9999649999999998,,,,,
0.17,0.09766695682445303,0.09766695682445303,18.28279014428066,0.2556562958295704,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4145984818574633,0.9999624999999998,,,,,
0.18,0.10336710694238727,0.10336710694238727,18.33729298761611,0.07600656566574336,0,,0.0,inf,0.0,inf,xy:uncertainty_gated_off,xy,[],0,uncertainty_gated_off,0,inf,0,inf,1.4146450906233694,0.9999599999999997,,,,,
