t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,score,soc,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
0.01,0.005082004890228491,0.005082004890228491,0.029136866475609657,0.02871448860491693,4,usv1|usv2|usv3|usv4,2.0,17.99514349575479,3.0,44.5859843826145,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,17.99514349575479,3,44.5859843826145,1.2508613159283135,1.0,"usv1,usv2,usv3,usv4",,,,
0.02,0.0037831018382451713,0.0037831018382451713,0.1385800404278587,0.014682437568711631,4,usv1|usv2|usv3|usv4,2.0,17.995144426938918,3.0,44.5860245727847,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,17.995144426938918,3,44.5860245727847,1.2511605123662084,1.0,"usv1,usv2,usv3,usv4",,,,
0.03,0.01622157155812271,0.01622157155812271,0.7532178190696611,0.6143420415353514,4,usv1|usv2|usv3|usv4,2.0,17.995152160580634,3.0,44.58675015822294,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,17.995152160580634,3,44.58675015822294,1.2516591944636641,0.9999111111111111,"usv1,usv2,usv3,usv4",,,,
0.04,0.02371173706230707,0.02371173706230707,1.4187216643553364,1.3486468558516689,4,usv1|usv2|usv3|usv4,2.0,17.99516334555257,3.0,44.58702308617203,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,17.99516334555257,3,44.58702308617203,1.2523573248731723,0.9998222222222222,"usv1,usv2,usv3,usv4",,,,
0.05,0.015469739487773,0.015469739487773,0.8657789396106623,0.6705732225551051,4,usv1|usv2|usv3|usv4,2.0,17.995067841207018,3.0,44.58590380680452,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,17.995067841207018,3,44.58590380680452,1.2511814591928296,0.9997333333333333,"usv1,usv2,usv3,usv4",,,,
0.06,0.01855313137530435,0.01855313137530435,1.3902585758732138,1.173903433487338,4,usv1|usv2|usv3|usv4,2.0,17.995066111643535,3.0,44.585893316326406,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,17.995066111643535,3,44.585893316326406,1.2513661983870616,0.9996444444444443,"usv1,usv2,usv3,usv4",,,,
0.07,0.015026178442966736,0.015026178442966736,0.4024503953975867,0.14453412803216167,4,usv1|usv2|usv3|usv4,2.0,17.99506758491271,3.0,44.585397263241255,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,17.99506758491271,3,44.585397263241255,1.2515845143019824,0.9995555555555554,"usv1,usv2,usv3,usv4",,,,
0.08,0.016966779438433003,0.016966779438433003,0.4825039586736161,0.20709968178867752,4,usv1|usv2|usv3|usv4,2.0,17.995074911156813,3.0,44.58534190116963,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,17.995074911156813,3,44.58534190116963,1.251836437220301,0.9994666666666665,"usv1,usv2,usv3,usv4",,,,
0.09,0.01815392164304013,0.01815392164304013,0.3521923574442828,0.04953236542035395,4,usv1|usv2|usv3|usv4,2.0,17.995086393848837,3.0,44.585156635328694,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,17.995086393848837,3,44.585156635328694,1.2521219508954817,0.9993777777777776,"usv1,usv2,usv3,usv4",,,,
0.1,0.032057132502801663,0.032057132502801663,1.542804644636028,0.16321695604672298,4,usv1|usv2|usv3|usv4,2.0,17.995767055212934,3.0,44.586183835820144,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv3', 'usv4']",4,dwell_hold,2,17.995767055212934,3,44.586183835820144,1.2516787658967348,0.9992888888888887,"usv1,usv2,usv3,usv4",,,,
