t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,score,f_obs,f_energy,f_mission,soc,phase,w_obs,w_energy,w_mission,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
0.01,0.0001032446545270471,0.0001032446545270471,0.00042638869906227,1.0658392848921238e-08,2,usv2|usv4,2.0,5.504721125274244,2.0,,xy:churn_force,xy,"['usv2', 'usv4']",2,churn_force,2,5.504721125274244,-1.333696857564891,2,2,5.504721125274244,2,,0.5028672429607476,0.752861420594555,0.3448275862068966,0.7011226505824322,1.0,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.02,0.013850967456247526,0.013850967456247526,0.3105043689622268,0.20467505435742617,2,usv2|usv4,2.0,5.504735560348459,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504735560348459,-1.3337060428105207,2,2,5.504735560348459,2,,0.5028423493411929,0.7528599155594082,0.34481545338441894,0.7009510264271909,0.9999648148148148,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.03,0.012968465500982794,0.012968465500982794,0.31180242380267104,0.13806875218910086,2,usv2|usv4,2.0,5.504743094743624,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504743094743624,-1.3337115084320696,2,2,5.504743094743624,2,,0.5028066427047757,0.7528603722117166,0.3448033205619413,0.70066538704096,0.9999296296296296,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.04,0.010200954819619563,0.010200954819619563,0.30784411514805154,0.06851751953039141,2,usv2|usv4,2.0,5.504745429277045,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504745429277045,-1.333714474907703,2,2,5.504745429277045,2,,0.502759673994656,0.7528612795378826,0.3447911877394636,0.7002657748961321,0.9998944444444444,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.05,0.025666578243416886,0.025666578243416886,4.788017210683007,0.18904270114023689,2,usv2|usv4,2.0,5.505719459528846,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.505719459528846,-1.3340702582887451,2,2,5.505719459528846,2,,0.502838035645201,0.7528704588216787,0.34477905491698596,0.7010946504850593,0.9998592592592592,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.06,0.02899424766802302,0.02899424766802302,4.607971579304158,0.021419443489227787,2,usv2|usv4,2.0,5.505907580989847,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.505907580989847,-1.334139812085286,2,2,5.505907580989847,2,,0.5028280559293088,0.7528733073182569,0.3447669220945083,0.701059104771268,0.999824074074074,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.07,0.03401384021783307,0.03401384021783307,4.61700315113262,0.02395479990861595,2,usv2|usv4,2.0,5.506092230812048,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.506092230812048,-1.334208071083733,2,2,5.506092230812048,2,,0.5028171618219448,0.7528751722936432,0.3447547892720307,0.7010173657063353,0.9997888888888888,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.08,0.03890893610684691,0.03890893610684691,4.575641318756372,0.0027589468070923634,2,usv2|usv4,2.0,5.506272169145256,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.506272169145256,-1.334274123508172,2,2,5.506272169145256,2,,0.5028057338198627,0.752877309899574,0.344742656449553,0.7009694698025886,0.9997537037037036,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.09,0.043925766873966814,0.043925766873966814,4.586320215631675,0.0034689813568740376,2,usv2|usv4,2.0,5.5064481152914055,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.5064481152914055,-1.3343384764082133,2,2,5.5064481152914055,2,,0.502793581369255,0.7528790912486104,0.34473052362707535,0.7009153981842683,0.9997185185185185,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.1,0.03440026266603648,0.03440026266603648,4.608828249608174,0.16916213967467048,2,usv2|usv4,2.0,5.505786552045006,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.505786552045006,-1.3340982746628531,2,2,5.505786552045006,2,,0.5027948666780435,0.7528754799321669,0.3447183908045977,0.701011882156349,0.9996833333333333,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.11,0.03796504930484074,0.03796504930484074,4.59574612355792,0.18429282393473018,2,usv2|usv4,2.0,5.505870687119151,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.505870687119151,-1.3341285921438188,2,2,5.505870687119151,2,,0.502784521193393,0.7528766325086145,0.34470625798212007,0.7009777665153676,0.9996481481481481,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
0.12,0.041270815674394154,0.041270815674394154,4.582708345377988,0.14225173893526738,2,usv2|usv4,2.0,5.505950931655064,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.505950931655064,-1.334157253874424,2,2,5.505950931655064,2,,0.502773774787054,0.752877500388254,0.3446941251596424,0.7009404957479239,0.9996129629629629,survey,0.29999999999999993,0.6,0.09999999999999998,"usv2,usv4",,,,
