policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,1.283035824767157,0.484462202260842,0.9827630408836916,1.5833086086506223,0.8225895780321659,92.5211111111111,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,0.7742852041186411,0.317479444742203,0.5775094056071388,0.9710610026301434,0.8536364111376876,10.933333333333334,93.25842696629213,4.0,1.499999999999968,0.0,0.0
adaptive,0.8607729353937845,0.2414813782731677,0.7111012264932426,1.0104446442943265,0.9170232224733363,15.7,93.22580645161291,2.7779999999999996,1.1944999999999744,20.366666666666678,2.0
