seed,algorithm,pos_rmse,final_error,energy_Wh,switch_count,avg_beacons,nees_pct,nis_acoustic_pct,crlb_eff,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
0,imu_dvl_depth,2.0846477183633283,2.050850957898494,0.0,0.0,4.0,87.37777777777778,nan,1.3779633111248888,0.0,0.0,0.0,0.0,1.0
0,imu_dvl_depth_all4,1.5188571779523075,0.8519017470743719,1.499999999999968,0.0,4.0,6.233333333333333,95.50561797752809,1.7409187942937179,0.0,0.0,0.0,0.0,1.0
0,adaptive,1.2271440364006352,1.1917016277016352,1.1944999999999744,2.0,2.778,18.422222222222224,90.32258064516128,1.3296463999135903,0.05555555555555555,0.0,0.4998888888888889,0.0,0.44455555555555554
1,imu_dvl_depth,0.7959658492322714,0.8554186131296653,0.0,0.0,4.0,98.35555555555555,nan,0.5059666053955818,0.0,0.0,0.0,0.0,1.0
1,imu_dvl_depth_all4,0.5520330893468376,0.6758989472603953,1.499999999999968,0.0,4.0,13.033333333333333,93.25842696629213,0.6180292826366178,0.0,0.0,0.0,0.0,1.0
1,adaptive,0.8142103575506717,0.4714450911669701,1.1944999999999744,2.0,2.778,11.066666666666666,95.16129032258065,0.8765775400721999,0.05555555555555555,0.0,0.4998888888888889,0.0,0.44455555555555554
2,imu_dvl_depth,1.476390662526237,1.5385255045994226,0.0,0.0,4.0,99.13333333333333,nan,0.9683190797121862,0.0,0.0,0.0,0.0,1.0
2,imu_dvl_depth_all4,0.6705100781123727,0.021582664220834515,1.499999999999968,0.0,4.0,8.022222222222222,95.50561797752809,0.6947178075045161,0.0,0.0,0.0,0.0,1.0
2,adaptive,1.1469746140444599,0.939769210202103,1.1944999999999744,2.0,2.778,15.644444444444444,93.54838709677419,1.2406819793364652,0.05555555555555555,0.0,0.4998888888888889,0.0,0.44455555555555554
3,imu_dvl_depth,1.5742750035069017,2.19335178023448,0.0,0.0,4.0,90.71111111111111,nan,0.9952296257105726,0.0,0.0,0.0,0.0,1.0
3,imu_dvl_depth_all4,0.4046246536497585,0.10348824329745548,1.499999999999968,0.0,4.0,12.6,93.25842696629213,0.44732444320936154,0.0,0.0,0.0,0.0,1.0
3,adaptive,0.5116959208983708,0.17932858693738365,1.1944999999999744,2.0,2.778,17.2,93.54838709677419,0.5509255438173811,0.05555555555555555,0.0,0.4998888888888889,0.0,0.44455555555555554
4,imu_dvl_depth,1.0476434378279513,2.022975553566154,0.0,0.0,4.0,96.83333333333334,nan,0.6381755487924063,0.0,0.0,0.0,0.0,1.0
4,imu_dvl_depth_all4,0.8986986098663212,0.6857429717370428,1.499999999999968,0.0,4.0,12.88888888888889,97.75280898876404,1.0172443322149252,0.0,0.0,0.0,0.0,1.0
4,adaptive,0.9605172193911934,0.6402979583186468,1.1944999999999744,2.0,2.778,12.933333333333334,96.7741935483871,1.0512015560109544,0.05555555555555555,0.0,0.4998888888888889,0.0,0.44455555555555554
5,imu_dvl_depth,1.2787671533932183,1.935754807299547,0.0,0.0,4.0,95.45555555555556,nan,0.7766988457212496,0.0,0.0,0.0,0.0,1.0
