seed,algorithm,pos_rmse,final_error,energy_Wh,switch_count,avg_beacons,nees_pct,nis_acoustic_pct,crlb_eff,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
0,imu_dvl_depth,1.0993736377653172,1.85391762939423,0.0,0.0,4.0,95.52833333333334,nan,0.5126254809260898,0.0,0.0,0.0,0.0,1.0
0,imu_dvl_depth_all4,1.076120896722412,0.537786081196935,9.999999999990905,0.0,4.0,20.746666666666666,94.49081803005008,1.296109250030273,0.0,0.0,0.0,0.0,1.0
0,adaptive,1.6157839370520974,1.8854409838210773,5.097277777773142,3.0,1.0583666666666667,53.80666666666667,92.40506329113924,1.5228649936242828,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
1,imu_dvl_depth,2.0411727741410264,2.610043516645339,0.0,0.0,4.0,93.11333333333334,nan,0.8985203140695581,0.0,0.0,0.0,0.0,1.0
1,imu_dvl_depth_all4,0.5871659877949739,1.0564776751818876,9.999999999990905,0.0,4.0,19.655,93.32220367278798,0.7616561960539612,0.0,0.0,0.0,0.0,1.0
1,adaptive,1.8664594083632597,1.6932081166481718,5.097277777773142,3.0,1.0583666666666667,38.928333333333335,93.0379746835443,1.4845311038149334,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
2,imu_dvl_depth,1.8635026434135122,1.9770100908597275,0.0,0.0,4.0,92.25333333333333,nan,0.8973844357472943,0.0,0.0,0.0,0.0,1.0
2,imu_dvl_depth_all4,0.8816991535582105,0.3234163494305167,9.999999999990905,0.0,4.0,19.335,95.15859766277129,1.1462913050701518,0.0,0.0,0.0,0.0,1.0
2,adaptive,1.9102417651190484,1.1686527136801614,5.097277777773142,3.0,1.0583666666666667,26.17833333333333,93.0379746835443,1.7244294657431851,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
3,imu_dvl_depth,1.733582094712745,1.0171067239184763,0.0,0.0,4.0,95.09166666666667,nan,0.8428469670935413,0.0,0.0,0.0,0.0,1.0
3,imu_dvl_depth_all4,1.1215212357686475,0.5242162172281304,9.999999999990905,0.0,4.0,18.581666666666667,95.15859766277129,1.461526623304909,0.0,0.0,0.0,0.0,1.0
3,adaptive,0.9027537868785722,1.4325870235973714,5.097277777773142,3.0,1.0583666666666667,62.43,94.9367088607595,0.7571020859129369,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
4,imu_dvl_depth,4.632177078792452,6.0947423558962015,0.0,0.0,4.0,37.12166666666666,nan,2.2929304401546786,0.0,0.0,0.0,0.0,1.0
4,imu_dvl_depth_all4,1.0426703704499216,1.2414547573198875,9.999999999990905,0.0,4.0,18.77,94.65776293823038,1.3879319497176896,0.0,0.0,0.0,0.0,1.0
4,adaptive,1.1414976329370168,1.151485613953629,5.097277777773142,3.0,1.0583666666666667,61.181666666666665,93.67088607594937,0.9979003024635458,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
5,imu_dvl_depth,2.403860480216375,4.765732056835401,0.0,0.0,4.0,85.77333333333334,nan,0.9729581270815945,0.0,0.0,0.0,0.0,1.0
5,imu_dvl_depth_all4,1.3034458668405189,1.7967741121292498,9.999999999990905,0.0,4.0,16.233333333333334,94.49081803005008,1.8107750805163232,0.0,0.0,0.0,0.0,1.0
5,adaptive,1.062714316684442,2.0607647608206845,5.097277777773142,3.0,1.0583666666666667,57.32000000000001,94.9367088607595,0.9638652383564936,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
6,imu_dvl_depth,1.105015395471116,0.7975083698085601,0.0,0.0,4.0,97.15666666666667,nan,0.5474095662217839,0.0,0.0,0.0,0.0,1.0
6,imu_dvl_depth_all4,0.5929342550719454,0.5427943172480707,9.999999999990905,0.0,4.0,23.92833333333333,95.65943238731218,0.7685250155003897,0.0,0.0,0.0,0.0,1.0
6,adaptive,1.63438579956969,3.2135116101103565,5.097277777773142,3.0,1.0583666666666667,48.935,94.9367088607595,1.4610443866013587,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
7,imu_dvl_depth,1.7131851248414773,0.9440354052187521,0.0,0.0,4.0,93.94166666666666,nan,0.8145381045858122,0.0,0.0,0.0,0.0,1.0
7,imu_dvl_depth_all4,0.8966881184219312,0.47408307642911085,9.999999999990905,0.0,4.0,21.33,93.65609348914859,1.1635271419643778,0.0,0.0,0.0,0.0,1.0
7,adaptive,1.3818802132606338,3.464497827610887,5.097277777773142,3.0,1.0583666666666667,56.84166666666667,96.20253164556962,1.1408289009845063,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
8,imu_dvl_depth,3.3227041876824193,5.767707066434956,0.0,0.0,4.0,75.04666666666667,nan,1.4805508952216107,0.0,0.0,0.0,0.0,1.0
8,imu_dvl_depth_all4,0.8515609624354004,0.5990849359903548,9.999999999990905,0.0,4.0,19.44666666666667,95.15859766277129,1.0179000358116643,0.0,0.0,0.0,0.0,1.0
8,adaptive,1.1652896919217246,2.8166932565747342,5.097277777773142,3.0,1.0583666666666667,62.788333333333334,95.56962025316456,0.976111953813935,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
9,imu_dvl_depth,3.0018430934605735,4.067370720970848,0.0,0.0,4.0,84.555,nan,1.453397072812907,0.0,0.0,0.0,0.0,1.0
9,imu_dvl_depth_all4,0.9816671318164605,1.501065165768032,9.999999999990905,0.0,4.0,19.911666666666665,94.82470784641069,1.2241407896555743,0.0,0.0,0.0,0.0,1.0
9,adaptive,1.1160991321024964,1.2036118206639583,5.097277777773142,3.0,1.0583666666666667,63.983333333333334,93.67088607594937,0.958679362140293,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
10,imu_dvl_depth,1.5013925551441183,1.752551496759046,0.0,0.0,4.0,95.005,nan,0.7261327130381208,0.0,0.0,0.0,0.0,1.0
10,imu_dvl_depth_all4,0.6394146702071031,0.5984319427534771,9.999999999990905,0.0,4.0,20.648333333333333,93.48914858096829,0.875043418519362,0.0,0.0,0.0,0.0,1.0
10,adaptive,0.832687419356621,0.7234547043335643,5.097277777773142,3.0,1.0583666666666667,64.36333333333333,98.10126582278481,0.7462409583803357,0.5375,0.0,0.39581666666666665,0.0,0.06668333333333333
11,imu_dvl_depth,3.4664430126855197,3.6089917105064906,0.0,0.0,4.0,73.785,nan,1.7359043607910272,0.0,0.0,0.0,0.0,1.0
11,imu_dvl_depth_all4,0.7558516723964939,0.27225811405923617,9.999999999990905,0.0,4.0,20.866666666666667,94.82470784641069,0.9437403637308655,0.0,0.0,0.0,0.0,1.0
