t,gt_x,gt_y,gt_z,est_x,est_y,est_z,err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_dvl,nis_depth,nis_acoustic
0.01,219.97708129882812,-229.97702026367188,-4.976943492889404,218.90183296055744,-230.18118927360916,-5.465291700325023,1.1984690005495426,1.0002000001220002,1.0002000001220002,1.0002000001220002,1.4360407369556316,1.4747664434439582,nan,nan,nan
0.02,219.97544860839844,-229.97518920898438,-4.975301265716553,218.90230202895927,-230.18289081814166,-4.957528348635387,1.0932060263235313,1.0006000012120004,1.0006000012120004,0.0008991912131812085,1.5453567643982224,1.7291979145128968,nan,0.257198395007121,nan
0.03,219.97393798828125,-229.9732666015625,-4.973775386810303,218.90288719401264,-230.18451201614346,-4.956852756817631,1.0918153710636156,1.001200004238001,1.001200004238001,0.0010995118252531129,1.450802876406236,1.6966488337152048,nan,nan,nan
0.04,219.9725341796875,-229.9712677001953,-4.97236442565918,218.90358722278953,-230.18605366488038,-4.988175986920537,1.0904268030256112,1.002000010168002,1.002000010168002,0.0005624656081106611,1.6308891237975032,1.9420919432286916,nan,1.0844892246923319,nan
0.05,219.9712371826172,-229.96920776367188,-4.971066951751709,218.896908773294,-230.222610185676,-4.9850734593732104,1.1038978670204007,1.0009210094183945,1.0009210094183945,0.0006537127138570228,1.5173778952220554,8.128186330645716,0.8167394623246674,nan,nan
0.06,219.97006225585938,-229.96705627441406,-4.969882011413574,218.89633632197842,-230.231013592733,-4.969778959223245,1.1056947397914139,1.0012062473429266,1.0012062473429266,0.00043231587918665605,1.2211124777340971,7.824425109856807,nan,0.6076272626853915,nan
0.07,219.968994140625,-229.96482849121094,-4.968808650970459,218.89587499893946,-230.2393396043151,-4.969294986288217,1.1076738147991172,1.00152516620639,1.00152516620639,0.0005964306937173778,1.2254691666238684,7.823677341361193,nan,nan,nan
0.08,219.96803283691406,-229.9625244140625,-4.967845439910889,218.89552359230734,-230.24758917882028,-4.960713548650381,1.1097697345603896,1.001877766976785,1.001877766976785,0.00042086504733437533,1.3500853336857979,7.943128809948617,nan,0.18229099750431815,nan
0.09,219.96719360351562,-229.96014404296875,-4.966991424560547,218.8952810363093,-230.25576311377657,-4.959885032392879,1.1119521966207644,1.0022640506221119,1.0022640506221119,0.0005921963012601953,1.3188714115375182,7.912177009002308,nan,nan,nan
0.1,219.96644592285156,-229.9576873779297,-4.966244697570801,218.88861454407999,-230.2207394353631,-4.954847212904188,1.1095254700282084,1.0019194355704708,1.0019194355704708,0.0003930998784535813,1.5590158543456305,5.720179077954266,2.5540384153849285,0.011248684071199052,nan
