t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,score,soc,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
0.01,0.03835054765822734,0.03835054765822734,1.6360694814547274,1.6356456261774686,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.638497872792428,1.0,,,,,
0.02,0.0030777285011545775,0.0030777285011545775,0.1250908904727725,0.00445968330241716,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.639097876844428,1.0,,,,,
0.03,0.006003231328465561,0.006003231328465561,0.12310561021172703,0.0195216126200004,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.640097888096427,0.9999916666666666,,,,,
0.04,0.011819346662098525,0.011819346662098525,0.29160350481599534,0.20551785734316913,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.64149791014843,0.9999833333333332,,,,,
0.05,0.016188955745490907,0.016188955745490907,3.59156902357806,0.11947629936157184,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.639139910932304,0.9999749999999998,,,,,
0.06,0.018772699233586168,0.018772699233586168,3.3490427501266904,0.0024890563556032607,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.63951038478447,0.9999666666666664,,,,,
0.07,0.022245859171677665,0.022245859171677665,3.403590767981721,0.060203104468573625,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.63994822241442,0.9999583333333331,,,,,
0.08,0.02538009171804426,0.02538009171804426,3.2628021866194588,0.011652605995840745,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.640453427422166,0.9999499999999997,,,,,
0.09,0.029186308210340253,0.029186308210340253,3.4533289810461705,0.25545198902435085,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.6410260034077,0.9999416666666663,,,,,
0.1,0.01829867512399124,0.01829867512399124,2.4614054753239554,1.1543981933117748,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.64013678782669,0.9999333333333329,,,,,
0.11,0.021544355626284196,0.021544355626284196,3.44139700980353,1.9736031708991941,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.64052292047327,0.9999249999999995,,,,,
0.12,0.023777517157366538,0.023777517157366538,4.192399590247593,2.4766834084852634,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.640945838627285,0.9999166666666661,,,,,
0.13,0.02435928998992345,0.02435928998992345,4.153973669884089,2.1531106992697238,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.64140554588874,0.9999083333333327,,,,,
0.14,0.023552668373190068,0.023552668373190068,3.303121740644242,1.0212385409439062,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.64190204585763,0.9998999999999993,,,,,
0.15,0.06244110395943207,0.06244110395943207,6.698623504317154,0.7434789045803653,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.64114345558611,0.999891666666666,,,,,
0.16,0.06666548967955194,0.06666548967955194,6.839180299703518,0.6946509471704413,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.641535457655745,0.9998833333333326,,,,,
0.17,0.0711527774469998,0.0711527774469998,7.408010346264353,1.0789181052015089,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.64195276718654,0.9998749999999992,,,,,
0.18,0.07509723901056274,0.07509723901056274,7.049434922956639,0.5040265422613606,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.642395387778496,0.9998666666666658,,,,,
0.19,0.07935048483101115,0.07935048483101115,7.161920689639819,0.476057702010909,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.642863323031616,0.9998583333333324,,,,,
0.2,0.0501132664925752,0.0501132664925752,4.6292202357466685,0.009611506189446364,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.6421529248915,0.999849999999999,,,,,
0.21,0.052811326087321156,0.052811326087321156,4.755027212748933,0.11941105196383679,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.642547995259882,0.9998416666666656,,,,,
0.22,0.05539353285198554,0.05539353285198554,4.759175563581622,0.07049272553233736,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.642962360376217,0.9998333333333322,,,,,
0.23,0.057973358673313345,0.057973358673313345,4.742734299299193,0.0038894863184730953,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.6433960238405,0.9998249999999989,,,,,
0.24,0.06060510928332417,0.06060510928332417,4.752986385808432,0.012156877289572298,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.643848989252735,0.9998166666666655,,,,,
0.25,0.06897547964228114,0.06897547964228114,3.938118718249596,0.11092045189436753,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.64316358023279,0.9998083333333321,,,,,
