t,true_x,true_y,true_z,est_x,est_y,est_z,pos_err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_used,nis_skipped,usv1_enabled,usv2_enabled,usv3_enabled,usv4_enabled
0.01,199.97694396972656,-199.97694396972656,-4.976943492889404,199.9770034099996,-199.97700325033068,-4.977003371456147,0.00010311536665304236,1.0001000000190625,1.0001000000190625,1.0001000000190625,1.063171566822187e-08,0.0004253214790849915,nan,nan,True,True,True,True
0.02,199.9752960205078,-199.9752960205078,-4.975301265716553,199.97718094831706,-199.97718053933977,-4.925992288106899,0.04938096431807887,1.0004000001826252,1.0004000001826252,0.0008991910516330248,2.703965585645038,2.8103033744613164,nan,nan,True,True,True,True
0.03,199.97377014160156,-199.97377014160156,-4.973775386810303,199.97747524944543,-199.9774746108353,-4.926278414895596,0.04778507358480013,1.0009000006351882,1.0009000006351882,0.0009995107999378019,2.2570939243705226,2.816316587058089,nan,nan,True,True,True,True
0.04,199.9723663330078,-199.9723663330078,-4.9723639488220215,199.97788515459897,-199.97788414780496,-4.992501519814546,0.021596884899668392,1.0016000015212516,1.0016000015212516,0.0005317765199244777,0.7626401047991892,1.9792697357248872,nan,nan,True,True,True,True
0.05,199.9710693359375,-199.9710693359375,-4.971066474914551,199.9741477914741,-199.97985360811128,-4.978407533985679,0.011854597184206297,1.000136159857599,1.000136159857599,0.00047135043475060633,0.11442013564699721,1.2234294737494407,nan,nan,True,True,True,True
0.06,199.96987915039062,-199.96987915039062,-4.969881534576416,199.97393277570913,-199.980779597467,-4.957742397320473,0.016811016566716783,1.0001960690185168,1.0001960690185168,0.0003207125249314022,0.4596079362257774,1.5911124538221757,nan,nan,True,True,True,True
0.07,199.9687957763672,-199.9687957763672,-4.968807697296143,199.97382956071613,-199.98181749502612,-4.955638043507979,0.0191922881023636,1.000266870913067,1.000266870913067,0.0003466969814233004,0.5004581661975082,1.599833295635619,nan,nan,True,True,True,True
0.08,199.96783447265625,-199.96783447265625,-4.967844009399414,199.9738371731691,-199.98296604405445,-4.963382541288729,0.016879027345450947,1.0003485656857503,1.0003485656857503,0.00026870186355409443,0.07434216413412155,1.1373059035630613,nan,nan,True,True,True,True
0.09,199.96697998046875,-199.96697998046875,-4.966989040374756,199.97395442658396,-199.98422419014585,-4.962028756122884,0.019251235956716465,1.0004411534810664,1.0004411534810664,0.00030271740266169536,0.08162436447897813,1.1413045173359746,nan,nan,True,True,True,True
0.1,199.9662322998047,-199.9662322998047,-4.966241836547852,199.98593982789166,-199.96709343864504,-4.965677512472187,0.019734403590262805,1.0002799430390896,1.0002799430390896,0.0002198198410369,0.0018377587099736884,1.7724759493030349,nan,nan,True,True,True,True
0.11,199.96559143066406,-199.96559143066406,-4.965601444244385,199.98744875976462,-199.96671749501323,-4.964920908311377,0.021896894425570176,1.0003387291688073,1.0003387291688073,0.00024222993303413308,0.002390788895556913,1.7722392743556186,nan,nan,True,True,True,True
