t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,rank_xy,rank_3d,n_active,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
0.01,2.0,usv2|usv4,xy:churn_force,5.504720136371147,nan,2.0,2.0,2.0,0.00010316956711785416,1.0,survey,0.4716771055502241,0.7528590404152026,0.3404255319148936,0.41564074276727203
0.02,2.0,usv2|usv4,xy:dwell_hold,5.504726009109895,nan,2.0,2.0,2.0,0.0451846196201524,0.9999655555555556,survey,0.47167739906713246,0.7528651897295602,0.3404138061465721,0.41569558460321243
0.03,2.0,usv2|usv4,xy:dwell_hold,5.504732739465188,nan,2.0,2.0,2.0,0.047249772383538516,0.9999311111111111,survey,0.47167964512391986,0.7528656623501954,0.3404020803782506,0.41578698191910923
0.04,2.0,usv2|usv4,xy:dwell_hold,5.504740471367562,nan,2.0,2.0,2.0,0.008963944880074298,0.9998966666666667,survey,0.47168375783937455,0.7528601812666934,0.34039035460992906,0.41591490693409194
0.05,2.0,usv2|usv4,xy:dwell_hold,5.504630084657698,nan,2.0,2.0,2.0,0.019597300392158304,0.9998622222222222,survey,0.4716521277689864,0.7528673893440498,0.3403786288416076,0.4156473366080702
0.06,2.0,usv2|usv4,xy:dwell_hold,5.504600962328264,nan,2.0,2.0,2.0,0.025593774047836974,0.9998277777777778,survey,0.4716468561283238,0.7528696337020142,0.34036690307328604,0.41565824173748
0.07,2.0,usv2|usv4,xy:dwell_hold,5.504568342991783,nan,2.0,2.0,2.0,0.028225897467151293,0.9997933333333333,survey,0.4716414906739411,0.7528709048396978,0.3403551773049645,0.4156711283905311
0.08,2.0,usv2|usv4,xy:dwell_hold,5.504533218938602,nan,2.0,2.0,2.0,0.028102030716153557,0.9997588888888889,survey,0.47163576083814884,0.752870297987244,0.340343451536643,0.4156860051998992
0.09,2.0,usv2|usv4,xy:dwell_hold,5.504492055361227,nan,2.0,2.0,2.0,0.03145812247854326,0.9997244444444444,survey,0.47163072975870357,0.7528713678221715,0.3403317257683215,0.4157028395105936
0.1,2.0,usv2|usv4,xy:dwell_hold,5.503781064156776,nan,2.0,2.0,2.0,0.011132071231452781,0.99969,survey,0.4716179430921298,0.7528625259915589,0.34031999999999996,0.4156718529466218
0.11,2.0,usv2|usv4,xy:dwell_hold,5.50366491948348,nan,2.0,2.0,2.0,0.012192223740650331,0.9996555555555555,survey,0.4716119288704042,0.752862435117907,0.3403082742316785,0.415682337960251
0.12,2.0,usv2|usv4,xy:dwell_hold,5.5035442966992365,nan,2.0,2.0,2.0,0.01291335592800713,0.9996211111111111,survey,0.47160610527876423,0.7528626449468963,0.34029654846335694,0.4156938271668128
0.13,2.0,usv2|usv4,xy:dwell_hold,5.503419969946966,nan,2.0,2.0,2.0,0.01399298823244954,0.9995866666666666,survey,0.47160027227301393,0.75286248643894,0.34028482269503546,0.4157063272431075
0.14,2.0,usv2|usv4,xy:dwell_hold,5.503292278956714,nan,2.0,2.0,2.0,0.01696562794281072,0.9995522222222222,survey,0.47159435650436016,0.7528617141761833,0.3402730969267139,0.4157198409547689
0.15,2.0,usv2|usv4,xy:dwell_hold,5.502454512375171,nan,2.0,2.0,2.0,0.02284851199671537,0.9995177777777777,survey,0.47158350234573454,0.7528571950268351,0.3402613711583924,0.41569521142648624
0.16,2.0,usv2|usv4,xy:dwell_hold,5.5022700704511145,nan,2.0,2.0,2.0,0.022226267260347547,0.9994833333333333,survey,0.4715776740291166,0.7528578095266054,0.3402496453900709,0.4157054393709253
