policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,3.387664166104717,1.4192405254286284,1.7816423232786698,4.993686008930764,1.9032094981939263,64.7088888888889,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,1.0331985172829512,0.35492542093457413,0.6315625941380687,1.4348344404278337,1.2625604800505312,18.076666666666664,93.75696767001115,4.0,6.66666666666534,0.0,0.0
adaptive,1.3304161021304262,0.3778550697426317,0.9028328387185026,1.7579993655423496,1.5923722346627605,20.22111111111111,95.28236289981255,2.0000666666666667,3.3334444444437814,49.998333333333335,25.333333333333332
