seed,runtime_seconds,pos_rmse_total,pos_rmse_x,pos_rmse_y,pos_rmse_z,vel_rmse_total,vel_rmse_x,vel_rmse_y,vel_rmse_z,final_position_error,nees_full_avg,nees_full_lower,nees_full_upper,nees_full_percent_inside,nees_full_is_consistent,nees_pos_avg,nees_pos_lower,nees_pos_upper,nees_pos_percent_inside,nis_dvl_avg,nis_dvl_lower,nis_dvl_upper,nis_dvl_percent_inside,nis_depth_avg,nis_depth_lower,nis_depth_upper,nis_depth_percent_inside,nis_acoustic_avg,nis_acoustic_lower,nis_acoustic_upper,nis_acoustic_percent_inside
20,11.193660873999761,0.7342434897704634,0.711624367354298,0.18073614588975798,0.006221545372328808,0.054348115939107156,0.03770272539998111,0.03764383488277936,0.01073144439776366,1.1650979862128075,5.597516813393269,5.91266388956588,6.087967543205353,56.28333333333333,False,3.4570327708354616,2.9383368160929217,3.0622946141559546,75.08333333333333,2.295987238009749,2.8629948972790666,3.1401621530530086,92.25,0.31519482544421656,0.9496372984695712,1.0516456094975988,95.59769725702675,0.36166033823262994,0.6722349042629772,1.391820439665056,96.61016949152543
21,11.324236005002604,0.2755027166276485,0.1761074973174995,0.21177603331723155,0.006229604337370484,0.04693702369928971,0.02878058344111929,0.035075723893399226,0.01201897682377646,0.14134213193114845,5.924438587012865,5.91266388956588,6.087967543205353,43.55,True,3.998387713040177,2.9383368160929217,3.0622946141559546,64.64999999999999,2.322574193008345,2.8629948972790666,3.1401621530530086,92.91666666666667,0.3184143492773391,0.9495698205057418,1.0517165722703705,96.19694397283531,0.29122546700101526,0.6722349042629772,1.391820439665056,100.0
22,11.28621481600203,0.34969046897788386,0.3017681824600734,0.1765608861432883,0.0067558591616930855,0.058884497273520284,0.05050247057494371,0.028007272741321605,0.011509872222374318,0.5829201973795187,5.330313825018778,5.91266388956588,6.087967543205353,40.93333333333333,False,2.953836359686833,2.9383368160929217,3.0622946141559546,71.01666666666667,2.2736009861159134,2.8629948972790666,3.1401621530530086,92.08333333333333,0.3357826504871997,0.9496793343269799,1.0516014052061682,95.63894523326572,0.1674332061350715,0.6722349042629772,1.391820439665056,86.4406779661017
23,12.043331047996617,1.048441884117258,1.0299538398669013,0.19590636006241247,0.006794865846363263,0.07030679249011083,0.04596714389429733,0.051924898598887305,0.011570292042284488,1.5075896764936814,7.144809465247831,5.91266388956588,6.087967543205353,76.46666666666667,False,4.47974947894143,2.9383368160929217,3.0622946141559546,82.06666666666666,2.280465989349568,2.8629948972790666,3.1401621530530086,92.83333333333333,0.32589612338283724,0.9496035935105729,1.0516810544978001,95.93082400813834,0.3244820275916354,0.6722349042629772,1.391820439665056,98.30508474576271
24,11.168132398001035,0.3276749854520266,0.24849576202164908,0.21347700511003914,0.006951304734676197,0.050439391772351024,0.03859803544128755,0.03052984187726538,0.01105679236428874,0.13056860956564584,6.162367804496685,5.91266388956588,6.087967543205353,50.78333333333334,False,4.050479090860045,2.9383368160929217,3.0622946141559546,65.43333333333334,2.2975926696463316,2.8629948972790666,3.1401621530530086,92.91666666666667,0.33111407117812885,0.9495105533206353,1.051778904230312,95.60925799863853,0.3684409669239701,0.6722349042629772,1.391820439665056,89.83050847457628
25,11.076885180002137,0.2724593076645862,0.20705421681791422,0.17697974740497213,0.006387068142591592,0.0507012412955305,0.03886192307742426,0.029661331709764566,0.013437715759580231,0.1942132461270919,4.875838547716676,5.91266388956588,6.087967543205353,46.733333333333334,False,2.8928534777480133,2.9383368160929217,3.0622946141559546,70.85000000000001,2.291184484534309,2.8629948972790666,3.1401621530530086,93.16666666666666,0.3217848668964322,0.9494935812610029,1.0517967546239788,95.77656675749319,0.32768549649821205,0.6722349042629772,1.391820439665056,96.61016949152543
26,10.839996259001055,0.39680310504117355,0.3334404827689546,0.21502934120934494,0.005703598881182071,0.05632376622228271,0.03627612993061941,0.04135500427723473,0.01209018858203112,0.104266018862495,6.200174336050603,5.91266388956588,6.087967543205353,59.650000000000006,False,4.0758852453036765,2.9383368160929217,3.0622946141559546,67.01666666666667,2.4503808501871083,2.8629948972790666,3.1401621530530086,92.66666666666666,0.3287104239233427,0.9495359792254247,1.0517521630642477,95.34172050323019,0.3932214362080568,0.6722349042629772,1.391820439665056,93.22033898305084
27,11.275123503000941,0.9071253247363739,0.8921137320747281,0.16420410583470388,0.006815823412910088,0.05770819847746113,0.04188239116987498,0.0363957998953604,0.01585708773339258,1.1526685928601133,5.615232365749701,5.91266388956588,6.087967543205353,65.60000000000001,False,3.3574422364409524,2.9383368160929217,3.0622946141559546,74.06666666666666,2.3272344454002285,2.8629948972790666,3.1401621530530086,92.41666666666667,0.32234713931471426,0.9495020694388808,1.051787827129562,95.77800476676882,0.21842487793516346,0.6722349042629772,1.391820439665056,91.52542372881356
28,10.863723681999545,0.29036368372040505,0.19986463168941,0.21054888481102718,0.005862160708537515,0.05779682532545204,0.04519812643307672,0.03446060009512486,0.01049139770117931,0.10114839645643955,5.941758364390344,5.91266388956588,6.087967543205353,48.5,True,3.8009658282417336,2.9383368160929217,3.0622946141559546,69.3,2.2430668479000477,2.8629948972790666,3.1401621530530086,90.0,0.3070391796924106,0.9495782701487872,1.0517076859912249,95.99456890699253,0.34468293187106763,0.6722349042629772,1.391820439665056,96.61016949152543
29,10.672152937000646,0.90084874246727,0.8820857618477578,0.1827830765242152,0.0065963995228475675,0.07501932161305983,0.061154872881400486,0.041435905842655676,0.013078449645964604,1.7824927246577857,6.900942418193271,5.91266388956588,6.087967543205353,69.69999999999999,False,3.8537097240389673,2.9383368160929217,3.0622946141559546,77.05,2.304244321683538,2.8629948972790666,3.1401621530530086,91.5,0.3173750449949707,0.9494595855155287,1.0518325106321642,95.46384720327421,0.24575084213438708,0.6722349042629772,1.391820439665056,93.22033898305084
30,10.798139986000024,0.6493683364914538,0.6173441961991369,0.20129625517035638,0.006722909437946559,0.0676579528448524,0.05583227316670114,0.03589546768428734,0.013109967807795272,0.48776098392477374,6.825115479953356,5.91266388956588,6.087967543205353,77.14999999999999,False,3.9300670108292444,2.9383368160929217,3.0622946141559546,79.78333333333333,2.370338892285522,2.8629948972790666,3.1401621530530086,90.33333333333333,0.3305540552199441,0.9495359792254247,1.0517521630642477,95.54573274396463,0.4314024775672282,0.6722349042629772,1.391820439665056,94.91525423728814
