algorithm,n_runs,pos_rmse_mean,pos_rmse_std,pos_rmse_mae,pos_rmse_max,final_error_mean,final_error_std,final_error_mae,final_error_max,energy_mean,energy_std,energy_mae,energy_max,switch_count_mean,switch_count_std,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
imu_dvl_depth,3,1.08348916319191,0.5408706503599215,1.08348916319191,1.8310608644235715,1.0181891976353814,0.49203832121393226,1.0181891976353814,1.7140293223281966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
imu_dvl_depth_all4,3,1.0557112065223877,0.15627241811313045,1.0557112065223877,1.199500560387871,0.39750720198564043,0.08813002498544355,0.39750720198564043,0.5121816813727476,1.499999999999968,0.0,1.499999999999968,1.499999999999968,0.0,0.0,0.0,0.0,0.0,0.0,1.0
adaptive,3,0.914360678667448,0.3430425480517688,0.914360678667448,1.38125919397288,0.7487858474280378,0.06176066050786124,0.7487858474280378,0.8279643827945453,1.1944999999999744,0.0,1.1944999999999744,1.1944999999999744,2.0,0.0,0.05555555555555555,0.0,0.4998888888888889,0.0,0.44455555555555554
