policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,1.08348916319191,0.6624285551145472,0.33388068614792366,1.8330976402358963,0.6696409719137947,92.25925925925925,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,1.0557112065223877,0.1913938426240186,0.8391286848643682,1.2722937281804072,1.0917960449971909,2.6444444444444444,96.62921348314607,4.0,1.499999999999968,0.0,0.0
adaptive,0.914360678667448,0.4201396013955066,0.43892796322012906,1.3897933941147669,0.9558583564807135,7.733333333333334,96.23655913978496,2.778,1.1944999999999744,20.366666666666678,2.0
