algorithm,n_runs,pos_rmse_mean,pos_rmse_std,pos_rmse_mae,pos_rmse_max,final_error_mean,final_error_std,final_error_mae,final_error_max,energy_mean,energy_std,energy_mae,energy_max,switch_count_mean,switch_count_std,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
imu_dvl_depth,2,1.3101622049514448,0.6651586009595161,1.3101622049514448,1.9753208059109608,1.183384675752441,0.8755660289581002,1.183384675752441,2.0589507047105413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
imu_dvl_depth_all4,2,1.1418777741384916,0.36165425608842605,1.1418777741384916,1.5035320302269177,0.9985668898580539,0.5819836168257884,0.9985668898580539,1.5805505066838421,0.022222222222221748,0.0,0.022222222222221748,0.022222222222221748,0.0,0.0,0.0,0.0,0.0,0.0,1.0
adaptive,2,1.1130220447535017,0.4648675682456822,1.1130220447535017,1.577889612999184,1.117921465113168,0.5403666707051478,1.117921465113168,1.6582881358183157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
