policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,1.3101622049514448,0.9406763146060612,0.006451347070793423,2.613873062832096,0.9083689958820521,91.57499999999999,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,1.1418777741384916,0.5114563538502046,0.4330354322051765,1.8507201160718068,1.1246083477422384,37.825,86.84210526315789,4.0,0.022222222222221748,0.0,0.0
adaptive,1.1130220447535017,0.6574220197204441,0.20188161099196467,2.0241624785150387,0.7716843269513645,96.375,nan,0.0,0.0,100.0,0.0
