t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,rank_xy,rank_3d,n_active,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
0.72,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.14433967296929454,1.0,,1.4157147510801675,,,
0.73,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.14633834544979668,1.0,,1.415756714724925,,,
0.74,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.14829174484361135,1.0,,1.4157992583871637,,,
0.75,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.16833952248291714,1.0,,1.4157342816298444,,,
0.76,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.17057037062639016,1.0,,1.4157750737842958,,,
0.77,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.17282031158225325,1.0,,1.415816407543215,,,
0.78,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.17502747020431708,1.0,,1.4158582829612267,,,
0.79,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.1772761276611366,1.0,,1.4159007000923276,,,
0.8,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.1762518845167379,1.0,,1.4158359925094457,,,
0.81,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.17846414530130336,1.0,,1.4158767740734244,,,
0.8200000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.1806405399149043,1.0,,1.4159180637233606,,,
0.8300000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.1828530346345953,1.0,,1.4159598615168578,,,
0.84,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.18519132877655703,1.0,,1.4160021675109655,,,
0.85,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2017298324118085,1.0,,1.4159376962457795,,,
0.86,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20418212000097427,1.0,,1.4159784680576617,,,
0.87,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20657008668452861,1.0,,1.416019718386838,,,
0.88,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2088093940257353,1.0,,1.4160614472935344,,,
0.89,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.21118907355666672,1.0,,1.4161036548374841,,,
0.9,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.24607057298486618,1.0,,1.416039392813159,,,
0.91,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2488138624325463,1.0,,1.4160801555722151,,,
0.92,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2514948803052023,1.0,,1.416121370573522,,,
0.93,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2542318840392329,1.0,,1.416163037879631,,,
0.9400000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.256926720703405,1.0,,1.4162051575526522,,,
0.9500000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.24144778752670462,1.0,,1.4161410821916094,,,
0.96,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.24398429260556048,1.0,,1.4161818364872045,,,
0.97,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.24651520114899722,1.0,,1.4162230195251342,,,
0.98,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.24911907792827137,1.0,,1.4162646313700256,,,
0.99,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.25164088814146357,1.0,,1.416306672086109,,,
1.0,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2306564654059949,1.0,,1.4162427643654447,,,
1.01,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23297798430278693,1.0,,1.4162835106989597,,,
1.02,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2354046370671882,1.0,,1.416324664634927,,,
1.03,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23771315841901233,1.0,,1.4163662262398384,,,
1.04,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2401208051149313,1.0,,1.4164081955798267,,,
1.05,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20689773943562545,1.0,,1.4163444393222482,,,
1.06,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20884867908442326,1.0,,1.4163851781237953,,,
1.07,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2108424438870838,1.0,,1.4164263054117026,,,
1.08,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.21294798395762354,1.0,,1.4164678212541455,,,
1.09,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.21489934054130264,1.0,,1.4165097257189712,,,
1.1,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.22836107883214554,1.0,,1.416446107052132,,,
1.11,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23043806283990978,1.0,,1.4164868386934826,,,
1.12,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23236545203763734,1.0,,1.4165279414536214,,,
1.1300000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23443057650161828,1.0,,1.4165694154022503,,,
1.1400000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23643115711600535,1.0,,1.4166112606087726,,,
1.1500000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.22598431746247233,1.0,,1.4165477675471887,,,
1.16,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.22787547852609857,1.0,,1.416588492351896,,,
1.17,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.22983754535066392,1.0,,1.416629572428823,,,
1.18,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23184044479321905,1.0,,1.4166710078490627,,,
1.19,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23383719811152842,1.0,,1.4167127986834336,,,
1.2,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.21879646798634278,1.0,,1.4166494208010785,,,
1.21,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2205937648117857,1.0,,1.4166901390524984,,,
1.22,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2223980971347228,1.0,,1.416731198060883,,,
1.23,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2242185591566692,1.0,,1.4167725978985992,,,
1.24,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2259666595551836,1.0,,1.416814338637759,,,
1.25,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.19844116769748668,1.0,,1.4167510668087182,,,
1.26,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20008288204997401,1.0,,1.4167917787564273,,,
1.27,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2016699532544019,1.0,,1.416832818117752,,,
1.28,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2033012920216511,1.0,,1.4168741849662276,,,
1.29,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20486941447731402,1.0,,1.416915879375153,,,
1.3,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.178453348542778,1.0,,1.416852705566038,,,
1.31,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.1798215778944821,1.0,,1.4168934114310223,,,
1.32,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.18122149091071965,1.0,,1.416934432403239,,,
1.33,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.18257793743028455,1.0,,1.4169757685572992,,,
1.34,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.18404638963754713,1.0,,1.4170174199675951,,,
1.35,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20543653348162122,1.0,,1.416954337069796,,,
1.36,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20689153840363222,1.0,,1.416995037048679,,,
1.37,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20839848378227543,1.0,,1.4170360407503857,,,
1.3800000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.210000183168711,1.0,,1.417077348250521,,,
1.3900000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.21152748867602772,1.0,,1.4171189596244864,,,
1.4000000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.19965384606492081,1.0,,1.417055961317429,,,
1.41,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2010659174084917,1.0,,1.4170966555859483,,,
1.42,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20229756133215887,1.0,,1.4171376430162577,,,
1.43,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20372896327334122,1.0,,1.4171789236848835,,,
1.44,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20508400634259635,1.0,,1.4172204976681624,,,
1.45,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20586093425378427,1.0,,1.4171575783069368,,,
1.46,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20716622861272807,1.0,,1.41719826702282,,,
1.47,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20858050089695399,1.0,,1.4172392390778095,,,
1.48,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20994311618407965,1.0,,1.4172804945492872,,,
1.49,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.21133221069426172,1.0,,1.4173220335144578,,,
1.5,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2013702910855536,1.0,,1.417259188036788,,,
1.51,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20269956827233324,1.0,,1.4172998713421525,,,
1.52,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20395108580901183,1.0,,1.4173408288285765,,,
1.53,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20530228680559431,1.0,,1.4173820605742404,,,
1.54,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2066729890176592,1.0,,1.4174235666571557,,,
1.55,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.20903638797878302,1.0,,1.4173607905058447,,,
1.56,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.21034875159625444,1.0,,1.4174014685292091,,,
1.57,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2116963432062569,1.0,,1.417442412176006,,,
1.58,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.21294305108722733,1.0,,1.4174836215251596,,,
1.59,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.21430860449786038,1.0,,1.4175250966554358,,,
1.6,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2541887286179119,1.0,,1.4174623857133004,,,
1.61,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.25576882200884554,1.0,,1.4175030585712836,,,
1.62,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.25735488330579753,1.0,,1.4175439890392858,,,
1.6300000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2589544985502901,1.0,,1.4175851771969268,,,
1.6400000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.26056270383147984,1.0,,1.417626623123677,,,
1.6500000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2718047517586231,1.0,,1.4175639736586307,,,
1.6600000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2734508206157505,1.0,,1.4176046414573944,,,
1.67,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.27514625507826856,1.0,,1.4176455593475703,,,
1.68,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.27681543346087806,1.0,,1.417686727409431,,,
1.69,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2784226713459377,1.0,,1.4177281457231066,,,
1.7,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2765136020679981,1.0,,1.4176655543415517,,,
1.71,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.27811468970451436,1.0,,1.4177062171780288,,,
1.72,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.27979049882030854,1.0,,1.417747123038516,,,
1.73,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.28141096873164706,1.0,,1.4177882720038975,,,
1.74,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.28305475665198737,1.0,,1.4178296641549233,,,
1.75,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.259042530954251,1.0,,1.4177671277619848,,,
1.76,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.26048967577272963,1.0,,1.4178077857249352,,,
1.77,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.26199054206760036,1.0,,1.4178486800570684,,,
1.78,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2634407560626271,1.0,,1.4178898108398441,,,
1.79,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2649596152759965,1.0,,1.4179311781545956,,,
1.8,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23549910043850494,1.0,,1.417868693920029,,,
1.81,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.236802516189062,1.0,,1.4179093470909476,,,
1.82,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23810501970149142,1.0,,1.4179502303544524,,,
1.83,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.23942494441701537,1.0,,1.417991343792546,,,
1.84,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.24071941501709343,1.0,,1.41803268748711,,,
1.85,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.27661811419117793,1.0,,1.4179702528159366,,,
1.86,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2781234489013766,1.0,,1.4180109012698392,,,
1.87,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.27960871717073055,1.0,,1.4180517738873248,,,
1.8800000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.28107153156239956,1.0,,1.4180928707509086,,,
1.8900000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2825698872262247,1.0,,1.418134191942989,,,
1.9000000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.25942108991103646,1.0,,1.4180718044500937,,,
1.9100000000000001,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.26074210624876576,1.0,,1.418112448256199,,,
1.92,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2621245000276316,1.0,,1.4181533106170603,,,
1.93,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.263458144118285,1.0,,1.4181943916156765,,,
1.94,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2648509898822188,1.0,,1.4182356913349352,,,
1.95,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2673871696262169,1.0,,1.4181733488230022,,,
1.96,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.26876973720191905,1.0,,1.418213988045327,,,
1.97,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2701306557838883,1.0,,1.4182548405091469,,,
1.98,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2715291217351412,1.0,,1.4182959062979181,,,
1.99,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2729072424205059,1.0,,1.4183371854949913,,,
2.0,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.26773498434431015,1.0,,1.4182748859352645,,,
2.0100000000000002,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.269091768161767,1.0,,1.4183155206331453,,,
2.02,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2704522865983526,1.0,,1.4183563635326726,,,
2.0300000000000002,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.2718181640823396,1.0,,1.4183974147177372,,,
2.04,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.27311664288660337,1.0,,1.418438674272127,,,
2.05,0.0,,xy:uncertainty_gated_off,inf,inf,0.0,0.0,0.0,0.28502263834107006,1.0,,1.4183764157875738,,,
