t,true_x,true_y,true_z,est_x,est_y,est_z,pos_err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_used,nis_skipped,usv1_enabled,usv2_enabled,usv3_enabled,usv4_enabled
0.01,199.97674560546875,-199.97674560546875,-4.976943492889404,199.9767059741974,-199.97670607390404,-4.977003415945053,8.200094436401112e-05,1.0001000000190625,1.0001000000190625,1.0001000000190625,6.7234825282086605e-09,0.00026897272488506644,nan,nan,True,True,True,True
0.02,199.97470092773438,-199.97470092773438,-4.975301265716553,199.97658762466014,-199.97658755202593,-5.027919423861071,0.052685762242077924,1.0004000001826252,1.0004000001826252,0.0008991910516330248,3.0790753091390686,3.185654319906986,nan,nan,True,True,True,True
0.03,199.97259521484375,-199.97259521484375,-4.973775386810303,199.97639142439962,-199.97639062060418,-5.02822658790387,0.054715168028714435,1.0009000006351882,1.0009000006351882,0.0009995107999378019,2.96641324639294,3.1775759470132314,nan,nan,True,True,True,True
0.04,199.97039794921875,-199.97039794921875,-4.972364902496338,199.9761180817634,-199.97611612878146,-5.000083050753586,0.028874092828180466,1.0016000015212516,1.0016000015212516,0.0005317765199244777,1.444837156097108,2.1791810825809974,nan,nan,True,True,True,True
0.05,199.9681396484375,-199.96812438964844,-4.971067905426025,199.98410853221753,-200.01290422588716,-4.9949469196171865,0.05320193888842997,1.000136159857599,1.000136159857599,0.00047135043475060633,1.211991113641271,22.08059868905407,nan,nan,True,True,True,True
0.06,199.96578979492188,-199.96578979492188,-4.969883441925049,199.98535144276053,-200.01990529997755,-4.969006100302007,0.0575492457111136,1.0001960690185168,1.0001960690185168,0.0003207125249314022,0.0057105538149419075,21.187470071039787,nan,nan,True,True,True,True
0.07,199.96337890625,-199.96337890625,-4.968810558319092,199.98651962274928,-200.02683151282457,-4.964037811753899,0.0677089739324353,1.000266870913067,1.000266870913067,0.0003466969814233004,0.07026373396906273,21.172540316596326,nan,nan,True,True,True,True
0.08,199.9608917236328,-199.96087646484375,-4.967848300933838,199.98761398828037,-200.03368369456894,-4.964585279622099,0.07762486351827654,1.0003485656857503,1.0003485656857503,0.00026870186355409443,0.04563786410421797,21.07742760866662,nan,nan,True,True,True,True
0.09,199.9583282470703,-199.95831298828125,-4.9669952392578125,199.98863518945274,-200.04046265344664,-4.960132682155876,0.08783036452921278,1.0004411534810664,1.0004411534810664,0.00030271740266169536,0.16323681462469758,21.035920793357313,nan,nan,True,True,True,True
0.1,199.9556884765625,-199.95567321777344,-4.966249942779541,199.97103793399938,-199.9920684061639,-4.966202221633466,0.039499593148428554,1.0002799430390896,1.0002799430390896,0.00029086096429922884,0.001567608473113784,7.231355285195162,nan,nan,True,True,True,True
0.11,199.95298767089844,-199.95297241210938,-4.965611457824707,199.97006039494485,-199.99319274721466,-4.9640496627912905,0.04372176192782228,1.0003387291688073,1.0003387291688073,0.0003198548160214819,0.009534478343220257,7.18661010730002,nan,nan,True,True,True,True
0.12,199.95021057128906,-199.9501953125,-4.965078830718994,199.96901203290932,-199.9942463291806,-4.9669668730544005,0.047932783494324935,1.0004031143902965,1.0004031143902965,0.0002541285526098876,0.016320230502670046,7.192457988680354,nan,nan,True,True,True,True
0.13,199.94737243652344,-199.9473419189453,-4.964650630950928,199.9678936781676,-199.99523001279752,-4.9652861877253995,0.0521036929960778,1.0004730988480575,1.0004730988480575,0.000282973525830708,0.004140563875775478,7.19345922666741,nan,nan,True,True,True,True
0.14,199.9444580078125,-199.94442749023438,-4.96432638168335,199.96670614205217,-199.99614452720004,-4.957387091468242,0.056725524575313734,1.0005486826865908,1.0005486826865908,0.00023418097595961362,0.2087941123973726,7.379731170987568,nan,nan,True,True,True,True
0.15,199.94146728515625,-199.9414520263672,-4.964104652404785,199.9628308726096,-199.98161963015423,-4.963272174689232,0.04550310189444793,1.000423869832177,1.000423869832177,0.00023271995865661835,0.005046872527687799,5.5078545913228565,nan,nan,True,True,True,True
0.16,199.93841552734375,-199.9384002685547,-4.96398401260376,199.96133287380755,-199.98137312628697,-4.9744065056226665,0.04980461455879171,1.0004822670248124,1.0004822670248124,0.0001998051940243618,0.5460420837369623,6.057694015268235,nan,nan,True,True,True,True
0.17,199.935302734375,-199.93527221679688,-4.963963508605957,199.9597680919558,-199.98105971743084,-4.974422095991331,0.052956878551882594,1.00054443243672,1.00054443243672,0.0002211488211059782,0.49730191702386367,6.068763044798945,nan,nan,True,True,True,True
0.18,199.93212890625,-199.93209838867188,-4.964042663574219,199.95813728079975,-199.98068014891209,-4.976395284279555,0.05647309282346005,1.0006103662124004,1.0006103662124004,0.0001927526296013592,0.794656854385515,6.336708692035456,nan,nan,True,True,True,True
0.19,199.9288787841797,-199.92884826660156,-4.964219570159912,199.95644110197483,-199.98023533818628,-4.976708108843991,0.059634520931728205,1.0006800684963535,1.0006800684963535,0.00021407137450501197,0.7319568704700512,6.376552168283151,nan,nan,True,True,True,True
0.2,199.92556762695312,-199.925537109375,-4.964493751525879,199.9250421490974,-199.9970983629626,-4.9675263107133745,0.07162740786339927,1.0005678340570063,1.0005678340570063,0.00017385338289452925,0.05801591670961397,9.963047916625063,nan,nan,True,True,True,True
0.21,199.9221954345703,-199.92214965820312,-4.9648637771606445,199.92173490302088,-199.99739409467813,-4.9674329628921665,0.07528969401632533,1.0006260336518868,1.0006260336518868,0.00019140612554585277,0.040143787237881506,10.019805962369123,nan,nan,True,True,True,True
0.22,199.91876220703125,-199.91871643066406,-4.965329170227051,199.91836441937562,-199.99762684106585,-4.963402828045868,0.07893492192304254,1.0006870731532063,1.0006870731532063,0.00017081479919126707,0.02794681467121498,9.925086202733375,nan,nan,True,True,True,True
