t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,score,soc,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
0.01,0.00010323676595925346,0.00010323676595925346,0.0004263235437836487,1.0656764169105618e-08,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.000200000038124,1.0,,,,,
0.02,0.01011850030169282,0.01011850030169282,0.2110141186348731,0.10517915641066239,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00088888925414,1.0,,,,,
0.03,0.009627255021216929,0.009627255021216929,0.21181742164645953,0.06253295330541844,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.001888890159265,0.9999944444444444,,,,,
0.04,0.009530352359991312,0.009530352359991312,0.22979433097996324,0.04362465825608121,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.003288891931394,0.9999888888888888,,,,,
0.05,0.009653698226003418,0.009653698226003418,1.094053951580202,0.0020544555973248486,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.000361208604087,0.9999833333333332,,,,,
0.06,0.011780148063590406,0.011780148063590406,1.0801192285260808,0.00019303783577716917,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00048102692592,0.9999777777777776,,,,,
0.07,0.01402062182604937,0.01402062182604937,1.0810335432285647,0.0043392799278270345,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.000622630715025,0.999972222222222,,,,,
0.08,0.016181933512793376,0.016181933512793376,1.066159676252639,0.0033320966798028135,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00078602026039,0.9999666666666664,,,,,
0.09,0.018451700753808413,0.018451700753808413,1.0677299012222128,0.01223233297357158,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.000971195851022,0.9999611111111109,,,,,
0.1,0.010088509462879787,0.010088509462879787,0.8129572806684394,0.0009300665848784653,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00064877496707,0.9999555555555553,,,,,
0.11,0.010920991378070606,0.010920991378070606,0.7821561945442287,0.010365059970371718,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.000766347226502,0.9999499999999997,,,,,
0.12,0.011944772003157722,0.011944772003157722,0.8296586930832692,0.039235351152404,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.000895117669483,0.9999444444444441,,,,,
0.13,0.012984283618060328,0.012984283618060328,0.8003271851226775,0.0689343461237509,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.001035086585006,0.9999388888888885,,,,,
0.14,0.013735462804757202,0.013735462804757202,0.7822986385689834,0.08244348846222006,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00118625426207,0.9999333333333329,,,,,
0.15,0.016906424015299855,0.016906424015299855,1.095026295542656,0.09809992560131979,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.000936628553244,0.9999277777777773,,,,,
0.16,0.017800085418240744,0.017800085418240744,1.0954232240932054,0.07154980817431413,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.001053422938515,0.9999222222222217,,,,,
0.17,0.018724648999340277,0.018724648999340277,1.091792271783406,0.05091305452961788,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00117775376233,0.9999166666666661,,,,,
0.18,0.020229947954136938,0.020229947954136938,1.1604095029705173,0.15835313656043595,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00130962131369,0.9999111111111105,,,,,
0.19,0.021514048626726307,0.021514048626726307,1.2181009390580322,0.19082940107824423,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.0014490258816,0.9999055555555549,,,,,
0.2,0.04713133080599623,0.04713133080599623,4.160393058685332,0.03298788801567878,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.001224557002903,0.9998999999999993,,,,,
0.21,0.04945110859099085,0.04945110859099085,4.17321396020842,0.04642512404639218,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.001340956192664,0.9998944444444438,,,,,
0.22,0.05368193600944619,0.05368193600944619,5.44419677133719,1.145343260628258,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.0014630351953,0.9998888888888882,,,,,
0.23,0.05619890520430593,0.05619890520430593,5.266507344011863,1.2096754992786227,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00159079429982,0.9998833333333326,,,,,
0.24,0.06042052194496579,0.06042052194496579,6.722077291923872,2.716146799629487,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.001724233795215,0.999877777777777,,,,,
0.25,0.038368960140042464,0.038368960140042464,4.391263716687822,2.741085305122488,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00151251590917,0.9998722222222214,,,,,
0.26,0.03989372389424339,0.03989372389424339,4.87399412575584,3.286143984237773,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.001628675589988,0.9998666666666658,,,,,
0.27,0.04168210052787076,0.04168210052787076,4.863624926851052,3.347016953479289,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00174939284071,0.9998611111111102,,,,,
0.28,0.03769206344178782,0.03769206344178782,2.709783447282424,1.1808585607383646,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.00187466795034,0.9998555555555546,,,,,
0.29,0.03915764795747368,0.03915764795747368,2.6620786640264704,1.1993563286188371,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.002004501207868,0.999849999999999,,,,,
0.3,0.04162594797245694,0.04162594797245694,3.0239534337719327,0.9964651181599455,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.001800490188163,0.9998444444444434,,,,,
