t,true_x,true_y,true_z,est_x,est_y,est_z,pos_err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_used,nis_skipped,usv1_enabled,usv2_enabled,usv3_enabled,usv4_enabled
0.01,199.97694396972656,-199.97694396972656,-4.976943492889404,199.97700332024098,-199.97700344576836,-4.977003386285782,0.00010318479558291685,1.0001000000190625,1.0001000000190625,1.0001000000190625,1.0646037435541843e-08,0.0004258944209076314,nan,nan,True,True,True,True
0.02,199.97509765625,-199.9752960205078,-4.975301265716553,199.97708171406686,-199.9771811582208,-4.952027539816435,0.023434089418863786,1.0004000001826252,1.0004000001826252,0.0008991910516330248,0.6024004006095552,0.7087794289878049,nan,nan,True,True,True,True
0.03,199.97317504882812,-199.97377014160156,-4.973775386810303,199.97708002341986,-199.97747582305075,-4.9523192517608665,0.022121180638126146,1.0009000006351882,1.0009000006351882,0.0009995107999378019,0.4606200072733313,0.7115055934420257,nan,nan,True,True,True,True
0.04,199.97117614746094,-199.9723663330078,-4.97236442565918,199.976999089548,-199.97788629391195,-4.973100679552552,0.008057213707481407,1.0016000015212516,1.0016000015212516,0.0005317765199244777,0.0010836301782925642,0.41859860886697553,nan,nan,True,True,True,True
0.05,199.96910095214844,-199.9710693359375,-4.971066951751709,199.9830630289602,-199.95485428375298,-4.964578190515783,0.022360043126550797,1.000136159857599,1.000136159857599,0.00047135043475060633,0.08978417314050186,3.5175839314658948,nan,nan,True,True,True,True
0.06,199.96694946289062,-199.96987915039062,-4.969882011413574,199.98407052948022,-199.95078125514416,-4.981779837764545,0.028273995046473394,1.0001960690185168,1.0001960690185168,0.0003207125249314022,0.4420445215183094,3.8358518667471206,nan,nan,True,True,True,True
0.07,199.9647216796875,-199.96881103515625,-4.968808650970459,199.9850010517638,-199.9468203871167,-4.9802120207335845,0.032013721666847565,1.000266870913067,1.000266870913067,0.0003466969814233004,0.3759680788282536,3.841474755578771,nan,nan,True,True,True,True
0.08,199.96241760253906,-199.9678497314453,-4.967845439910889,199.985855502937,-199.94297048971154,-4.963172724883561,0.034498494315515355,1.0003485656857503,1.0003485656857503,0.00026870186355409443,0.08242623857232925,3.603799317795207,nan,nan,True,True,True,True
0.09,199.9600372314453,-199.9669952392578,-4.966991424560547,199.98663464142422,-199.93923042366336,-4.960981792352154,0.038915586618474815,1.0004411534810664,1.0004411534810664,0.00030271740266169536,0.12078258779353056,3.6027065207315268,nan,nan,True,True,True,True
0.1,199.95758056640625,-199.96624755859375,-4.966244697570801,199.9672906911253,-199.9520486992122,-4.961528445817548,0.017836399872065492,1.0002799430390896,1.0002799430390896,0.0002198198410369,0.10148335879081173,1.220950788489687,nan,nan,True,True,True,True
0.11,199.95504760742188,-199.96560668945312,-4.96560525894165,199.96591654395695,-199.95016951097372,-4.9600319075895944,0.01968508333997817,1.0003387291688073,1.0003387291688073,0.00024222993303413308,0.12859086475261533,1.2239153661704643,nan,nan,True,True,True,True
0.12,199.9524383544922,-199.965087890625,-4.965071678161621,199.9644694690365,-199.9483966737055,-4.9680118791919305,0.020784350399529087,1.0004031143902965,1.0004031143902965,0.00020746689984599585,0.042091421196718895,1.1296218957983146,nan,nan,True,True,True,True
0.13,199.94976806640625,-199.96466064453125,-4.96464204788208,199.9629501865817,-199.9467290635143,-4.967247645861702,0.022407566376531088,1.0004730988480575,1.0004730988480575,0.000232756991578682,0.029663440432953776,1.1059658351798902,nan,nan,True,True,True,True
0.14,199.947021484375,-199.96432495117188,-4.964316368103027,199.96135936179238,-199.94516554613563,-4.97272862196453,0.025365794787647816,1.0005486826865908,1.0005486826865908,0.00020331264016074373,0.3486373480832787,1.4248951176876765,nan,nan,True,True,True,True
0.15,199.9442138671875,-199.964111328125,-4.96409273147583,199.90170541418664,-199.9242382003722,-4.974253200097427,0.05916138957063169,1.000423869832177,1.000423869832177,0.0002033478705987416,0.5110728171745544,7.878626533405598,nan,nan,True,True,True,True
0.16,199.9413299560547,-199.9639892578125,-4.96397066116333,199.89610697554588,-199.92158175010653,-4.966413033893684,0.06204417668473417,1.0004822670248124,1.0004822670248124,0.000180793006185342,0.03683621568457507,7.376216511757486,nan,nan,True,True,True,True
0.17,199.93836975097656,-199.96397399902344,-4.963948726654053,199.89043941291277,-199.9190262009379,-4.966250164192694,0.06574890473910101,1.00054443243672,1.00054443243672,0.00020170039831695133,0.030575085497416117,7.367568160503957,nan,nan,True,True,True,True
0.18,199.9353485107422,-199.96405029296875,-4.96402645111084,199.88470343765087,-199.91657063600388,-4.960741529069104,0.06949843139774191,1.0006103662124004,1.0006103662124004,0.00018025314004452552,0.06468051704678611,7.4026948587633,nan,nan,True,True,True,True
0.19,199.93226623535156,-199.9642333984375,-4.964201927185059,199.87889973155987,-199.91421403191652,-4.960476177473491,0.07323798171046692,1.0006800684963535,1.0006800684963535,0.00020157169349108254,0.07421116704535181,7.442541041784034,nan,nan,True,True,True,True
0.2,199.92910766601562,-199.96450805664062,-4.964474678039551,199.87089574275257,-199.90435552007094,-4.966624283833356,0.08373515671938969,1.0005678340570063,1.0005678340570063,0.00016562430288462397,0.03490229697905347,11.619760593682894,nan,nan,True,True,True,True
0.21,199.92588806152344,-199.96487426757812,-4.964843273162842,199.86485232634195,-199.90181347725857,-4.966848886525646,0.08778409155327022,1.0006260336518868,1.0006260336518868,0.00018336416277337354,0.029634343633599403,11.61545371175546,nan,nan,True,True,True,True
0.22,199.92259216308594,-199.96534729003906,-4.965307235717773,199.85874342347932,-199.899367072924,-4.960838880623971,0.09192397291864107,1.0006870731532063,1.0006870731532063,0.00016562046358189022,0.12897818932179875,11.717118555653425,nan,nan,True,True,True,True
0.23,199.91925048828125,-199.9658966064453,-4.965865612030029,199.85256964902837,-199.89701532670793,-4.9609352178227155,0.09599621767948882,1.0007509527054648,1.0007509527054648,0.00018322045245407794,0.14185914195807992,11.719864198950155,nan,nan,True,True,True,True
0.24,199.91583251953125,-199.966552734375,-4.966516971588135,199.84633166448737,-199.89475730357142,-4.960829676015236,0.10008645296460235,1.0008176724531628,1.0008176724531628,0.00016530434522311815,0.2056481845662306,11.775374256732047,nan,nan,True,True,True,True
0.25,199.912353515625,-199.96730041503906,-4.967260360717773,199.8685671317994,-199.88920435209616,-4.961267428326526,0.089733815779505,1.0007118135101392,1.0007118135101392,0.0001701416150091115,0.2191008057167143,10.75817998745331,nan,nan,True,True,True,True
0.26,199.9088134765625,-199.9681396484375,-4.968094825744629,199.86334518747245,-199.88699469730975,-4.961966345093405,0.09321709436254008,1.0007698933505491,1.0007698933505491,0.00015459730526529573,0.25158783708355625,10.785756484513923,nan,nan,True,True,True,True
0.27,199.90521240234375,-199.9690704345703,-4.969000339508057,199.85806127438678,-199.88487564526395,-4.9624395515118955,0.09672143171545841,1.0008302519759107,1.0008302519759107,0.00016941993433804899,0.2633708219118167,10.793576482046925,nan,nan,True,True,True,True
0.28,199.90155029296875,-199.9700927734375,-4.969931602478027,199.85271611239068,-199.8828463994858,-4.962772724718841,0.10023949566524346,1.000892889530724,1.000892889530724,0.00015375146915452432,0.3433148853062357,10.875750186825464,nan,nan,True,True,True,True
0.29,199.8978271484375,-199.97119140625,-4.970867156982422,199.84731029432092,-199.88090595618536,-4.963302751322434,0.10373348194387157,1.0009578061594893,1.0009578061594893,0.00016804784254403524,0.3511928315023308,10.809353020650011,nan,nan,True,True,True,True
0.3,199.89404296875,-199.97238159179688,-4.971795082092285,199.87656753221702,-199.91453576139924,-4.969215373422271,0.060482938695409307,1.0008558006496362,1.0008558006496362,0.00014536977428052428,0.04942750445856754,3.8589225974155745,nan,nan,True,True,True,True
0.31,199.89019775390625,-199.97366333007812,-4.972710132598877,199.8722006643088,-199.91395363069947,-4.969958955332563,0.06242365265041208,1.0009138000273874,1.0009138000273874,0.00015800380722330657,0.051789352085230916,3.875548115162077,nan,nan,True,True,True,True
0.32,199.8863067626953,-199.9750213623047,-4.973609447479248,199.86777525043263,-199.9134572403633,-4.9666658535916985,0.06466661853871138,1.0009737024100318,1.0009737024100318,0.0001440576086840928,0.3388115890794948,4.139691184639728,nan,nan,True,True,True,True
0.33,199.88233947753906,-199.97647094726562,-4.97449254989624,199.86329194083942,-199.91304562117747,-4.967217785787172,0.0666220897042053,1.0010355079420696,1.0010355079420696,0.00015615947696313384,0.343279418134455,4.144132958770431,nan,nan,True,True,True,True
0.34,199.87832641601562,-199.97801208496094,-4.975358486175537,199.8587515215595,-199.9127179453795,-4.967510601688609,0.06861552628645604,1.001099216768001,1.001099216768001,0.00014231320052167967,0.4374142600583482,4.276315643360912,nan,nan,True,True,True,True
0.35000000000000003,199.874267578125,-199.9796142578125,-4.976207733154297,199.86516273490633,-199.92168296808714,-4.969039395512685,0.05907890963638577,1.0009997922080285,1.0009997922080285,0.00014806836890546993,0.35047156574257177,3.3377182589069174,nan,nan,True,True,True,True
0.36,199.87013244628906,-199.9813232421875,-4.977039813995361,199.8608246347266,-199.9217840018749,-4.971751756187882,0.0604939670418397,1.0010577337130937,1.0010577337130937,0.00013555602334560014,0.20991553071130278,3.2781546420235044,nan,nan,True,True,True,True
0.37,199.86595153808594,-199.98309326171875,-4.977855682373047,199.85643130787219,-199.92196631522953,-4.97237109873341,0.06210651357240672,1.0011173090006462,1.0011173090006462,0.00014592245031665502,0.2099642636233985,3.2074353919131853,nan,nan,True,True,True,True
0.38,199.86172485351562,-199.98495483398438,-4.9786553382873535,199.85198336291845,-199.92222878009144,-4.967842484374211,0.06439233095470857,1.0011785182151862,1.0011785182151862,0.00013359509905498424,0.8791901220927418,3.92669138421716,nan,nan,True,True,True,True
0.39,199.85743713378906,-199.9868927001953,-4.979438781738281,199.8474813506391,-199.922570482176,-4.9682471175530205,0.0660433092469403,1.0012413615012141,1.0012413615012141,0.00014344814323119187,0.877392373525999,3.9109725618081823,nan,nan,True,True,True,True
0.4,199.85308837890625,-199.98890686035156,-4.980206489562988,199.86345111884853,-199.90894168995197,-4.973275695693507,0.0809311482669553,1.0011437865398718,1.0011437865398718,0.00012792940450190527,0.3819819756844832,5.565335546430899,nan,nan,True,True,True,True
0.41000000000000003,199.84869384765625,-199.99099731445312,-4.980958938598633,199.85935639351857,-199.90908834228912,-4.973813295528894,0.08290856300834822,1.0012016843516187,1.0012016843516187,0.00013689469498271757,0.37980357692822847,5.552409493412545,nan,nan,True,True,True,True
0.42,199.84425354003906,-199.9931640625,-4.981696605682373,199.85520945233824,-199.90931202571116,-4.974531283933751,0.08486776728361431,1.0012610136076117,1.0012610136076117,0.00012585916837681575,0.41507302558672077,5.583360029062046,nan,nan,True,True,True,True
0.43,199.83975219726562,-199.9954071044922,-4.982419490814209,199.85101109908513,-199.90961186599378,-4.975047268262436,0.08684431751434532,1.0013217744523508,1.0013217744523508,0.00013437434051055236,0.41194231290845446,5.592785113935841,nan,nan,True,True,True,True
0.44,199.83522033691406,-199.9977264404297,-4.983127593994141,199.84676196264485,-199.90998696819113,-4.977676107517215,0.08866308599421449,1.0013839670303364,1.0013839670303364,0.00012362220206642706,0.24822001364002375,5.425236376693954,nan,nan,True,True,True,True
0.45,199.8306121826172,-200.0001220703125,-4.983821868896484,199.85018854571024,-199.9174583581485,-4.9771297956845775,0.08521330380026242,1.0012877827263515,1.0012877827263515,0.0001288269387664247,0.35483518608133785,5.500873705015245,nan,nan,True,True,True,True
0.46,199.8259735107422,-200.00257873535156,-4.984501838684082,199.84601140398146,-199.91813773805438,-4.977623123478752,0.08705811801829202,1.0013456463278285,1.0013456463278285,0.00013700992625745632,0.352874194592088,5.407850438668912,nan,nan,True,True,True,True
