t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,score,f_obs,f_energy,f_mission,soc,phase,w_obs,w_energy,w_mission,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
0.01,0.00010326237304224206,0.00010326237304224206,0.0004265350624952677,1.066205148096382e-08,2,usv2|usv4,2.0,5.504717352083443,2.0,,xy:churn_force,xy,"['usv2', 'usv4']",2,churn_force,2,5.504717352083443,-1.3336941157960331,2,2,5.504717352083443,2,,0.5468451560659908,0.7528601795363324,0.3404255319148936,0.9608982064104523,1.0,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.02,0.01613634902475566,0.01613634902475566,0.38674660272546374,0.2808882273479743,2,usv2|usv4,2.0,5.504727067595214,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504727067595214,-1.333699877370745,2,2,5.504727067595214,2,,0.5468252835194508,0.7528625783822269,0.34041576044129235,0.9607610143219147,0.9999712962962963,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.03,0.01855133236477497,0.01855133236477497,0.3841912370650059,0.3141172032197456,2,usv2|usv4,2.0,5.504734020211269,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504734020211269,-1.3337049226784152,2,2,5.504734020211269,2,,0.5467946369878852,0.7528630906945075,0.3404059889676911,0.960532515968989,0.9999425925925927,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.04,0.012748387242866387,0.012748387242866387,0.2680912064382041,0.17842473694287464,2,usv2|usv4,2.0,5.5047402480139915,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.5047402480139915,-1.333710716025866,2,2,5.5047402480139915,2,,0.5467525531502957,0.7528597177344998,0.3403962174940899,0.9602127376787126,0.999913888888889,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.05,0.02468264983172958,0.02468264983172958,4.654011867106917,0.10679116607322756,2,usv2|usv4,2.0,5.503785987049883,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.503785987049883,-1.3333658804164152,2,2,5.503785987049883,2,,0.5468190586690426,0.7528510286187008,0.3403864460204886,0.9608862120628383,0.9998851851851853,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.06,0.030483358437556767,0.030483358437556767,4.8721352434218455,0.3446926603690577,2,usv2|usv4,2.0,5.503589560778377,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.503589560778377,-1.333296124264053,2,2,5.503589560778377,2,,0.5468099690204764,0.7528488408882004,0.34037667454688736,0.9608598257852496,0.9998564814814817,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.07,0.035216796212119116,0.035216796212119116,4.84795395201308,0.32640874664632824,2,usv2|usv4,2.0,5.503388233319431,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.503388233319431,-1.3332240412147691,2,2,5.503388233319431,2,,0.546800458412366,0.7528470308872655,0.3403669030732861,0.9608285176830675,0.999827777777778,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.08,0.04307643256325961,0.04307643256325961,5.9981970990101905,1.366516328447755,2,usv2|usv4,2.0,5.503183733698933,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.503183733698933,-1.3331508681967381,2,2,5.503183733698933,2,,0.5467900117413949,0.7528440659400227,0.34035713159968484,0.9607922498540615,0.9997990740740743,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.09,0.04783524281090037,0.04783524281090037,5.981941380767589,1.2868450976116206,2,usv2|usv4,2.0,5.502973811133879,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.502973811133879,-1.333074959950395,2,2,5.502973811133879,2,,0.5467793501910394,0.7528420921390746,0.34034736012608363,0.9607510746717127,0.9997703703703706,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.1,0.014470718469537616,0.014470718469537616,1.0681782191821891,0.47716538564281974,2,usv2|usv4,2.0,5.504230353475885,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504230353475885,-1.3335310546671542,2,2,5.504230353475885,2,,0.5467874527562384,0.7528603885764653,0.34033758865248237,0.9608179658143372,0.999741666666667,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.11,0.015545205983100361,0.015545205983100361,1.1062303531637065,0.44841901688298796,2,usv2|usv4,2.0,5.504159109059261,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504159109059261,-1.3335048471930657,2,2,5.504159109059261,2,,0.5467790456838741,0.7528602705575081,0.3403278171788811,0.960791513587937,0.9997129629629633,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.12,0.015858699804613262,0.015858699804613262,1.0781436789778416,0.4225489611712515,2,usv2|usv4,2.0,5.504083567536956,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504083567536956,-1.3334766910261944,2,2,5.504083567536956,2,,0.5467703981235665,0.7528602693167383,0.34031804570527985,0.9607625466354845,0.9996842592592596,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.13,0.016978574223768084,0.016978574223768084,1.1080946725814642,0.385475385167793,2,usv2|usv4,2.0,5.504004128064739,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504004128064739,-1.333446863976484,2,2,5.504004128064739,2,,0.546761404668821,0.7528600714002958,0.34030827423167864,0.9607310566601073,0.999655555555556,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.14,0.015837854359444365,0.015837854359444365,0.8343984974234211,0.07037193427571077,2,usv2|usv4,2.0,5.503919862745991,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.503919862745991,-1.3334146818806836,2,2,5.503919862745991,2,,0.5467523722808612,0.75286059041028,0.3402985027580774,0.9606970655065232,0.9996268518518523,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.15,0.02856969819521075,0.02856969819521075,2.608060887636351,0.00086694533563661,2,usv2|usv4,2.0,5.501912176960738,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.501912176960738,-1.3326841383228931,2,2,5.501912176960738,2,,0.5467503961246674,0.7528483277691431,0.3402887312844761,0.9607649253921959,0.9995981481481486,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.16,0.030474973488597488,0.030474973488597488,2.6034610032159375,0.005644830595403377,2,usv2|usv4,2.0,5.50169302234741,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.50169302234741,-1.332602730583461,2,2,5.50169302234741,2,,0.5467417209319778,0.7528470564924773,0.34027895981087486,0.9607395198559943,0.999569444444445,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.17,0.032353688930222536,0.032353688930222536,2.6087103659131174,0.001352021716457543,2,usv2|usv4,2.0,5.501469810380327,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.501469810380327,-1.3325194819747324,2,2,5.501469810380327,2,,0.546732923145411,0.7528459775874083,0.3402691883372736,0.9607124338601061,0.9995407407407413,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.18,0.03521550517094157,0.03521550517094157,3.0441370261651763,0.3633563973379894,2,usv2|usv4,2.0,5.501241811296446,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.501241811296446,-1.3324338515704235,2,2,5.501241811296446,2,,0.5467242637860923,0.7528458683635626,0.3402594168636724,0.9606836846657816,0.9995120370370376,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.19,0.037305305270793815,0.037305305270793815,2.9567502819915705,0.4197441269840017,2,usv2|usv4,2.0,5.501011231682814,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.501011231682814,-1.3323474320822835,2,2,5.501011231682814,2,,0.5467150910574334,0.752844789969078,0.34024964539007113,0.9606532226593112,0.999483333333334,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.2,0.037014407223150456,0.037014407223150456,3.4850450039763086,0.6766994218391507,2,usv2|usv4,2.0,5.500794710763047,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.500794710763047,-1.3322660035589213,2,2,5.500794710763047,2,,0.5467155940252099,0.7528450680000741,0.34023987391646987,0.9607057726443171,0.9994546296296303,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.21,0.03900638712595888,0.03900638712595888,3.472236248465131,0.7359792929542707,2,usv2|usv4,2.0,5.500558214094374,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.500558214094374,-1.332177105655465,2,2,5.500558214094374,2,,0.5467070176297167,0.7528440120323275,0.3402301024428686,0.9606806103561252,0.9994259259259266,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.22,0.04088457676368876,0.04088457676368876,3.5088169523544286,0.9244055419554863,2,usv2|usv4,2.0,5.5003185565984465,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.5003185565984465,-1.332086956996954,2,2,5.5003185565984465,2,,0.5466982863200871,0.7528429159455542,0.34022033096926735,0.9606541741977843,0.9993972222222229,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.23,0.04288146469569709,0.04288146469569709,3.60806395530585,0.9788995085240509,2,usv2|usv4,2.0,5.500075784390643,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.500075784390643,-1.3319955841518938,2,2,5.500075784390643,2,,0.54668942668886,0.752841859730332,0.34021055949566614,0.9606264635304134,0.9993685185185193,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.24,0.0450260174406517,0.0450260174406517,3.91518172595842,1.3338817564602967,2,usv2|usv4,2.0,5.499830010009687,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.499830010009687,-1.3319030583487401,2,2,5.499830010009687,2,,0.546680448382657,0.7528408729842417,0.3402007880220649,0.9605974763808629,0.9993398148148156,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.25,0.035008295249657796,0.035008295249657796,2.998605885265909,1.2900065465596302,2,usv2|usv4,2.0,5.500052433435081,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.500052433435081,-1.331980869177491,2,2,5.500052433435081,2,,0.5466819705148066,0.7528459641570826,0.3401910165484636,0.9606447594196934,0.9993111111111119,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.26,0.03938258053517676,0.03938258053517676,4.6700090871124385,3.0055914218823183,2,usv2|usv4,2.0,5.499819287991664,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.499819287991664,-1.3318927044053124,2,2,5.499819287991664,2,,0.5466737494820575,0.7528459534718918,0.34018124507486236,0.9606196595485299,0.9992824074074083,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.27,0.04110235208113089,0.04110235208113089,4.680336199988471,3.0652857456451086,2,usv2|usv4,2.0,5.499584398799557,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.499584398799557,-1.3318042636137546,2,2,5.499584398799557,2,,0.5466651836134534,0.7528452573466685,0.34017147360126115,0.9605935124747693,0.9992537037037046,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.28,0.03825617688738673,0.03825617688738673,2.8409518111397856,1.3597440404285708,2,usv2|usv4,2.0,5.4993485524868735,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.4993485524868735,-1.3317161084159572,2,2,5.4993485524868735,2,,0.5466560953199575,0.7528433488116696,0.3401617021276599,0.960566300806309,0.9992250000000009,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.29,0.03972849963381619,0.03972849963381619,2.920915339680585,1.3926688663077755,2,usv2|usv4,2.0,5.499109053118155,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.499109053118155,-1.3316262706030522,2,2,5.499109053118155,2,,0.5466473013859466,0.7528426575842138,0.34015193065405863,0.9605380864505859,0.9991962962962972,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.3,0.04143404287090785,0.04143404287090785,3.6990893323907565,1.8455240891882252,2,usv2|usv4,2.0,5.4990366146542495,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.4990366146542495,-1.3315971601137082,2,2,5.4990366146542495,2,,0.5466465832287735,0.7528410900400546,0.34014215918045737,0.9605851830365111,0.9991675925925936,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.31,0.04293996261588901,0.04293996261588901,3.7002210568534446,1.8804489320983244,2,usv2|usv4,2.0,5.4987985863186655,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.4987985863186655,-1.331508248294777,2,2,5.4987985863186655,2,,0.5466381484407128,0.7528404325779473,0.3401323877068561,0.9605600996982928,0.9991388888888899,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.32,0.04088469280605408,0.04088469280605408,1.967241778665716,0.15892656511491568,2,usv2|usv4,2.0,5.498560684523923,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.498560684523923,-1.3314203632368695,2,2,5.498560684523923,2,,0.5466290500485479,0.7528380894529992,0.3401226162332549,0.9605341009116588,0.9991101851851862,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.33,0.04215501056249531,0.04215501056249531,1.8763870839388612,0.16697654973278253,2,usv2|usv4,2.0,5.498318895773971,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.498318895773971,-1.3313305850558306,2,2,5.498318895773971,2,,0.5466204261267833,0.752837444347314,0.34011284475965364,0.9605072783008395,0.9990814814814826,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
0.34,0.043136883940703856,0.043136883940703856,1.8171258652600102,0.007053289357445493,2,usv2|usv4,2.0,5.498076026195968,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.498076026195968,-1.3312409406275905,2,2,5.498076026195968,2,,0.5466115244912679,0.7528362618108155,0.3401030732860524,0.9604795685587029,0.9990527777777789,survey,0.3333333333333333,0.5555555555555556,0.11111111111111112,"usv2,usv4",,,,
