algorithm,n_runs,pos_rmse_mean,pos_rmse_std,pos_rmse_mae,pos_rmse_max,final_error_mean,final_error_std,final_error_mae,final_error_max,energy_mean,energy_std,energy_mae,energy_max,switch_count_mean,switch_count_std,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
imu_dvl_depth,5,1.0449863773311947,0.3702862605717111,1.0449863773311947,1.3966683649509821,1.0645187848505742,0.5312212922171706,1.0645187848505742,1.9185415782258408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
imu_dvl_depth_all4,5,0.9784391921062652,0.5282843241006431,0.9784391921062652,1.8570885582014969,0.8384434813749564,0.4300007979016684,0.8384434813749564,1.4840983254605455,0.6666666666666525,0.0,0.6666666666666525,0.6666666666666525,0.0,0.0,0.0,0.0,0.0,0.0,1.0
adaptive,5,0.8383544989170171,0.2690952494732852,0.8383544989170171,1.146845942105687,0.86677628601317,0.4106111767464018,0.86677628601317,1.4710780572934639,0.3888888888888806,0.0,0.3888888888888806,0.3888888888888806,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
