seed,algorithm,pos_rmse,final_error,energy_Wh,switch_count,avg_beacons,nees_pct,nis_acoustic_pct,crlb_eff,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
0,imu_dvl_depth,1.3966683649509821,1.3240348837387774,0.0,0.0,4.0,99.7,nan,0.9096589076816751,0.0,0.0,0.0,0.0,1.0
0,imu_dvl_depth_all4,1.8570885582014969,1.4840983254605455,0.6666666666666525,0.0,4.0,95.76666666666667,93.93939393939394,1.7094256167705624,0.0,0.0,0.0,0.0,1.0
0,adaptive,1.146845942105687,0.7399976443783978,0.3888888888888806,1.0,2.3333333333333335,99.9,63.1578947368421,0.9968927215797473,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
1,imu_dvl_depth,0.7290353063039862,0.5555502084689269,0.0,0.0,4.0,67.43333333333334,nan,0.4719538778570648,0.0,0.0,0.0,0.0,1.0
1,imu_dvl_depth_all4,1.2418733722633917,1.0681598712337521,0.6666666666666525,0.0,4.0,99.96666666666667,93.93939393939394,1.1375858867812076,0.0,0.0,0.0,0.0,1.0
1,adaptive,0.8027208515300621,1.4710780572934639,0.3888888888888806,1.0,2.3333333333333335,99.26666666666667,94.73684210526315,0.7016489322056124,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
2,imu_dvl_depth,1.2271221010676547,1.0558959535461192,0.0,0.0,4.0,99.6,nan,0.805417878103546,0.0,0.0,0.0,0.0,1.0
2,imu_dvl_depth_all4,0.8781285566344722,0.9088421579193136,0.6666666666666525,0.0,4.0,99.9,90.9090909090909,0.800158919109596,0.0,0.0,0.0,0.0,1.0
2,adaptive,1.0654493847898872,1.2135670166384724,0.3888888888888806,1.0,2.3333333333333335,99.8,94.73684210526315,0.974828430854899,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
3,imu_dvl_depth,0.4859708892260171,0.4685713002732064,0.0,0.0,4.0,73.76666666666667,nan,0.29973382572881885,0.0,0.0,0.0,0.0,1.0
3,imu_dvl_depth_all4,0.43213879142116607,0.40207768594618376,0.6666666666666525,0.0,4.0,97.86666666666667,84.84848484848484,0.3935640411976343,0.0,0.0,0.0,0.0,1.0
3,adaptive,0.3773377473140307,0.42509177018962024,0.3888888888888806,1.0,2.3333333333333335,98.6,100.0,0.3289863028036162,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
4,imu_dvl_depth,1.3861352251073336,1.9185415782258408,0.0,0.0,4.0,100.0,nan,0.9010537841621198,0.0,0.0,0.0,0.0,1.0
4,imu_dvl_depth_all4,0.482966682010799,0.3290393663149874,0.6666666666666525,0.0,4.0,99.1,93.93939393939394,0.3881229685936638,0.0,0.0,0.0,0.0,1.0
4,adaptive,0.7994185688454183,0.4841469415658959,0.3888888888888806,1.0,2.3333333333333335,99.33333333333333,100.0,0.7278625971739507,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
