t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,rank_xy,rank_3d,n_active,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
33.84,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785690550462448,9.412626059432997,2.0,3.0,3.0,0.1305467185490907,0.7895022222223398,cruise,0.2068254976133383,0.4564091151634361,0.1393239215686482,0.19038063814030448
33.85,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786394260480999,9.41125918179821,2.0,3.0,3.0,0.11271496333161808,0.7894400000001176,cruise,0.20671639133401742,0.45591724108211845,0.13931294117649135,0.19034531838149982
33.86,3.0,usv2|usv3|usv4,xy:dwell_hold,4.78622535938704,9.41022500262336,2.0,3.0,3.0,0.11289884460282563,0.7893777777778954,cruise,0.2066856532219592,0.45578652084164034,0.1393019607843345,0.1903867161113787
33.87,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786055203364585,9.409167167202183,2.0,3.0,3.0,0.11306024123449729,0.7893155555556732,cruise,0.20665482637289828,0.4556553238752647,0.13929098039217763,0.19042819644346798
33.88,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785883089227939,9.408053277932742,2.0,3.0,3.0,0.1131650752127642,0.7892533333334509,cruise,0.20662376961350984,0.4555229444571321,0.13928000000002078,0.19046975902585572
33.89,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785711374281029,9.406996421688865,2.0,3.0,3.0,0.1133312676991822,0.7891911111112287,cruise,0.20659295171225342,0.4553917258390342,0.13926901960786392,0.19051140533480715
33.9,3.0,usv2|usv3|usv4,xy:dwell_hold,4.787672073267803,9.405989044839203,2.0,3.0,3.0,0.07524118232521766,0.7891288888890066,cruise,0.20641040280905842,0.4545334707079761,0.13925803921570706,0.19047400540192627
33.910000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.787504082387021,9.404939553370188,2.0,3.0,3.0,0.0753563188336421,0.7890666666667843,cruise,0.20637921736458437,0.45440047025965263,0.13924705882355018,0.19051551199622108
33.92,3.0,usv2|usv3|usv4,xy:dwell_hold,4.787337562958616,9.403993860737343,2.0,3.0,3.0,0.07561542338886741,0.7890044444445621,cruise,0.2063484763261332,0.45426965821988013,0.13923607843139332,0.19055710264442483
33.93,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7871681338930285,9.40294891981309,2.0,3.0,3.0,0.07573999083374884,0.7889422222223399,cruise,0.2063173047602088,0.45413666093091076,0.13922509803923647,0.19059877482220489
33.94,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786999081760989,9.401950344657292,2.0,3.0,3.0,0.07591386894228126,0.7888800000001177,cruise,0.2062863602835361,0.4540047656655295,0.1392141176470796,0.19064053055666108
33.95,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786692680873115,9.400274141045726,2.0,3.0,3.0,0.07665938237374016,0.7888177777778954,cruise,0.2062359511797644,0.4538059802537016,0.13920313725492273,0.19060620381849624
33.96,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7865202029176315,9.399213284771372,2.0,3.0,3.0,0.0768071225387626,0.7887555555556732,cruise,0.2062047350736113,0.453672778039947,0.13919215686276587,0.1906478315553808
33.97,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786347111272396,9.3981536602037,2.0,3.0,3.0,0.07696748492766714,0.788693333333451,cruise,0.2061735388130732,0.45353964197987706,0.139181176470609,0.19068954197824162
33.980000000000004,3.0,usv2|usv3|usv4,xy:dwell_hold,4.78617098413118,9.396984968151575,2.0,3.0,3.0,0.07693219850753436,0.7886311111112287,cruise,0.20614187624381117,0.45340414184969485,0.13917019607845213,0.19073133371733353
33.99,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785996499275622,9.395920744700048,2.0,3.0,3.0,0.07704942835812978,0.7885688888890066,cruise,0.20611068421200535,0.4532709607426179,0.13915921568629527,0.19077320961686461
34.0,3.0,usv2|usv3|usv4,xy:dwell_hold,4.786093467354167,9.39632246180982,2.0,3.0,3.0,0.07728434790139518,0.7885066666667844,cruise,0.2061085122743323,0.4533128640094484,0.13914823529413842,0.1907401257582867
34.01,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785919446596615,9.395259187112005,2.0,3.0,3.0,0.07738189529691283,0.7884444444445622,cruise,0.20607736898249715,0.45317997596534676,0.13913725490198156,0.19078187825001336
34.02,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785744270417693,9.39417417202581,2.0,3.0,3.0,0.07740477647393641,0.7883822222223399,cruise,0.20604612902577968,0.45304657171029866,0.1391262745098247,0.19082371295807687
34.03,3.0,usv2|usv3|usv4,xy:dwell_hold,4.785568933144708,9.39311186506777,2.0,3.0,3.0,0.07750518440987647,0.7883200000001177,cruise,0.20601499199732654,0.45291364893713715,0.13911529411766785,0.19086563056472805
34.04,3.0,usv2|usv3|usv4,xy:dwell_hold,4.7853946031628825,9.392128145143129,2.0,3.0,3.0,0.07773346013224007,0.7882577777778955,cruise,0.20598419176488644,0.4527823766832695,0.139104313725511,0.19090763182330783
34.05,3.0,usv2|usv3|usv4,xy:dwell_hold,4.78356022957246,9.39102446510113,2.0,3.0,3.0,0.10800215956289036,0.7881955555556733,cruise,0.20606216925085696,0.4532243323058792,0.13909333333335414,0.1908762848708263
