t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,score,soc,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
0.01,0.00010326476237025297,0.00010326476237025297,0.0004265548011823928,1.066254489269229e-08,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.068693150723057,1.0,,,,,
0.02,0.04628684368093599,0.04628684368093599,2.479831827891952,2.3739795292406107,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069293151050182,1.0,,,,,
0.03,0.04472831176088312,0.04472831176088312,2.4853848679602133,1.9713946388689165,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.07029315195531,0.9999305555555555,,,,,
0.04,0.014765559097942074,0.014765559097942074,1.381134263088165,0.28278418477859546,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.071693153727438,0.9998611111111111,,,,,
0.05,0.022480895966142632,0.022480895966142632,4.300555600696585,0.3565242861384122,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.06876547040013,0.9997916666666666,,,,,
0.06,0.02180403206128609,0.02180403206128609,4.15704469929733,0.03625225282873235,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.068885288721965,0.9997222222222222,,,,,
0.07,0.0256143274357046,0.0256143274357046,4.169299978502512,0.1309593345244174,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.06902689251107,0.9996527777777777,,,,,
0.08,0.030112968611582126,0.030112968611582126,4.361597053878086,0.48528476710132284,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069190282056432,0.9995833333333333,,,,,
0.09,0.0323712268649919,0.0323712268649919,4.379036094383494,0.28278723917326115,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069375457647066,0.9995138888888888,,,,,
0.1,0.07110487768058732,0.07110487768058732,18.410395671902947,0.6308547160246132,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069053036763112,0.9994444444444444,,,,,
0.11,0.07764161893429233,0.07764161893429233,18.320113359195204,0.4866300399782435,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069170609022546,0.9993749999999999,,,,,
0.12,0.08369776078812881,0.08369776078812881,18.100834044660868,0.030310751256083027,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069299379465527,0.9993055555555554,,,,,
0.13,0.09044473670188939,0.09044473670188939,18.06409093913275,0.011161373192419197,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.06943934838105,0.999236111111111,,,,,
0.14,0.09764854622114795,0.09764854622114795,18.48096412691096,0.42840837119866315,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069590516058113,0.9991666666666665,,,,,
0.15,0.05958184829289318,0.05958184829289318,9.203876934249712,0.28771078761684465,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069340890349288,0.9990972222222221,,,,,
0.16,0.06296055084941249,0.06296055084941249,8.91730036453085,0.059351851521266645,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.06945768473456,0.9990277777777776,,,,,
0.17,0.06681212475891751,0.06681212475891751,8.960564527720015,0.09402383052843781,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069582015558375,0.9989583333333332,,,,,
0.18,0.07051096304417066,0.07051096304417066,8.77971821008291,0.05642703573670687,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069713883109735,0.9988888888888887,,,,,
0.19,0.07428261544647649,0.07428261544647649,8.906849237367556,0.034644607050418344,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069853287677642,0.9988194444444443,,,,,
0.2,0.051288222867363925,0.051288222867363925,5.14685489964505,0.5427506115097289,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069628818798947,0.9987499999999998,,,,,
0.21,0.0536350196474853,0.0536350196474853,5.167347618410401,0.494444352940534,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069745217988707,0.9986805555555553,,,,,
0.22,0.05610995498293624,0.05610995498293624,5.526251530428579,0.59746925091245,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069867296991344,0.9986111111111109,,,,,
0.23,0.05847186533972913,0.05847186533972913,5.369121524683722,0.5463607820116231,0,,0.0,inf,0.0,inf,xy:dwell_hold,xy,[],0,dwell_hold,0,inf,0,inf,22.069995056095863,0.9985416666666664,,,,,
