t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
0.39,0.017924986663439158,2.002626171145659,2.0,usv2|usv4,2.0,3.946675958314399,2.0,3.428610131680277,xy
0.4,0.053908838731285255,2.0024155024842454,2.0,usv2|usv4,2.0,3.9466981967954062,2.0,3.428684244359821,xy
0.41000000000000003,0.05519255516282044,2.0025402633982203,2.0,usv2|usv4,2.0,3.9467010956338355,2.0,3.4286953664246926,xy
0.42,0.05696765304219195,2.0026478863836,2.0,usv2|usv4,2.0,3.9467042338774108,2.0,3.4286486490312496,xy
0.43,0.058286658690595995,2.0027779232452123,2.0,usv2|usv4,2.0,3.946707607900132,2.0,3.428540664507073,xy
0.44,0.05890712916598161,2.0028915562627394,2.0,usv2|usv4,2.0,3.9467112123209005,2.0,3.428373347783511,xy
0.45,0.039143362629093015,2.0027043923914696,2.0,usv2|usv4,2.0,3.946868199221837,2.0,3.4283107865658677,xy
0.46,0.04081734542246974,2.0028102008073625,2.0,usv2|usv4,2.0,3.946875665750325,2.0,3.4280569469741753,xy
0.47000000000000003,0.04170899579256581,2.0029359019399036,2.0,usv2|usv4,2.0,3.946883349422639,2.0,3.4277561541908605,xy
0.48,0.04167551915247421,2.003047094858129,2.0,usv2|usv4,2.0,3.946891243677614,2.0,3.4274164625666743,xy
0.49,0.04251453928144809,2.0031775132786427,2.0,usv2|usv4,2.0,3.946899345482809,2.0,3.427048522379615,xy
0.5,0.04883215403603545,2.0029761755574618,2.0,usv2|usv4,2.0,3.946937975076207,2.0,3.426681230413211,xy
0.51,0.049787847194161496,2.0030983757562653,2.0,usv2|usv4,2.0,3.9469470834114277,2.0,3.426263854144166,xy
0.52,0.05172259646104849,2.0032076797678675,2.0,usv2|usv4,2.0,3.946956387359253,2.0,3.4258312044565105,xy
0.53,0.052737015115113764,2.0033341451135844,2.0,usv2|usv4,2.0,3.946965874267841,2.0,3.425382751009092,xy
0.54,0.053208146820597726,2.0034483332338406,2.0,usv2|usv4,2.0,3.9469755407175535,2.0,3.424925972954097,xy
0.55,0.06078956403118805,2.003264226294517,2.0,usv2|usv4,2.0,3.9468251311740965,2.0,3.4243425811988897,xy
0.56,0.06166685066707694,2.00337202825594,2.0,usv2|usv4,2.0,3.946832230445818,2.0,3.4238847821097007,xy
0.5700000000000001,0.06281792439241327,2.0034952422847736,2.0,usv2|usv4,2.0,3.94683950029048,2.0,3.423433984466061,xy
0.58,0.06349925043231153,2.003607493691808,2.0,usv2|usv4,2.0,3.9468469308109917,2.0,3.422985701994207,xy
0.59,0.06463036441999087,2.003734619107846,2.0,usv2|usv4,2.0,3.946854524770856,2.0,3.4225563390935103,xy
0.6,0.0323363224243862,2.00353927378649,2.0,usv2|usv4,2.0,3.9464952045458905,2.0,3.421821094324702,xy
0.61,0.032933548163297306,2.0036597691733276,2.0,usv2|usv4,2.0,3.94649696660558,2.0,3.4214289390498185,xy
0.62,0.033538315801136705,2.0037704308335957,2.0,usv2|usv4,2.0,3.946498873794822,2.0,3.4210646325288945,xy
0.63,0.03413901508628737,2.0038945291772543,2.0,usv2|usv4,2.0,3.9465009229681964,2.0,3.4207308206719858,xy
0.64,0.03526249585953987,2.0040092718639073,2.0,usv2|usv4,2.0,3.946503107299409,2.0,3.420426462925255,xy
0.65,0.047022648555829466,2.0038269979232366,2.0,usv2|usv4,2.0,3.9465371008411827,2.0,3.420190419867746,xy
0.66,0.048088529207916834,2.003936329904537,2.0,usv2|usv4,2.0,3.946540044086903,2.0,3.4199615867648765,xy
0.67,0.048874437722326844,2.004057861943578,2.0,usv2|usv4,2.0,3.9465431192014253,2.0,3.419772868822204,xy
0.68,0.049253037881689096,2.0041709592680506,2.0,usv2|usv4,2.0,3.9465463237294633,2.0,3.4196254045125563,xy
0.6900000000000001,0.05002902042042534,2.0042958447668044,2.0,usv2|usv4,2.0,3.9465496510426914,2.0,3.4195167735980267,xy
0.7000000000000001,0.025253022738906113,2.0041046018358717,2.0,usv2|usv4,2.0,3.9465357235185197,2.0,3.419420876287144,xy
0.71,0.025653132218252626,2.004223931993378,2.0,usv2|usv4,2.0,3.946539040284884,2.0,3.419391405709423,xy
0.72,0.027392367758766547,2.0043356267166152,2.0,usv2|usv4,2.0,3.9465424731731593,2.0,3.4193997431208287,xy
0.73,0.027820644408208986,2.0044580842450794,2.0,usv2|usv4,2.0,3.9465460259990253,2.0,3.419447885879508,xy
0.74,0.02779483495404494,2.004573267483875,2.0,usv2|usv4,2.0,3.9465496955049506,2.0,3.4195326724140345,xy
0.75,0.06163181642052562,2.004392230478091,2.0,usv2|usv4,2.0,3.9468542312337944,2.0,3.419919397309066,xy
0.76,0.061537923204760744,2.004502713615702,2.0,usv2|usv4,2.0,3.9468621663977923,2.0,3.4200753426725674,xy
0.77,0.062371856309540535,2.0046230657255704,2.0,usv2|usv4,2.0,3.946870211449681,2.0,3.420258366621053,xy
0.78,0.0627398636093565,2.004736800371137,2.0,usv2|usv4,2.0,3.946878373936734,2.0,3.4204705182793713,xy
0.79,0.06356090770783697,2.0048600922061652,2.0,usv2|usv4,2.0,3.946886647380912,2.0,3.4207048329773135,xy
0.8,0.06219003111120597,2.004671795417962,2.0,usv2|usv4,2.0,3.9469061897546927,2.0,3.4209681612307685,xy
0.81,0.06299173128988189,2.0047903051245615,2.0,usv2|usv4,2.0,3.946914832505288,2.0,3.4212399762128176,xy
0.8200000000000001,0.0639657317658534,2.004902773265629,2.0,usv2|usv4,2.0,3.946923589434742,2.0,3.4215234869682933,xy
0.8300000000000001,0.06476056465429796,2.0050240490321176,2.0,usv2|usv4,2.0,3.9469324611292707,2.0,3.421817921328153,xy
0.84,0.0652086137131682,2.005139556289386,2.0,usv2|usv4,2.0,3.9469414485562497,2.0,3.42212146743768,xy
0.85,0.03474054187677923,2.004959428794912,2.0,usv2|usv4,2.0,3.9467156393881644,2.0,3.422216811697797,xy
0.86,0.03630497261546018,2.005070778855678,2.0,usv2|usv4,2.0,3.946722065722769,2.0,3.4225172041273075,xy
0.87,0.036755323061273784,2.005190275645204,2.0,usv2|usv4,2.0,3.9467286088461755,2.0,3.4228174041355963,xy
0.88,0.036320772003907764,2.00530448170529,2.0,usv2|usv4,2.0,3.9467352681336587,2.0,3.4231139911528765,xy
0.89,0.03676420496372423,2.005426597501652,2.0,usv2|usv4,2.0,3.9467420401583926,2.0,3.4233990447969713,xy
0.9,0.04241061461791747,2.005240497997896,2.0,usv2|usv4,2.0,3.9468594384294997,2.0,3.4237644099946016,xy
0.91,0.042886711909652625,2.0053584137623757,2.0,usv2|usv4,2.0,3.946867676302075,2.0,3.4240190530764885,xy
0.92,0.04388085355333841,2.005471461563248,2.0,usv2|usv4,2.0,3.9468760265122858,2.0,3.4242554416422237,xy
0.93,0.04437440204293755,2.005591858473591,2.0,usv2|usv4,2.0,3.946884490136526,2.0,3.4244757897632745,xy
0.9400000000000001,0.04536829093992192,2.005707595791614,2.0,usv2|usv4,2.0,3.9468930626551737,2.0,3.424677253330471,xy
0.9500000000000001,0.09260343610428183,2.0055281785768115,2.0,usv2|usv4,2.0,3.9469127991880253,2.0,3.4248856592300445,xy
0.96,0.09359817116620145,2.0056401877131136,2.0,usv2|usv4,2.0,3.946921719360865,2.0,3.425048439882746,xy
0.97,0.0946072577029516,2.00575904678624,2.0,usv2|usv4,2.0,3.9469307494242356,2.0,3.4251904481971454,xy
0.98,0.09525434089288752,2.0058736003800712,2.0,usv2|usv4,2.0,3.9469398900565573,2.0,3.425312197333277,xy
0.99,0.09624970415518577,2.0059948220136175,2.0,usv2|usv4,2.0,3.946949136583685,2.0,3.4254094185459674,xy
1.0,0.11197669651468713,2.005815775280218,2.0,usv2|usv4,2.0,3.9466464597603133,2.0,3.4252194349069383,xy
1.01,0.11313135968696351,2.005933415265479,2.0,usv2|usv4,2.0,3.9466527736365795,2.0,3.4252685926930417,xy
1.02,0.11420489803007326,2.0060462370714176,2.0,usv2|usv4,2.0,3.9466591907622313,2.0,3.4252962313608752,xy
1.03,0.11536434031556433,2.0061661075076223,2.0,usv2|usv4,2.0,3.9466657091932293,2.0,3.4253017649717585,xy
1.04,0.11655328372130169,2.0062814119464085,2.0,usv2|usv4,2.0,3.9466723291054233,2.0,3.42528629876917,xy
1.05,0.11861051519169802,2.006102678396477,2.0,usv2|usv4,2.0,3.9467993751079664,2.0,3.4253552023361626,xy
1.06,0.1198940367827579,2.0062146691354323,2.0,usv2|usv4,2.0,3.9468073464423012,2.0,3.4253008367128763,xy
1.07,0.12106085309365561,2.006333152843725,2.0,usv2|usv4,2.0,3.946815412963831,2.0,3.425228624959749,xy
1.08,0.12206067276401004,2.006447492202477,2.0,usv2|usv4,2.0,3.9468235738065207,2.0,3.4251410062728564,xy
1.09,0.12323625154274538,2.0065681153819375,2.0,usv2|usv4,2.0,3.946831824535071,2.0,3.425037099063189,xy
1.1,0.09847292029782907,2.006384602621682,2.0,usv2|usv4,2.0,3.946930014896412,2.0,3.4249911948316454,xy
1.11,0.09940250321618453,2.0065018307038702,2.0,usv2|usv4,2.0,3.946939263339276,2.0,3.424863223179119,xy
1.12,0.10027847404797298,2.006615273043737,2.0,usv2|usv4,2.0,3.946948599107066,2.0,3.4247260067836693,xy
1.1300000000000001,0.10121888937104472,2.006734550618828,2.0,usv2|usv4,2.0,3.9469580185881017,2.0,3.424579925876335,xy
1.1400000000000001,0.10213749915872955,2.0068502160710455,2.0,usv2|usv4,2.0,3.946967520114816,2.0,3.424427196471238,xy
1.1500000000000001,0.11241372163187201,2.006671920591559,2.0,usv2|usv4,2.0,3.946938739712441,2.0,3.42423805641103,xy
1.16,0.11339324119012384,2.0067845283533274,2.0,usv2|usv4,2.0,3.9469480647291744,2.0,3.4240742520630594,xy
1.17,0.11441268598703194,2.006902580428351,2.0,usv2|usv4,2.0,3.946957466190585,2.0,3.4239071904301146,xy
1.18,0.11535311850807126,2.0070173064410053,2.0,usv2|usv4,2.0,3.9469669469763957,2.0,3.4237385684697634,xy
1.19,0.11637634508299592,2.007137329389815,2.0,usv2|usv4,2.0,3.9469765022811694,2.0,3.4235664348399877,xy
1.2,0.1046531169562396,2.006955072038018,2.0,usv2|usv4,2.0,3.9469899809580262,2.0,3.423395943538228,xy
1.21,0.10556118097396228,2.0070720030634344,2.0,usv2|usv4,2.0,3.946999710216227,2.0,3.4232293425746345,xy
1.22,0.10646951446594127,2.0071858567176806,2.0,usv2|usv4,2.0,3.9470095078055376,2.0,3.423069363344674,xy
1.23,0.10737797997781477,2.0073046816997473,2.0,usv2|usv4,2.0,3.947019369552878,2.0,3.422919167550766,xy
1.24,0.10830646605643292,2.0074205551460538,2.0,usv2|usv4,2.0,3.947029293678761,2.0,3.422777948235527,xy
1.25,0.1036089617252955,2.007242650828861,2.0,usv2|usv4,2.0,3.9470613433210975,2.0,3.4226660360159284,xy
1.26,0.1044719052274002,2.0073556925434475,2.0,usv2|usv4,2.0,3.947071570900902,2.0,3.4225498686233626,xy
1.27,0.1053321763389779,2.00747341677563,2.0,usv2|usv4,2.0,3.9470818601062194,2.0,3.4224471237394116,xy
1.28,0.10627071789099928,2.0075883929710145,2.0,usv2|usv4,2.0,3.947092213589079,2.0,3.422360995849935,xy
1.29,0.10714836514956706,2.0077079432905727,2.0,usv2|usv4,2.0,3.947102618147613,2.0,3.42228679747563,xy
1.3,0.08727992662194327,2.0075266673508465,2.0,usv2|usv4,2.0,3.947091163927327,2.0,3.422201505053738,xy
1.31,0.08799133378264806,2.007643376501149,2.0,usv2|usv4,2.0,3.9471015024377714,2.0,3.422158139612912,xy
1.32,0.08863050790061439,2.0077575172037587,2.0,usv2|usv4,2.0,3.9471118900998436,2.0,3.4221306373211418,xy
1.33,0.08934646447843413,2.0078759862340703,2.0,usv2|usv4,2.0,3.9471223332223286,2.0,3.422121111423298,xy
1.34,0.09003020661085928,2.0079919812846674,2.0,usv2|usv4,2.0,3.9471328286633414,2.0,3.4221271587922684,xy
1.35,0.11176058768478148,2.007814426953492,2.0,usv2|usv4,2.0,3.947136168749162,2.0,3.4221505123274674,xy
1.36,0.11264111863846162,2.0079277876929607,2.0,usv2|usv4,2.0,3.9471467165511607,2.0,3.4221871706338316,xy
1.37,0.1134953723080133,2.0080452560166155,2.0,usv2|usv4,2.0,3.9471573181762523,2.0,3.4222399176784584,xy
1.3800000000000001,0.11435999942864164,2.008160399889917,2.0,usv2|usv4,2.0,3.947167970476777,2.0,3.422306676756957,xy
1.3900000000000001,0.11522249450963803,2.008279569244641,2.0,usv2|usv4,2.0,3.947178672913922,2.0,3.4223852519831057,xy
1.4000000000000001,0.07172429515667175,2.008099084756986,2.0,usv2|usv4,2.0,3.947351919293924,2.0,3.422600079216302,xy
1.41,0.07226582679625594,2.0082156241269855,2.0,usv2|usv4,2.0,3.9473638916784712,2.0,3.422698743706447,xy
1.42,0.07280438573150153,2.008329972380822,2.0,usv2|usv4,2.0,3.94737591239955,2.0,3.4228044339781234,xy
1.43,0.07333177800848728,2.0084481553330407,2.0,usv2|usv4,2.0,3.9473879844144,2.0,3.422917870133599,xy
1.44,0.07388314775476286,2.0085642198621194,2.0,usv2|usv4,2.0,3.9474001051062984,2.0,3.4230373642052103,xy
1.45,0.08467731491104025,2.0083869801512866,2.0,usv2|usv4,2.0,3.94728380228761,2.0,3.4230543351702787,xy
1.46,0.08529414177249653,2.0085005828929967,2.0,usv2|usv4,2.0,3.947295126782387,2.0,3.423180930861435,xy
1.47,0.08591780479513972,2.008617847448331,2.0,usv2|usv4,2.0,3.9473064994512486,2.0,3.4233096027276364,xy
1.48,0.086525701508268,2.00873310590619,2.0,usv2|usv4,2.0,3.947317919631344,2.0,3.42343837956258,xy
1.49,0.08714321741280752,2.008851962702163,2.0,usv2|usv4,2.0,3.947329390550911,2.0,3.423568800886599,xy
1.5,0.11860775633885182,2.0086721312424576,2.0,usv2|usv4,2.0,3.9472120005942966,2.0,3.423596005924386,xy
1.51,0.11943373505854572,2.0087885384745188,2.0,usv2|usv4,2.0,3.947222704319941,2.0,3.423719446491345,xy
1.52,0.12025785284735163,2.0089030404740034,2.0,usv2|usv4,2.0,3.9472334558427726,2.0,3.423837376500872,xy
1.53,0.12108488196033061,2.009020989698361,2.0,usv2|usv4,2.0,3.947244258598308,2.0,3.4239488162841902,xy
1.54,0.12191590333390771,2.0091370906132546,2.0,usv2|usv4,2.0,3.9472551147629313,2.0,3.4240503047659074,xy
1.55,0.14596410069104657,2.0089601353160433,2.0,usv2|usv4,2.0,3.9473196973521794,2.0,3.42419537399084,xy
1.56,0.14694681305565876,2.009073925803458,2.0,usv2|usv4,2.0,3.9473310140971942,2.0,3.4242774572018266,xy
1.57,0.14793224254078635,2.0091910256701553,2.0,usv2|usv4,2.0,3.9473423808353343,2.0,3.424348831265569,xy
1.58,0.14890429736956273,2.0093063628360888,2.0,usv2|usv4,2.0,3.947353796004122,2.0,3.424409919735154,xy
1.59,0.14988341166665795,2.0094249596113958,2.0,usv2|usv4,2.0,3.9473652600783966,2.0,3.4244617119374365,xy
1.6,0.16846204960045613,2.0092456764860316,2.0,usv2|usv4,2.0,3.9470921114466044,2.0,3.4242633779030864,xy
1.61,0.1695557959062753,2.0093619796522293,2.0,usv2|usv4,2.0,3.9471018598760668,2.0,3.4242952256819055,xy
1.62,0.170644251105121,2.0094765973325694,2.0,usv2|usv4,2.0,3.9471116548090284,2.0,3.4243181690084965,xy
1.6300000000000001,0.17173712718147668,2.0095943531256717,2.0,usv2|usv4,2.0,3.9471214960212397,2.0,3.4243326939991854,xy
1.6400000000000001,0.1728568928667185,2.0097104685534757,2.0,usv2|usv4,2.0,3.947131384572339,2.0,3.4243397294343385,xy
1.6500000000000001,0.2064919730302955,2.00953377182289,2.0,usv2|usv4,2.0,3.9470060002933294,2.0,3.4242307572707222,xy
1.6600000000000001,0.20779498055870502,2.0096477103092276,2.0,usv2|usv4,2.0,3.947015145094132,2.0,3.424220569378691,xy
1.67,0.20909427396737335,2.009764675535106,2.0,usv2|usv4,2.0,3.9470243334620596,2.0,3.4242028219092417,xy
1.68,0.2103624211740112,2.0098800661922818,2.0,usv2|usv4,2.0,3.9470335623613235,2.0,3.424176275168833,xy
1.69,0.21166384265253377,2.0099984442054284,2.0,usv2|usv4,2.0,3.9470428352494964,2.0,3.424144092242733,xy
1.7,0.22142217297843061,2.0098196279152947,2.0,usv2|usv4,2.0,3.9471801009613596,2.0,3.424219650866437,xy
1.71,0.22275722339358411,2.0099358484581553,2.0,usv2|usv4,2.0,3.947190228868092,2.0,3.424174594138466,xy
1.72,0.2241145207731256,2.0100505539117037,2.0,usv2|usv4,2.0,3.947200393456434,2.0,3.42412125866149,xy
1.73,0.22545671007078208,2.010168147947004,2.0,usv2|usv4,2.0,3.947210603214408,2.0,3.4240643496060112,xy
1.74,0.22679816496668082,2.01028426294844,2.0,usv2|usv4,2.0,3.9472208534384166,2.0,3.424002383312419,xy
1.75,0.2348705801498176,2.0101078025471417,2.0,usv2|usv4,2.0,3.946819582263486,2.0,3.423578021350066,xy
1.76,0.23628370268315774,2.010221858981296,2.0,usv2|usv4,2.0,3.946827495360919,2.0,3.423505932107178,xy
1.77,0.23766867512469728,2.0103387131263335,2.0,usv2|usv4,2.0,3.9468354458827717,2.0,3.423435094624168,xy
1.78,0.23907609665296153,2.0104541389640778,2.0,usv2|usv4,2.0,3.9468434290851775,2.0,3.423364918266411,xy
1.79,0.24047290965862034,2.010572331185763,2.0,usv2|usv4,2.0,3.9468514460548136,2.0,3.423297186768819,xy
1.8,0.23960100479573487,2.010393916810508,2.0,usv2|usv4,2.0,3.9468929489865956,2.0,3.4232620410550028,xy
1.81,0.2409724547323028,2.0105100714056365,2.0,usv2|usv4,2.0,3.946901219073036,2.0,3.423202092752064,xy
1.82,0.24239528230362756,2.010624843562174,2.0,usv2|usv4,2.0,3.946909515660388,2.0,3.423146857605716,xy
1.83,0.24376508940071553,2.010742301142708,2.0,usv2|usv4,2.0,3.946917843829925,2.0,3.4230996462239864,xy
1.84,0.2451585057619646,2.010858405233166,2.0,usv2|usv4,2.0,3.946926200095311,2.0,3.4230584864339226,xy
1.85,0.2464415485426862,2.010682161888414,2.0,usv2|usv4,2.0,3.9467639834152233,2.0,3.4228741365314215,xy
1.86,0.2478093098455964,2.010796312954853,2.0,usv2|usv4,2.0,3.9467714485173064,2.0,3.4228454111447277,xy
1.87,0.24918602048170793,2.0109130747690975,2.0,usv2|usv4,2.0,3.946778940279953,2.0,3.4228238796644983,xy
1.8800000000000001,0.250560711150596,2.011030491979976,2.0,usv2|usv4,2.0,3.9467864577880736,2.0,3.4228093007600804,xy
1.8900000000000001,0.2519350632518051,2.0111485650209886,2.0,usv2|usv4,2.0,3.946794001354652,2.0,3.422801468019522,xy
1.9000000000000001,0.2796464073105739,2.0109703514420096,2.0,usv2|usv4,2.0,3.946651552774586,2.0,3.4226790907511395,xy
1.9100000000000001,0.2811603464988062,2.011086490124449,2.0,usv2|usv4,2.0,3.9466583427717294,2.0,3.422684434395031,xy
1.92,0.28268502828759395,2.0112011756331394,2.0,usv2|usv4,2.0,3.9466651585770878,2.0,3.4226963027540727,xy
1.93,0.2841951972883115,2.011318551401763,2.0,usv2|usv4,2.0,3.946672000623215,2.0,3.422714656306998,xy
1.94,0.2857451637773923,2.0114345078645397,2.0,usv2|usv4,2.0,3.946678867182033,2.0,3.4227384978185476,xy
1.95,0.3085604078294257,2.011258494055262,2.0,usv2|usv4,2.0,3.9466720102231867,2.0,3.422764739711634,xy
1.96,0.31020368283303984,2.01137259971999,2.0,usv2|usv4,2.0,3.946678859895814,2.0,3.4228004940479693,xy
1.97,0.31183876184732023,2.011489313490204,2.0,usv2|usv4,2.0,3.946685734242255,2.0,3.422841649035071,xy
1.98,0.31345455969050845,2.011604657306309,2.0,usv2|usv4,2.0,3.9466926333277335,2.0,3.4228876163029747,xy
1.99,0.3150845686172123,2.01172258023124,2.0,usv2|usv4,2.0,3.9466995561070424,2.0,3.4229373270212093,xy
2.0,0.27239864215099424,2.011544711027446,2.0,usv2|usv4,2.0,3.946944322820408,2.0,3.4231849089587647,xy
2.0100000000000002,0.2737955306944237,2.0116607953182104,2.0,usv2|usv4,2.0,3.946952509793286,2.0,3.423242737202553,xy
2.02,0.27518575652062355,2.0117755536383495,2.0,usv2|usv4,2.0,3.9469607216464313,2.0,3.4233043665020984,xy
2.0300000000000002,0.2765866189254996,2.0118928189106584,2.0,usv2|usv4,2.0,3.946968956839257,2.0,3.4233679658842724,xy
2.04,0.27802464412679506,2.012008784625088,2.0,usv2|usv4,2.0,3.946977214943748,2.0,3.423430963754971,xy
2.05,0.2834960947089829,2.011832946530966,2.0,usv2|usv4,2.0,3.946745789981747,2.0,3.4232851001415687,xy
2.06,0.28489377311958575,2.011947144595477,2.0,usv2|usv4,2.0,3.946752890849516,2.0,3.42334765715719,xy
2.07,0.2863141505409262,2.0120637835947512,2.0,usv2|usv4,2.0,3.9467600158097165,2.0,3.423407928547689,xy
2.08,0.28773596684574365,2.0121791597372156,2.0,usv2|usv4,2.0,3.946767165686439,2.0,3.4234663423794687,xy
2.09,0.289160289563598,2.012296954406234,2.0,usv2|usv4,2.0,3.946774340580365,2.0,3.4235219147530294,xy
2.1,0.29779053363173075,2.0121193830029185,2.0,usv2|usv4,2.0,3.9466396708827416,2.0,3.4234516596908473,xy
2.11,0.2992543798390972,2.0122354247752114,2.0,usv2|usv4,2.0,3.946646195884833,2.0,3.423499408650154,xy
2.12,0.30071810842282454,2.012350236331343,2.0,usv2|usv4,2.0,3.946652745310964,2.0,3.4235421682083524,xy
2.13,0.3021746437572806,2.0124674081558505,2.0,usv2|usv4,2.0,3.9466593200812783,2.0,3.4235798486100375,xy
2.14,0.30363697038620274,2.012583370426871,2.0,usv2|usv4,2.0,3.9466659185684345,2.0,3.4236123080070135,xy
2.15,0.3087301596811551,2.0124076976489773,2.0,usv2|usv4,2.0,3.946980185089537,2.0,3.423911876406302,xy
2.16,0.31021580150116834,2.0125219678960247,2.0,usv2|usv4,2.0,3.946988325831971,2.0,3.4239311351798642,xy
2.17,0.31169546623767475,2.012638544977534,2.0,usv2|usv4,2.0,3.9469964926762566,2.0,3.423943048013776,xy
2.18,0.31319082742130766,2.012753939551404,2.0,usv2|usv4,2.0,3.947004683342537,2.0,3.4239468456178783,xy
2.19,0.31466112634658533,2.0128716236726722,2.0,usv2|usv4,2.0,3.947012901001959,2.0,3.4239443724583376,xy
2.2,0.29856982680705035,2.012694312226033,2.0,usv2|usv4,2.0,3.9469378228700305,2.0,3.423854592106638,xy
2.21,0.29995904956449343,2.012810320668886,2.0,usv2|usv4,2.0,3.9469456908971052,2.0,3.4238400993975127,xy
2.22,0.3013504506116751,2.012925170530252,2.0,usv2|usv4,2.0,3.9469535814313517,2.0,3.4238221435942435,xy
