t,gt_x,gt_y,gt_z,est_x,est_y,est_z,err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_dvl,nis_depth,nis_acoustic
0.01,219.97708129882812,-229.97702026367188,-4.976943492889404,218.90183296663713,-230.181189326097,-5.465291721591961,1.1984690127024564,1.0002000001220002,1.0002000001220002,1.0002000001220002,1.4360407660795873,1.4747695328487596,nan,nan,nan
0.02,219.97544860839844,-229.97518920898438,-4.975301265716553,218.90230216228295,-230.18289077804562,-4.959268192951066,1.0931789862703662,1.0006000012120004,1.0006000012120004,0.0008991912131812085,1.4799452806924893,1.6637737199632328,nan,0.25543637096137917,nan
0.03,219.97393798828125,-229.9732666015625,-4.973775386810303,218.90288759840632,-230.18451132211595,-4.9585927817305695,1.091789256729496,1.001200004238001,1.001200004238001,0.0010995118252531129,1.3999937983192292,1.6375247165918503,nan,nan,nan
0.04,219.9725341796875,-229.9712677001953,-4.97236442565918,218.9035879730034,-230.186051887759,-4.975057210295889,1.090314400116234,1.002000010168002,1.002000010168002,0.0005624656081106611,1.1992970303881374,1.4918234273889657,nan,0.3091832988684963,nan
0.05,219.9712371826172,-229.96920776367188,-4.971066951751709,218.87902743070512,-230.18923865322103,-4.972278722650116,1.1141531326152236,1.0009210094183945,1.0009210094183945,0.0006537127138570228,1.242439734018819,2.6084737225470134,0.3987619794579022,nan,nan
0.06,219.97006225585938,-229.96705627441406,-4.969882011413574,218.8748790045642,-230.19096720191618,-4.975957123416857,1.11785480468537,1.0012062473429266,1.0012062473429266,0.00043231587918665605,1.3334274065607148,2.6992222111287196,nan,0.043292791166640573,nan
0.07,219.968994140625,-229.96482849121094,-4.968808650970459,218.87084183582738,-230.19261856924527,-4.975825264435198,1.1215507287001025,1.00152516620639,1.00152516620639,0.0005964306937173778,1.3384571570807804,2.68659433984326,nan,nan,nan
0.08,219.96803283691406,-229.9625244140625,-4.967845439910889,218.86691477569858,-230.19419353182698,-4.976854312143441,1.1252611806330255,1.001877766976785,1.001877766976785,0.00042086504733437533,1.4565989085558133,2.7910841412008356,nan,0.0029778763351307625,nan
0.09,219.96719360351562,-229.96014404296875,-4.966991424560547,218.86309691759112,-230.19569265440043,-4.977017134596148,1.1289876682579763,1.0022640506221119,1.0022640506221119,0.0005921963012601953,1.441365933606726,2.7670952869281713,nan,nan,nan
0.1,219.96644592285156,-229.9576873779297,-4.966244697570801,218.8850562077893,-230.21453892519713,-4.980803289806649,1.1115702343010236,1.0019194355704708,1.0019194355704708,0.0003930998784535813,1.7721923335248575,5.182974788320457,1.2598929085565571,0.048258954116907275,nan
