combo,distance_true_m,distance_est_m,pos_rmse,vel_rmse,final_err,pos95_x,pos95_y,pos95_z,nees_avg,nees_ok,nees_percent_inside,nis_dvl,nis_dvl_percent_inside,nis_depth,nis_depth_percent_inside,nis_acoustic,nis_acoustic_percent_inside,runtime_seconds
imu_only,872.3450317382812,1127.3112422757144,0.7683197523836053,0.04931440609307068,0.42545138836541707,2.696756776282395,1.0177426510025225,0.011821172936650618,5.685266942545529,False,93.86666666666666,2.9074069169629237,94.93888888888888,0.9914666907646377,94.96444444444444,0.0902464626600082,90.8908908908909,105.88255293200018
imu_dvl,872.3450317382812,1138.8896373560397,1.5279934098594152,0.05030806665846516,1.012080390715892,2.695446229533451,1.0141890001351017,0.011821172936621271,6.336265106798006,False,92.36222222222223,2.923060428525168,94.9888888888889,0.9889950942532083,95.01444444444445,0.08863429083974061,91.4914914914915,102.13192823800091
imu_dvl_depth,872.3450317382812,1132.7829742464646,1.4066504281493994,0.049547051899108095,0.40875139265116334,2.69316930575092,1.0182874734255714,0.011821172936645565,6.4094052866458116,False,95.41444444444444,2.914734213774121,95.16666666666667,0.9914806112873058,94.99888888888889,0.09273932788873336,91.1911911911912,104.33362650500021
imu_dvl_depth_usv1,872.3450317382812,1135.356860755841,1.1588684692846096,0.04904020788000305,1.680257396116691,2.697218543853479,1.0115821658219535,0.011821172936627584,5.563260358658833,False,97.7811111111111,2.89269447816797,95.0611111111111,0.9954397474232632,95.03777777777778,0.09305641637691439,90.8908908908909,104.89194935699925
imu_dvl_depth_usv1_usv2,872.3450317382812,1133.2636261621474,0.7802018430965384,0.05090498404189989,0.6293257313461421,2.693426979338676,1.0225571185173112,0.01182117293659579,5.630944451807087,False,95.72,2.9063739861946214,95.17777777777778,0.9946479845990761,95.00666666666666,0.08862045266194828,92.8928928928929,106.62024560600003
imu_dvl_depth_usv1_usv2_usv3,872.3450317382812,1138.8533799282923,0.87315697506431,0.048326941079535335,0.23085857824860181,2.692218510565979,1.0210622756470158,0.011821172936629628,5.442079376626647,False,94.69999999999999,2.9290428001322946,95.17222222222223,0.989362464684669,94.89555555555556,0.09727073944280124,92.1921921921922,96.96685611700013
imu_dvl_depth_usv1_usv2_usv3_usv4,872.3450317382812,1132.8318672969338,1.0935860549436718,0.05060247820449619,0.5490183947704312,2.6947695929371793,1.0233075252199917,0.011821172936654436,5.942197537158141,False,95.09333333333333,2.905064338122859,95.41111111111111,0.9882459968221449,95.05666666666667,0.09559293797754279,90.29029029029029,103.57216374600102
