policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,1.1775292419644987,0.38743461614715974,0.8379278276561968,1.5171306562728006,0.7529138719485546,94.10999999999999,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,0.6738718387950552,0.3471407654842256,0.36958954183651105,0.9781541357535993,0.6774430286387383,53.86,90.9090909090909,4.0,0.444444444444435,0.0,0.0
adaptive,0.9646546151699049,0.48811684028215896,0.5368013403232454,1.3925078900165644,0.8303252184303034,71.91999999999999,88.33333333333333,2.001,0.22233333333332855,49.975000000000016,3.0
