policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,1.0320985178753141,0.5084654221200965,0.7169483841889748,1.3472486515616535,0.695393773815341,88.99333333333333,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,0.803996202546398,0.3197242598438455,0.6058290532200578,1.0021633518727384,0.8224965335678686,5.323333333333333,93.10344827586206,4.0,0.6666666666666525,0.0,0.0
adaptive,0.8828661798656476,0.39687989048256955,0.6368774752227996,1.1288548845084958,0.8146729216113785,15.219999999999999,97.33333333333334,2.0006666666666666,0.3334444444444373,49.983333333333334,2.0
