seed,algorithm,pos_rmse,final_error,energy_Wh,switch_count,avg_beacons,nees_pct,nis_acoustic_pct,crlb_eff,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
0,imu_dvl_depth,1.6382018852924498,0.8064927784673019,0.0,0.0,4.0,76.5,nan,1.0975572973047527,0.0,0.0,0.0,0.0,1.0
0,imu_dvl_depth_all4,1.2877782373811502,1.4089593247944245,0.6666666666666525,0.0,4.0,3.3666666666666663,89.65517241379311,1.3557302789142982,0.0,0.0,0.0,0.0,1.0
1,imu_dvl_depth,0.7989465333003777,0.6191560435994041,0.0,0.0,4.0,96.8,nan,0.5449162894165716,0.0,0.0,0.0,0.0,1.0
0,adaptive,1.7768833402833846,1.5645840792824661,0.3334444444444373,2.0,2.0006666666666666,17.4,93.33333333333333,1.7223563731085574,0.16666666666666666,0.0,0.6663333333333333,0.0,0.167
1,imu_dvl_depth_all4,0.9471812635630689,0.5028647670656787,0.6666666666666525,0.0,4.0,2.433333333333333,82.75862068965517,0.9733775255679721,0.0,0.0,0.0,0.0,1.0
1,adaptive,1.0198751967343231,1.1890232805805963,0.3334444444444373,2.0,2.0006666666666666,16.6,100.0,0.9740688166207089,0.16666666666666666,0.0,0.6663333333333333,0.0,0.167
2,imu_dvl_depth,0.6175551453241526,0.2090807044254005,0.0,0.0,4.0,73.8,nan,0.40086788877964374,0.0,0.0,0.0,0.0,1.0
2,imu_dvl_depth_all4,0.7357681438351337,0.35166174566278324,0.6666666666666525,0.0,4.0,8.966666666666667,96.55172413793103,0.7409036961127671,0.0,0.0,0.0,0.0,1.0
2,adaptive,0.9365516632572091,1.2032163790512977,0.3334444444444373,2.0,2.0006666666666666,19.966666666666665,100.0,0.8905605968516167,0.16666666666666666,0.0,0.6663333333333333,0.0,0.167
3,imu_dvl_depth,0.8783317113681058,0.7626986180712164,0.0,0.0,4.0,98.53333333333333,nan,0.5901240117801174,0.0,0.0,0.0,0.0,1.0
3,imu_dvl_depth_all4,0.520654513263481,0.6932124942017224,0.6666666666666525,0.0,4.0,2.0,93.10344827586206,0.5305313865501243,0.0,0.0,0.0,0.0,1.0
3,adaptive,0.43725428810191375,0.26508548878480354,0.3334444444444373,2.0,2.0006666666666666,5.7,100.0,0.3722910113298589,0.16666666666666666,0.0,0.6663333333333333,0.0,0.167
4,imu_dvl_depth,0.91249648154879,1.001677271530123,0.0,0.0,4.0,99.1,nan,0.6230814081481009,0.0,0.0,0.0,0.0,1.0
4,imu_dvl_depth_all4,0.9575918586418221,1.0174753462184767,0.6666666666666525,0.0,4.0,6.0,96.55172413793103,1.0081568523641806,0.0,0.0,0.0,0.0,1.0
4,adaptive,1.1347132836798104,1.2684243287991337,0.3334444444444373,2.0,2.0006666666666666,22.366666666666667,100.0,1.0967615610857522,0.16666666666666666,0.0,0.6663333333333333,0.0,0.167
5,imu_dvl_depth,0.5045964513198821,0.44013267995157995,0.0,0.0,4.0,99.86666666666667,nan,0.3296513553244778,0.0,0.0,0.0,0.0,1.0
5,imu_dvl_depth_all4,0.4916404235594452,0.316289480894113,0.6666666666666525,0.0,4.0,4.866666666666666,96.55172413793103,0.47260239437963514,0.0,0.0,0.0,0.0,1.0
5,adaptive,0.44228913842754763,0.598885782318708,0.3334444444444373,2.0,2.0006666666666666,16.833333333333332,93.33333333333333,0.3876773740208597,0.16666666666666666,0.0,0.6663333333333333,0.0,0.167
6,imu_dvl_depth,1.2005432486469223,0.7913912949867072,0.0,0.0,4.0,97.53333333333333,nan,0.8124331055011699,0.0,0.0,0.0,0.0,1.0
6,imu_dvl_depth_all4,1.298136702188124,1.262080655943611,0.6666666666666525,0.0,4.0,7.666666666666666,89.65517241379311,1.3692555592634292,0.0,0.0,0.0,0.0,1.0
7,imu_dvl_depth,2.164313087827466,2.1940975913350362,0.0,0.0,4.0,77.3,nan,1.4856835904217687,0.0,0.0,0.0,0.0,1.0
6,adaptive,0.8223247939529224,0.3899683482504443,0.3334444444444373,2.0,2.0006666666666666,8.200000000000001,93.33333333333333,0.7666694848894676,0.16666666666666666,0.0,0.6663333333333333,0.0,0.167
7,imu_dvl_depth_all4,0.8183638253762517,0.6219138788594494,0.6666666666666525,0.0,4.0,6.2,96.55172413793103,0.8114642817213562,0.0,0.0,0.0,0.0,1.0
7,adaptive,0.981998543782109,0.4693009047065725,0.3334444444444373,2.0,2.0006666666666666,18.166666666666668,100.0,0.8683872934692435,0.16666666666666666,0.0,0.6663333333333333,0.0,0.167
8,imu_dvl_depth,0.8330309907901547,0.6222066462724232,0.0,0.0,4.0,98.1,nan,0.5681011566213977,0.0,0.0,0.0,0.0,1.0
8,imu_dvl_depth_all4,0.3924653349661114,0.2665151827376075,0.6666666666666525,0.0,4.0,5.366666666666667,89.65517241379311,0.3856572274319274,0.0,0.0,0.0,0.0,1.0
9,imu_dvl_depth,0.7729696433348394,0.5587546540329574,0.0,0.0,4.0,72.39999999999999,nan,0.5015216348554085,0.0,0.0,0.0,0.0,1.0
8,adaptive,0.5768891511097274,0.4266269083946146,0.3334444444444373,2.0,2.0006666666666666,21.633333333333333,93.33333333333333,0.5052397535953773,0.16666666666666666,0.0,0.6663333333333333,0.0,0.167
9,imu_dvl_depth_all4,0.5903817226893933,0.5164249458556694,0.6666666666666525,0.0,4.0,6.366666666666666,100.0,0.577286133372995,0.0,0.0,0.0,0.0,1.0
9,adaptive,0.6998823993275292,0.44005343188266527,0.3334444444444373,2.0,2.0006666666666666,5.333333333333334,100.0,0.5627169511423431,0.16666666666666666,0.0,0.6663333333333333,0.0,0.167
