t,true_x,true_y,true_z,est_x,est_y,est_z,pos_err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_used,nis_skipped,usv1_enabled,usv2_enabled,usv3_enabled,usv4_enabled
0.01,199.97694396972656,-199.97694396972656,-4.976943492889404,199.97700325568914,-199.97700320150852,-4.977003473499298,0.00010305776494939978,1.0001000000190625,1.0001000000190625,1.0001000000190625,1.0619840932070084e-08,0.00042484643060586357,nan,nan,True,True,True,True
0.02,199.9752960205078,-199.9752960205078,-4.975301265716553,199.9771805012524,-199.97718033725025,-4.983040308217938,0.00818502877825167,1.0004000001826252,1.0004000001826252,0.0008991910516330248,0.06661449995142563,0.172956581598266,nan,nan,True,True,True,True
0.03,199.97377014160156,-199.97377014160156,-4.973775386810303,199.97747443984747,-199.97747422959804,-4.983338426036571,0.01090384393796339,1.0009000006351882,1.0009000006351882,0.0009995107999378019,0.09152389674421339,0.17153304220166565,nan,nan,True,True,True,True
0.04,199.9723663330078,-199.9723663330078,-4.9723639488220215,199.97788374497293,-199.97788350077272,-4.97966665080152,0.010686928049739268,1.0016000015212516,1.0016000015212516,0.0005317765199244777,0.10034624989557034,0.17050800916554887,nan,nan,True,True,True,True
0.05,199.9710693359375,-199.9710693359375,-4.971066474914551,199.98329008121914,-199.95984517788847,-4.981084471366937,0.01938268794745327,1.000136159857599,1.000136159857599,0.00047135043475060633,0.2131959662615958,2.9470485828034074,nan,nan,True,True,True,True
0.06,199.96987915039062,-199.96987915039062,-4.969881534576416,199.9849032249438,-199.95676939429123,-4.978198814241433,0.021604760174343752,1.0001960690185168,1.0001960690185168,0.0003207125249314022,0.2160957937743877,2.8760930903097237,nan,nan,True,True,True,True
0.07,199.9687957763672,-199.9687957763672,-4.968807697296143,199.98662812724032,-199.9538055320938,-4.978966211485725,0.02541447563059446,1.000266870913067,1.000266870913067,0.0003466969814233004,0.29819559554321673,2.876869145609257,nan,nan,True,True,True,True
0.08,199.96783447265625,-199.96783447265625,-4.967844009399414,199.98846364611947,-199.95095241538004,-4.965938221780298,0.026724495918574447,1.0003485656857503,1.0003485656857503,0.00026870186355409443,0.014227257133631922,2.5086669661746956,nan,nan,True,True,True,True
0.09,199.96697998046875,-199.96697998046875,-4.966989040374756,199.99040860395442,-199.94820877755717,-4.966173306017503,0.03003204754462562,1.0004411534810664,1.0004411534810664,0.00030271740266169536,0.0030990251875136245,2.5127771490044815,nan,nan,True,True,True,True
0.1,199.9662322998047,-199.9662322998047,-4.966241836547852,199.98440782237023,-199.97641828603238,-4.968870263135769,0.021000299099999356,1.0002799430390896,1.0002799430390896,0.0002198198410369,0.031862566396360044,2.72085343398102,nan,nan,True,True,True,True
0.11,199.96559143066406,-199.96559143066406,-4.965601444244385,199.98576301065955,-199.9769747588216,-4.9694292937557885,0.02347605655425517,1.0003387291688073,1.0003387291688073,0.00024222993303413308,0.061026056789128806,2.7230500135960334,nan,nan,True,True,True,True
0.12,199.96505737304688,-199.96505737304688,-4.965066432952881,199.98722440614677,-199.977637298857,-4.966096901224253,0.025508699588531535,1.0004031143902965,1.0004031143902965,0.00020746689984599585,0.005767607578448056,2.6343726971775423,nan,nan,True,True,True,True
0.13,199.96463012695312,-199.96463012695312,-4.964635848999023,199.98879080599227,-199.97840472323077,-4.966647616834678,0.027884137499105434,1.0004730988480575,1.0004730988480575,0.000232756991578682,0.01816124643746538,2.6324639951486946,nan,nan,True,True,True,True
0.14,199.9643096923828,-199.9643096923828,-4.964308738708496,199.9904610610185,-199.97927618099723,-4.960844941725917,0.03032965137454329,1.0005486826865908,1.0005486826865908,0.00020331264016074373,0.059919411742374994,2.6536102789245177,nan,nan,True,True,True,True
0.15,199.96408081054688,-199.96408081054688,-4.964083671569824,199.98889510541974,-200.00204110411727,-4.960864967751171,0.04546529635073648,1.000423869832177,1.000423869832177,0.0002033478705987416,0.05300330581022376,6.318834669336058,nan,nan,True,True,True,True
0.16,199.96395874023438,-199.96395874023438,-4.96396017074585,199.99054739580012,-200.00457001732212,-4.965604113276987,0.04856886840906879,1.0004822670248124,1.0004822670248124,0.000180793006185342,0.017303390845601438,6.281600912740046,nan,nan,True,True,True,True
0.17,199.96392822265625,-199.96392822265625,-4.963936805725098,199.99230039229886,-200.00719970844506,-4.966356142408388,0.05180014172361903,1.00054443243672,1.00054443243672,0.00020170039831695133,0.03169517331894911,6.328346746372328,nan,nan,True,True,True,True
0.18,199.96400451660156,-199.96400451660156,-4.964012145996094,199.99415306122538,-200.0099291766079,-4.967771528117769,0.05506488984433106,1.0006103662124004,1.0006103662124004,0.00018025314004452552,0.08142231373688992,6.330836483904966,nan,nan,True,True,True,True
0.19,199.9641876220703,-199.9641876220703,-4.964186668395996,199.99610455382145,-200.0127573541752,-4.968755135762826,0.05829734387799004,1.0006800684963535,1.0006800684963535,0.00020157169349108254,0.10691621231078187,6.2930714591936585,nan,nan,True,True,True,True
0.2,199.96444702148438,-199.96444702148438,-4.9644575119018555,200.00917467450833,-200.0354553174439,-4.968928802819822,0.0840400706959517,1.0005678340570063,1.0005678340570063,0.00016562430288462397,0.1277483388979214,14.66765545111208,nan,nan,True,True,True,True
0.21,199.96482849121094,-199.96482849121094,-4.96482515335083,200.01187203434895,-200.03946692308514,-4.970136401074452,0.08838664953487377,1.0006260336518868,1.0006260336518868,0.00018336416277337354,0.1616224448986004,14.45110294623808,nan,nan,True,True,True,True
0.22,199.9652862548828,-199.9652862548828,-4.965288162231445,200.01466511951133,-200.0435742600861,-4.976149678117401,0.0931947238745483,1.0006870731532063,1.0006870731532063,0.00016562046358189022,0.7208678691075338,15.144193508958054,nan,nan,True,True,True,True
0.23,199.96583557128906,-199.96583557128906,-4.965845108032227,200.01755285614928,-200.04777643808154,-4.977788320205443,0.09763003390878294,1.0007509527054648,1.0007509527054648,0.00018322045245407794,0.7878993746155907,15.1720160595575,nan,nan,True,True,True,True
0.24,199.96649169921875,-199.96644592285156,-4.966495990753174,200.02053440416807,-200.05205289952784,-4.976242587620989,0.10170626610192535,1.0008176724531628,1.0008176724531628,0.00016530434522311815,0.5849150441379289,14.829279415701585,nan,nan,True,True,True,True
0.25,199.9672393798828,-199.9670867919922,-4.967238903045654,200.0484376329295,-200.041632725317,-4.977643654045337,0.11071816163785272,1.0007118135101392,1.0007118135101392,0.0001701416150091115,0.6484282900369323,19.716677536418146,nan,nan,True,True,True,True
0.26,199.9680633544922,-199.9677276611328,-4.968072891235352,200.05259751633366,-200.04536952034042,-4.981125104113227,0.11551901609892314,1.0007698933505491,1.0007698933505491,0.00015459730526529573,1.1151255353002714,20.247531169427432,nan,nan,True,True,True,True
0.27,199.968994140625,-199.96835327148438,-4.9689788818359375,200.05684824065563,-200.0491061981297,-4.983023277604228,0.12015249937671521,1.0008302519759107,1.0008302519759107,0.00016941993433804899,1.1784651346042938,20.21009182916535,nan,nan,True,True,True,True
0.28,199.97000122070312,-199.96897888183594,-4.969911575317383,200.06118898937436,-200.05283657055517,-4.987288379497183,0.12509706006167165,1.000892889530724,1.000892889530724,0.00015375146915452432,1.9792389191289321,20.985182846142227,nan,nan,True,True,True,True
0.29,199.9711151123047,-199.96958923339844,-4.9708476066589355,200.06561881561944,-200.05655748587452,-4.989356461567113,0.1297574837493367,1.0009578061594893,1.0009578061594893,0.00016804784254403524,2.055051140660729,20.905905686085312,nan,nan,True,True,True,True
0.3,199.97230529785156,-199.97019958496094,-4.971776485443115,200.0709411213513,-200.026962319255,-4.983843772622749,0.11444060949630344,1.0008558006496362,1.0008558006496362,0.00014536977428052428,1.0146572739772668,17.404098755532573,nan,nan,True,True,True,True
0.31,199.97357177734375,-199.9707794189453,-4.972692489624023,200.07557273103896,-200.02955048040525,-4.985426669725334,0.11840773438721226,1.0009138000273874,1.0009138000273874,0.00015800380722330657,1.0401458048023116,17.559982606657858,nan,nan,True,True,True,True
0.32,199.97494506835938,-199.9713592529297,-4.973593235015869,200.08029050882212,-200.0321272757332,-4.989643393840934,0.12267037955450226,1.0009737024100318,1.0009737024100318,0.0001440576086840928,1.8030022835541497,18.102674277477202,nan,nan,True,True,True,True
0.33,199.9763946533203,-199.97193908691406,-4.974477291107178,200.0850936533103,-200.0346923500398,-4.991305833087295,0.12663587349929245,1.0010355079420696,1.0010355079420696,0.00015615947696313384,1.8292666935111002,18.116626992384614,nan,nan,True,True,True,True
0.34,199.97792053222656,-199.9724884033203,-4.975344181060791,200.0899812470629,-200.03724587220333,-4.994888847896267,0.13089357351479974,1.001099216768001,1.001099216768001,0.00014231320052167967,2.7009110200596456,19.103591036451,nan,nan,True,True,True,True
0.35000000000000003,199.9795379638672,-199.97303771972656,-4.976194381713867,200.08606349390777,-200.02225892455968,-4.997432559596056,0.11925382910165502,1.0009997922080285,1.0009997922080285,0.00014806836890546993,3.06005347105572,17.906510834815588,nan,nan,True,True,True,True
