t,active_count,active_set,selector_mode,gdop_xy,gdop_3d,rank_xy,rank_3d,n_active,pos_err,soc,mission_phase,score,f_obs,f_energy,f_mission
21.59,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8783751822570589,0.999940055555627,cruise,0.2637659901173472,4.503023522992757e-05,0.7499550416667202,0.1937848124985807
21.6,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8689812825183222,0.9999400277778493,cruise,0.2637615473982222,4.505752423493491e-05,0.7499550208333869,0.1937625619304434
21.61,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8694472978165195,0.9999400000000715,cruise,0.26376315571224584,4.507058173729961e-05,0.7499550000000537,0.1937706021068054
21.62,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8698536587740132,0.9999399722222938,cruise,0.26376476744622224,4.5086458106826855e-05,0.7499549791667204,0.19377865233576352
21.63,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8703211154180114,0.9999399444445161,cruise,0.26376638105352757,4.510215402764042e-05,0.7499549583333871,0.19378671238248812
21.64,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8707876907228737,0.9999399166667383,cruise,0.26376799904320125,4.5122727179321125e-05,0.7499549375000537,0.1937947821479774
21.650000000000002,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8678517419449142,0.9999398888889606,cruise,0.2637637324834619,4.512387113983762e-05,0.7499549166667204,0.19377347773937925
21.66,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8682270725354325,0.9999398611111828,cruise,0.26376535203051976,4.516977426113434e-05,0.7499548958333871,0.19378149196686523
21.67,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8686617249871309,0.9999398333334051,cruise,0.26376695808942396,4.5184776743630095e-05,0.7499548750000538,0.19378951600518002
21.68,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8690990802206137,0.9999398055556273,cruise,0.26376857748163196,4.522254771309505e-05,0.7499548541667205,0.19379754978879615
21.69,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8695317034306862,0.9999397777778496,cruise,0.26377018669949676,4.523600059390193e-05,0.7499548333333872,0.1938055934959182
21.7,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8891076132775985,0.9999397500000718,cruise,0.26376667622927785,4.5233539254226334e-05,0.7499548125000539,0.1937880785481727
21.71,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8895301586736726,0.9999397222222941,cruise,0.26376827461543395,4.52438892888321e-05,0.7499547916667206,0.1937960758538667
21.72,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8899480859694958,0.9999396944445164,cruise,0.26376987202231494,4.5248266338039925e-05,0.7499547708333872,0.1938040831956489
21.73,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8903673885640995,0.9999396666667386,cruise,0.26377147619705943,4.526213020685185e-05,0.749954750000054,0.19381210065969923
21.740000000000002,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.8907944189172881,0.9999396388889609,cruise,0.26377309506548813,4.530129261291035e-05,0.7499547291667207,0.1938201283458273
21.75,1.0,usv2,xy:dwell_hold,nan,nan,1.0,1.0,1.0,0.9027736159467847,0.9999396111111831,cruise,0.26376938516001786,4.5305968536777764e-05,0.7499547083333873,0.19380159837866628
