seed,algorithm,pos_rmse,final_error,energy_Wh,switch_count,avg_beacons,nees_pct,nis_acoustic_pct,crlb_eff,pct_active_0,pct_active_1,pct_active_2,pct_active_3,pct_active_4
0,imu_dvl_depth,1.776214128909546,3.261750119306458,0.0,0.0,4.0,92.39,nan,1.000507899624296,0.0,0.0,0.0,0.0,1.0
0,imu_dvl_depth_all4,0.9722371835023559,0.3333863958551498,33.3333333333267,0.0,4.0,21.913333333333334,93.9799331103679,1.1412961452949002,0.0,0.0,0.0,0.0,1.0
0,adaptive,1.8619355604954129,0.2676267652447691,30.00011111110514,26.0,2.0000666666666667,18.813333333333336,93.24324324324324,2.234526862252602,0.016666666666666666,0.0,0.9666333333333333,0.0,0.0167
1,imu_dvl_depth,0.9737472825691587,1.1934082115687639,0.0,0.0,4.0,92.19333333333334,nan,0.5189538864730637,0.0,0.0,0.0,0.0,1.0
1,imu_dvl_depth_all4,0.9251955886756876,1.0936706988448657,33.3333333333267,0.0,4.0,16.106666666666666,97.32441471571906,1.1563232520039675,0.0,0.0,0.0,0.0,1.0
1,adaptive,0.8566705784987846,0.4162800481001062,30.00011111110514,26.0,2.0000666666666667,28.696666666666665,97.2972972972973,0.9782067808211646,0.016666666666666666,0.0,0.9666333333333333,0.0,0.0167
2,imu_dvl_depth,2.4237194225308576,1.7310692367650615,0.0,0.0,4.0,85.23333333333333,nan,1.3916300747371753,0.0,0.0,0.0,0.0,1.0
2,imu_dvl_depth_all4,0.7410912073393413,0.2474018622763388,33.3333333333267,0.0,4.0,19.083333333333332,92.97658862876254,0.8310702621603324,0.0,0.0,0.0,0.0,1.0
2,adaptive,0.6755080976817747,0.4378528936541453,30.00011111110514,25.0,2.0000666666666667,29.65,96.64429530201343,0.7964073058189622,0.016666666666666666,0.0,0.9666333333333333,0.0,0.0167
3,imu_dvl_depth,1.8039477329019433,3.1347797535802777,0.0,0.0,4.0,92.39,nan,0.9339767309090977,0.0,0.0,0.0,0.0,1.0
3,imu_dvl_depth_all4,0.3590000571538344,0.3089762243986949,33.3333333333267,0.0,4.0,22.12,91.63879598662207,0.4640413201399468,0.0,0.0,0.0,0.0,1.0
3,adaptive,0.9568850728492929,0.8742224647279897,30.00011111110514,26.0,2.0000666666666667,29.71666666666667,97.2972972972973,1.167740967825478,0.016666666666666666,0.0,0.9666333333333333,0.0,0.0167
4,imu_dvl_depth,1.359621745423753,2.271121134345722,0.0,0.0,4.0,94.30666666666667,nan,0.7749155606117489,0.0,0.0,0.0,0.0,1.0
4,imu_dvl_depth_all4,0.7831132526116961,0.9007789174620136,33.3333333333267,0.0,4.0,17.346666666666664,94.64882943143813,0.9800626216548075,0.0,0.0,0.0,0.0,1.0
4,adaptive,1.419795875144025,0.5798663715495155,30.00011111110514,26.0,2.0000666666666667,22.5,96.62162162162163,1.6526793474851216,0.016666666666666666,0.0,0.9666333333333333,0.0,0.0167
5,imu_dvl_depth,0.7989285391653129,0.7702600616142734,0.0,0.0,4.0,95.95333333333333,nan,0.4404764083044653,0.0,0.0,0.0,0.0,1.0
5,imu_dvl_depth_all4,0.9342686359446168,0.5415559685159252,33.3333333333267,0.0,4.0,16.91,95.31772575250837,1.1286154464144893,0.0,0.0,0.0,0.0,1.0
5,adaptive,1.0676778610031854,0.7197680384868357,30.00011111110514,26.0,2.0000666666666667,26.41,95.27027027027027,1.2356675911057926,0.016666666666666666,0.0,0.9666333333333333,0.0,0.0167
6,imu_dvl_depth,1.923185266679726,0.8604690066334285,0.0,0.0,4.0,85.62333333333333,nan,1.070870456381687,0.0,0.0,0.0,0.0,1.0
6,imu_dvl_depth_all4,0.7888875335195149,0.34160605641565556,33.3333333333267,0.0,4.0,21.45,95.65217391304348,0.9791433904019284,0.0,0.0,0.0,0.0,1.0
6,adaptive,0.6655925485852948,0.4440954075934504,30.00011111110514,24.0,2.0000666666666667,26.94666666666667,95.27027027027027,0.7489951341788664,0.016666666666666666,0.0,0.9666333333333333,0.0,0.0167
7,imu_dvl_depth,2.9354719931322517,4.044431478861913,0.0,0.0,4.0,79.39,nan,1.705466413673303,0.0,0.0,0.0,0.0,1.0
7,imu_dvl_depth_all4,0.43086871144414673,0.3204876800944503,33.3333333333267,0.0,4.0,21.73333333333333,91.9732441471572,0.5377923509120887,0.0,0.0,0.0,0.0,1.0
7,adaptive,0.9235410126095117,1.3685211046148469,30.00011111110514,26.0,2.0000666666666667,31.543333333333333,99.32432432432432,1.063318318080777,0.016666666666666666,0.0,0.9666333333333333,0.0,0.0167
8,imu_dvl_depth,1.9436444133019783,3.069740435274588,0.0,0.0,4.0,92.92666666666666,nan,1.0410249375932397,0.0,0.0,0.0,0.0,1.0
8,imu_dvl_depth_all4,1.0668379828805787,0.3500447345316142,33.3333333333267,0.0,4.0,10.393333333333334,93.64548494983278,1.2645733108238641,0.0,0.0,0.0,0.0,1.0
8,adaptive,1.4788178257820757,1.5949546796612843,30.00011111110514,24.0,2.0000666666666667,20.69333333333333,95.94594594594594,1.8352337515687254,0.016666666666666666,0.0,0.9666333333333333,0.0,0.0167
9,imu_dvl_depth,1.3399910596917755,1.8607513061175482,0.0,0.0,4.0,94.55,nan,0.7460125252553844,0.0,0.0,0.0,0.0,1.0
9,imu_dvl_depth_all4,0.40899586150142203,0.3881273050848066,33.3333333333267,0.0,4.0,22.61,95.9866220735786,0.5126338970717463,0.0,0.0,0.0,0.0,1.0
