t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
43.43,0.7541343291992411,0.671550005998104,2.0,usv2|usv4,2.0,4.101580779420998,2.0,3.5607959441860677,xy
43.44,0.7538861545288268,0.6716192990729849,2.0,usv2|usv4,2.0,4.101631542494639,2.0,3.560837792817115,xy
43.45,0.7486827590101196,0.6715244526470066,2.0,usv2|usv4,2.0,4.101755791371084,2.0,3.5609435912940364,xy
43.46,0.7484295831221143,0.6715935430744653,2.0,usv2|usv4,2.0,4.101806886353689,2.0,3.560984886461478,xy
43.47,0.7481909862083638,0.6716642806369431,2.0,usv2|usv4,2.0,4.101857983022541,2.0,3.5610259912499713,xy
43.480000000000004,0.7479512840668571,0.6717336841385732,2.0,usv2|usv4,2.0,4.101909085833294,2.0,3.5610676443116276,xy
43.49,0.7476980419846974,0.671804731972341,2.0,usv2|usv4,2.0,4.101960187669336,2.0,3.56110942345041,xy
43.5,0.7391241721387791,0.6717085139310733,2.0,usv2|usv4,2.0,4.102007202083186,2.0,3.5611509412737417,xy
43.51,0.7388745789344686,0.6717793525703332,2.0,usv2|usv4,2.0,4.102058322410077,2.0,3.5611933728654934,xy
43.52,0.7386040489655227,0.6718488655879533,2.0,usv2|usv4,2.0,4.10210944131995,2.0,3.561235893159768,xy
43.53,0.738354606273533,0.6719200147705815,2.0,usv2|usv4,2.0,4.102160567321354,2.0,3.5612784261460337,xy
43.54,0.7381068759188277,0.6719898419701331,2.0,usv2|usv4,2.0,4.102211697321935,2.0,3.5613208792552062,xy
43.550000000000004,0.7884282673142099,0.6718952166459404,2.0,usv2|usv4,2.0,4.102244914111483,2.0,3.5613327446967626,xy
43.56,0.7882279721962282,0.6719648382456367,2.0,usv2|usv4,2.0,4.102295762965935,2.0,3.5613732974606864,xy
43.57,0.7880260994184928,0.6720360883535874,2.0,usv2|usv4,2.0,4.102346644786711,2.0,3.5614148745871805,xy
43.58,0.787832278320138,0.6721060241428983,2.0,usv2|usv4,2.0,4.102397508272884,2.0,3.56145546585155,xy
43.59,0.7876422978752019,0.6721775862543322,2.0,usv2|usv4,2.0,4.102448395859551,2.0,3.5614966679852125,xy
43.6,0.7650365056985285,0.6720815968416963,2.0,usv2|usv4,2.0,4.1024798120926524,2.0,3.5615279585596546,xy
43.61,0.7648157141243117,0.6721529474207955,2.0,usv2|usv4,2.0,4.102530699063801,2.0,3.5615693466796694,xy
43.62,0.7645635067041255,0.6722229908368286,2.0,usv2|usv4,2.0,4.102581536142264,2.0,3.5616092963900976,xy
43.63,0.7643420906876115,0.6722946536563182,2.0,usv2|usv4,2.0,4.102632426166503,2.0,3.561651386557039,xy
43.64,0.764103692795425,0.6723650123431962,2.0,usv2|usv4,2.0,4.102683301450003,2.0,3.561692663414198,xy
43.65,0.7817648271898489,0.6722705865871759,2.0,usv2|usv4,2.0,4.102740749337057,2.0,3.5617347125873686,xy
43.660000000000004,0.781551564239864,0.6723407366519084,2.0,usv2|usv4,2.0,4.102791613536683,2.0,3.5617762574951315,xy
43.67,0.7813563963428688,0.6724124996796418,2.0,usv2|usv4,2.0,4.102842481972969,2.0,3.5618174709381614,xy
43.68,0.7811496260010035,0.6724829650046835,2.0,usv2|usv4,2.0,4.102893374453714,2.0,3.5618591231782033,xy
43.69,0.7809519489378532,0.6725550416890441,2.0,usv2|usv4,2.0,4.102944251302378,2.0,3.5619006424096544,xy
43.7,0.8181021667644264,0.672459256115269,2.0,usv2|usv4,2.0,4.102925999827582,2.0,3.561872820219419,xy
43.71,0.8179429342004902,0.6725311188223048,2.0,usv2|usv4,2.0,4.10297646910662,2.0,3.5619145350343953,xy
